year,stcd,inc,dv,dvp,fr,redist,dpres,incwin,inc3,decade,ptynow,cprescat,cexpx,split,state,midterm,preswin,south,iexpx
2010,4206,2,30.4,74.400002,9,0,37.400002,,0,100,1,,,0,42,1,0,1,
2010,4207,0,25.5,31.4,0,0,34.299999,1,-1,100,-1,-2,67882.602,0,42,1,0,1,1143329.9
2010,4208,2,39.700001,,9,0,43.400002,,0,100,1,,,0,42,1,0,1,
2010,4209,1,74.699997,,0,0,77,1,1,100,1,-2,236052.89,0,42,1,1,1,915470.63
2010,4301,0,,,0,0,30.299999,1,-1,100,-1,-2,,0,43,1,0,1,
2010,4302,0,,,0,0,40,1,-1,100,-1,-2,,0,43,1,0,1,
2010,4303,0,32.099998,38.900002,0,0,42.400002,1,-1,100,-1,-2,168119.25,0,43,1,0,1,890777
2010,4304,0,23.1,29.9,0,0,30.299999,1,-1,100,-1,-2,8632.1621,0,43,1,0,1,842629.75
2010,4305,0,28.1,,0,0,36.400002,1,-1,100,-1,-2,0,0,43,1,0,1,1959380
2010,4306,0,32.099998,36.5,0,0,40,1,-1,100,-1,-2,27023.412,0,43,1,0,1,2448574.5
2010,4307,0,,43.099998,0,0,41.400002,1,-1,100,-1,-2,,0,43,1,0,1,
2010,4308,0,17.700001,25.5,0,0,26,1,-1,100,-1,-2,0,0,43,1,0,1,1028615.9
2010,4309,1,76.800003,,0,0,77,1,1,100,1,-2,17024.391,0,43,1,1,1,388241.03
2010,4310,0,33.799999,44.5,0,0,44.400002,1,-1,100,-1,-2,21864.309,0,43,1,0,1,2320796.5
2010,4311,0,16,,0,0,24.200001,1,-1,100,-1,-2,8103.4409,0,43,1,0,1,1251984.9
2010,4312,0,25.9,31.200001,0,0,36.400002,1,-1,100,-1,-2,8082.813,0,43,1,0,1,1506921.9
2010,4313,0,,22.4,0,0,23.200001,1,-1,100,-1,-2,,0,43,1,0,1,
2010,4314,0,24,,0,0,33.299999,1,-1,100,-1,-2,0,0,43,1,0,1,1770455.3
2010,4315,1,57.299999,67.300003,0,0,60,1,1,100,1,-2,108051.3,0,43,1,1,1,675846.94
2010,4316,1,61.400002,,0,0,66.699997,1,1,100,1,-2,8551.8223,0,43,1,1,1,1130141.3
2010,4317,1,37.200001,53.799999,0,0,32.299999,0,1,100,1,2,3679872,0,43,1,0,1,4170738
2010,4318,1,72,79.199997,0,0,77.800003,1,1,100,1,-2,278445.03,0,43,1,1,1,1227204.5
2010,4319,0,19.700001,25.6,0,0,27.299999,1,-1,100,-1,-2,45700.191,0,43,1,0,1,1057494.6
2010,4320,1,64.900002,74.099998,0,0,64,1,1,100,1,-2,176612.45,0,43,1,1,1,1053606.9
2010,4321,0,28.799999,,0,0,41.400002,1,-1,100,-1,-2,37978.906,0,43,1,0,1,1355244
2010,4322,0,30.6,46.400002,1,0,41.400002,1,-1,100,-1,-2,66960.867,0,43,1,0,1,1424368.6
2010,4323,1,47.400002,57.099998,0,0,51.5,0,1,100,1,2,1978698.8,1,43,1,1,1,1821663
2010,4324,0,,42.299999,0,0,44.400002,1,-1,100,-1,-2,,0,43,1,0,1,
2010,4325,1,54.099998,68.400002,0,0,59.599998,1,1,100,1,-2,831324.69,0,43,1,1,1,1218205.4
2010,4326,0,31.4,37.700001,0,0,41.400002,1,-1,100,-1,-2,115107.08,0,43,1,0,1,1119503.9
2010,4327,1,49.599998,60.200001,0,0,53.5,0,1,100,1,0,616979.75,1,43,1,1,1,1351516.9
2010,4328,1,57.299999,70.199997,0,0,56,1,1,100,1,-2,157289.7,0,43,1,1,1,1250802.6
2010,4329,1,65.5,75.800003,0,0,62,1,1,100,1,-2,322220.34,0,43,1,1,1,1196430
2010,4330,1,77.800003,83.900002,0,0,82,1,1,100,1,-2,719538.63,0,43,1,1,1,622047.63
2010,4331,0,,37.799999,0,0,41.799999,1,-1,100,-1,-2,,0,43,1,0,1,
2010,4332,0,35.799999,41.5,0,0,46.5,1,-1,100,-1,-2,713665.19,0,43,1,0,1,2097874.8
2010,4401,0,25.700001,31.700001,0,0,34,1,-1,100,-1,-2,12277.842,0,44,1,0,0,328705.06
2010,4402,1,52.299999,64.5,0,0,40.799999,1,1,100,1,2,419571.28,1,44,1,0,0,2676742.3
2010,4403,0,24.1,29.6,1,0,30.200001,1,-1,100,-1,-2,25855.23,0,44,1,0,0,586954.44
2010,4501,1,66.800003,,0,0,69.099998,1,1,100,1,-2,33009.797,0,45,1,1,0,758385
2010,4601,0,35.299999,42.5,0,0,48.5,1,-1,100,-1,-2,1179568.5,0,46,1,0,1,0
2010,4602,1,44.400002,52.5,1,0,51,0,1,100,1,2,1055079.1,1,46,1,1,1,2469626.8
2010,4603,1,72,,0,0,76,1,1,100,1,-2,88741.578,0,46,1,1,1,489694.72
2010,4604,0,37.5,40.400002,0,0,50.5,1,-1,100,-1,-2,194702.97,1,46,1,1,1,785480.06
2010,4605,1,48,50.099998,1,0,48.5,0,1,100,1,2,2760067.3,0,46,1,0,1,4106736.8
2010,4606,0,,37.299999,0,0,42.400002,1,-1,100,-1,-2,,0,46,1,0,1,
2010,4607,0,36.599998,37.200001,0,0,46.5,1,-1,100,-1,-2,161054.8,0,46,1,0,1,5870924.5
2010,4608,1,62.099998,69.599998,0,0,69.699997,1,1,100,1,-2,480863.88,0,46,1,1,1,1494062.1
2010,4609,1,47.5,,0,0,40.400002,0,1,100,1,2,1117716.8,0,46,1,0,1,3610821.3
2010,4610,0,35.599998,39.799999,0,0,53.5,1,-1,100,-1,0,631166.19,1,46,1,1,1,1417338.9
2010,4611,1,50.200001,56,1,0,57.599998,1,1,100,1,-2,3115697,0,46,1,1,1,2677307.8
2010,4701,1,57.700001,67.800003,0,0,63.299999,1,1,100,1,-2,368872.66,0,47,1,1,0,1379290.5
2010,4702,1,51.099998,62.400002,0,0,57.099998,1,1,100,1,-2,1205462.9,0,47,1,1,0,2258543.3
2010,4703,2,47,64,9,0,54.099998,,0,100,1,,,1,47,1,1,0,
2010,4704,0,32.400002,36.900002,0,0,40.799999,1,-1,100,-1,-2,129042.73,0,47,1,0,0,1182581.3
2010,4705,0,36.299999,34.700001,0,0,46.900002,1,-1,100,-1,-2,14458.953,0,47,1,0,0,1499549.1
2010,4706,1,58,66.900002,0,0,58.799999,1,1,100,1,-2,126446.9,0,47,1,1,0,1718324.6
2010,4707,1,,83.699997,0,0,84.699997,1,1,100,1,-2,,0,47,1,1,0,
2010,4708,0,47.900002,47.200001,0,0,57.099998,1,-1,100,-1,2,4280241,1,47,1,1,0,3007618.5
2010,4709,1,54.900002,65.400002,0,0,59.200001,1,1,100,1,-2,264040.38,0,47,1,1,0,1471632.3
2010,4801,2,48.700001,,9,0,42.400002,,0,100,1,,,0,48,1,0,0,
2010,4802,0,30.299999,42.900002,0,0,44.400002,1,-1,100,-1,-2,27732.354,0,48,1,0,0,1081937.5
2010,4803,1,56,66.900002,0,0,42.900002,1,1,100,1,2,0,1,48,1,0,0,2333117.8
2010,4901,0,30.6,35.200001,0,0,52,1,-1,100,-1,0,12644.799,1,49,1,1,0,1934303.5
2010,4902,1,61.799999,69.400002,0,0,69.699997,1,1,100,1,-2,140981.84,0,49,1,1,0,1177198.5
2010,4903,1,52,64.699997,0,0,58.599998,1,1,100,1,-2,1117330.3,0,49,1,1,0,2798169
2010,4904,1,70,,0,0,75.800003,1,1,100,1,-2,49604.262,0,49,1,1,0,677208.38
2010,4905,0,28.299999,20.200001,0,0,41.400002,1,-1,100,-1,-2,190581.77,0,49,1,0,0,512087.75
2010,4906,0,29.299999,36.200001,0,0,50.5,1,-1,100,-1,-2,7930.8193,1,49,1,1,0,781726.94
2010,4907,2,46,60.799999,9,0,57.099998,,0,100,1,,,1,49,1,1,0,
2010,4908,1,45.200001,54.099998,0,0,54.099998,0,1,100,1,0,1419571,1,49,1,1,0,2280753.8
2010,5001,0,25.799999,44.900002,1,0,33.700001,1,-1,100,-1,-2,74391.195,0,50,1,0,0,818881.81
2012,101,0,,17,0,1,37.700001,1,-1,110,-1,-2,,0,1,0,0,1,
2012,102,0,36.299999,48.700001,1,1,36.66,1,-1,110,-1,-2,0,0,1,0,0,1,889334.5
2012,103,0,35.900002,40.900002,0,1,37.130001,1,-1,110,-1,-2,3903.7827,0,1,0,0,1,1012655.3
2012,104,0,25.9,,0,1,24.290001,1,-1,110,-1,-2,5748.4385,0,1,0,0,1,1177244.1
2012,105,0,35,41.5,1,1,35.32,1,-1,110,-1,-2,57870.02,0,1,0,0,1,469686.09
2012,106,0,28.700001,,0,1,24.950001,1,-1,110,-1,-2,31105.496,0,1,0,0,1,2994860.3
2012,107,1,75.900002,72.599998,1,1,72.760002,1,1,110,1,-2,890677,0,1,0,1,1,0
2012,201,0,30.9,30.700001,0,0,42.689999,1,-1,110,-1,-2,25146.711,0,2,0,0,0,686692.5
2012,301,4,51.900002,45.400002,1,1,48.73,,0,110,0,,,1,3,0,0,0,
2012,302,1,50.400002,50.799999,3,1,49.240002,1,1,110,1,2,1505513.5,1,3,0,0,0,2774273.8
2012,303,1,61.099998,53.200001,0,1,62.459999,1,1,110,1,-2,236056.14,0,3,0,1,0,959911.88
2012,304,0,29.799999,46.799999,1,1,31.57,1,-1,110,-1,-2,0,0,3,0,0,0,1161699.1
2012,305,3,32.799999,30.5,9,1,35.16,,0,110,-1,,,0,3,0,0,0,
2012,306,0,35.200001,44.099998,1,1,39.470001,1,-1,110,-1,-2,26655.227,0,3,0,0,0,2030650.6
2012,307,1,,70.900002,0,1,73.010002,1,1,110,1,-2,,0,3,0,1,0,
2012,308,0,35.599998,32.400002,0,1,37.419998,1,-1,110,-1,-2,9123.2617,0,3,0,0,0,411521.19
2012,309,4,52.200001,,9,1,52.299999,,0,110,0,,,0,3,0,1,0,
2012,401,0,41,45.599998,1,1,37.310001,1,-1,110,-1,-2,382208.78,0,4,0,0,1,1314290
2012,402,0,41.700001,39.799999,1,1,43.950001,1,-1,110,-1,-2,246128.03,0,4,0,0,1,1711089
2012,403,0,,27.6,1,1,32.540001,1,-1,110,-1,-2,,0,4,0,0,1,
2012,404,2,38.099998,58.900002,9,1,36.75,,0,110,1,,,0,4,0,0,1,
2012,501,3,42.599998,42.400002,9,1,41.59,,0,110,-1,,,0,5,0,0,0,
2012,502,4,71.199997,,9,1,71.879997,,0,110,0,,,0,5,0,1,0,
2012,503,1,54.200001,60.799999,0,1,55.75,1,1,110,1,-2,0,0,5,0,1,0,2160095
2012,504,0,38.900002,33.900002,1,1,40.549999,1,-1,110,-1,-2,58383.512,0,5,0,0,0,1160512.3
2012,505,1,74.5,66.599998,0,1,71.709999,1,1,110,1,-2,10134.78,0,5,0,1,0,1667563.8
2012,506,1,75.099998,74,0,1,70.940002,1,1,110,1,-2,0,0,5,0,1,0,885025.5
2012,507,0,51.700001,46.299999,0,1,52.049999,0,-1,110,-1,0,3675093.8,0,5,0,1,0,2801086.8
2012,508,7,,,9,1,42.860001,,,110,0,,,0,5,0,0,0,
2012,509,1,55.599998,50.400002,0,1,59.040001,1,1,110,1,-2,3039114.5,0,5,0,1,0,2829896
2012,510,0,47.299999,35.099998,0,1,51.84,1,-1,110,-1,0,1809063,1,5,0,1,0,2730068
2012,511,1,69.699997,68.5,0,1,69.260002,1,1,110,1,-2,0,0,5,0,1,0,919694.5
2012,512,1,85.099998,84.099998,0,1,87.059998,1,1,110,1,-2,495165.84,0,5,0,1,0,2068868.8
2012,513,1,,88.699997,0,1,90.669998,1,1,110,1,-2,,0,5,0,1,0,
2012,514,1,78.900002,77.400002,0,1,75.870003,1,1,110,1,-2,33734.828,0,5,0,1,0,913225.31
2012,515,8,,72.199997,9,1,69.529999,,,110,0,,,0,5,0,1,0,
2012,516,1,57.400002,51.400002,0,1,59.799999,1,1,110,1,-2,716151.31,0,5,0,1,0,1340359.5
2012,517,1,73.5,67.599998,0,1,73.82,1,1,110,1,-2,67371.703,0,5,0,1,0,1060816.4
2012,518,1,70.5,71.300003,0,1,70.239998,1,1,110,1,-2,,0,5,0,1,0,
2012,519,1,73.199997,73.599998,0,1,72.879997,1,1,110,1,-2,8639.6709,0,5,0,1,0,645475.94
2012,520,1,74.099998,68.900002,0,1,73.019997,1,1,110,1,-2,6822.855,0,5,0,1,0,749829.44
2012,521,4,42.200001,,9,1,55.66,,0,110,0,,,1,5,0,1,0,
2012,522,0,38.099998,,0,1,42.360001,1,-1,110,-1,-2,407320.44,0,5,0,0,0,1121640.5
2012,523,0,,,0,1,36.990002,1,-1,110,-1,-2,,0,5,0,0,0,
2012,524,1,55.099998,60.299999,0,1,55.66,1,1,110,1,-2,2752476,0,5,0,1,0,3388897.8
2012,525,0,45.200001,37.900002,0,1,49.029999,1,-1,110,-1,-2,371293.44,0,5,0,0,0,1824446.1
2012,526,3,52.700001,40.200001,9,1,55.27,,0,110,-1,,,0,5,0,1,0,
2012,527,1,64,71.099998,0,1,64.139999,1,1,110,1,-2,210644.44,0,5,0,1,0,885051.25
2012,528,1,76.5,67,0,1,72.620003,1,1,110,1,-2,0,0,5,0,1,0,1116668.5
2012,529,4,,,9,1,78.970001,,0,110,0,,,0,5,0,1,0,
2012,530,6,,65.099998,9,1,67.040001,,,110,0,,,0,5,0,1,0,
2012,531,9,,33.799999,9,1,58.490002,,,110,0,,,1,5,0,1,0,
2012,532,1,65.699997,73.5,0,1,66.730003,1,1,110,1,-2,48908.645,0,5,0,1,0,629483.38
2012,533,1,,66.900002,0,1,62.220001,1,1,110,1,-2,,0,5,0,1,0,
2012,534,1,85.599998,83.800003,0,1,85.480003,1,1,110,1,-2,0,0,5,0,1,0,1618998.5
2012,535,8,,64.900002,9,1,68.779999,,,110,0,,,0,5,0,1,0,
2012,536,0,52.900002,44.700001,0,1,51.630001,0,-1,110,-1,0,1993206.9,0,5,0,1,0,2498911.8
2012,537,1,86.400002,86.099998,1,1,86.989998,1,1,110,1,-2,0,0,5,0,1,0,828977.44
2012,538,1,67.5,66,0,1,66.290001,1,1,110,1,-2,32232.5,0,5,0,1,0,1138840.4
2012,539,0,42.200001,33.200001,0,1,48.110001,1,-1,110,-1,-2,736807.5,0,5,0,0,0,4655359
2012,540,8,,77.099998,9,1,83.160004,,,110,0,,,0,5,0,1,0,
2012,541,3,59,36.599998,9,1,62.880001,,0,110,-1,,,0,5,0,1,0,
2012,542,0,39.400002,44.299999,0,1,42.290001,1,-1,110,-1,-2,,0,5,0,0,0,
2012,543,8,,79.199997,9,1,79.589996,,,110,0,,,0,5,0,1,0,
2012,544,6,,63.099998,3,1,86.160004,,,110,0,,,0,5,0,1,0,
2012,545,0,41.5,37.799999,0,1,43.970001,1,-1,110,-1,-2,778103.5,0,5,0,0,0,1476127.9
2012,546,1,63.900002,57.400002,0,1,62.91,1,1,110,1,-2,133476.17,0,5,0,1,0,1726084.4
2012,547,4,56.599998,,9,1,61.540001,,0,110,0,,,0,5,0,1,0,
2012,548,0,39,37.799999,0,1,44.009998,1,-1,110,-1,-2,77408.523,0,5,0,0,0,600231.81
2012,549,0,41.799999,33.400002,0,1,46.59,1,-1,110,-1,-2,136848.92,0,5,0,0,0,1149916.6
2012,550,0,32.299999,33.700001,1,1,38.369999,1,-1,110,-1,-2,155.69762,0,5,0,0,0,1024594.4
2012,551,2,71.5,59.900002,9,1,70.599998,,0,110,1,,,0,5,0,1,0,
2012,552,0,51.200001,40.700001,0,1,53.27,0,-1,110,-1,0,4488151,0,5,0,1,0,2858515.5
2012,553,1,61.400002,64.699997,0,1,62.779999,1,1,110,1,-2,121272.98,0,5,0,1,0,982158.13
2012,601,1,71.800003,70,0,1,70.550003,1,1,110,1,-2,18748.674,0,6,0,1,0,1132206.3
2012,602,1,59.099998,60.099998,0,1,59.450001,1,1,110,1,-2,290939.03,0,6,0,1,0,1553545.6
2012,603,0,43.5,47.599998,1,1,46.93,1,-1,110,-1,-2,2013797.1,0,6,0,0,0,2294396.3
2012,604,0,38.599998,43.5,1,1,40.119999,1,-1,110,-1,-2,923558.06,0,6,0,0,0,1932282.8
2012,605,0,,30.700001,0,1,39.32,1,-1,110,-1,-2,,0,6,0,0,0,
2012,606,0,48.900002,32.099998,0,1,52.599998,1,-1,110,-1,0,1747707.9,1,6,0,1,0,3964604.8
2012,607,1,56.700001,55.799999,0,1,57.599998,1,1,110,1,-2,4982401,0,6,0,1,0,3081360
2012,701,1,71.5,62.200001,0,1,64,1,1,110,1,-2,75425.703,0,7,0,1,0,2302013
2012,702,1,69.900002,60.700001,0,1,56.75,1,1,110,1,-2,127335.91,0,7,0,1,0,1495042.5
2012,703,1,74.699997,66,0,1,63.299999,1,1,110,1,-2,62640.965,0,7,0,1,0,1206214.3
2012,704,1,60,53.099998,0,1,55.599998,1,1,110,1,-2,1773619.6,0,7,0,1,0,2361235.8
2012,705,2,51.299999,54.099998,9,1,54.150002,,0,110,1,,,0,7,0,1,0,
2012,801,1,65.800003,58,1,0,59.43,1,1,110,1,-2,0,0,8,0,1,0,1048331.6
2012,901,0,28.1,,0,1,30.540001,1,-1,110,-1,-2,0,0,9,0,0,1,705562.81
2012,902,0,47.299999,43.599998,1,1,47.060001,1,-1,110,-1,-2,782495,0,9,0,0,1,1775898.4
2012,903,3,33.400002,,0,1,37.82,,0,110,-1,,,0,9,0,0,1,
2012,904,0,,,0,1,35.720001,1,-1,110,-1,-2,,0,9,0,0,1,
2012,905,1,72.900002,65,0,1,71.699997,1,1,110,1,-2,20561.365,0,9,0,1,1,637421.94
2012,906,4,42.799999,,9,1,41.779999,,0,110,0,,,0,9,0,0,1,
2012,907,0,41.299999,31,0,1,47.619999,1,-1,110,-1,-2,13204.396,0,9,0,0,1,2550628
2012,908,0,38.900002,35.299999,1,1,42.630001,1,-1,110,-1,-2,26159.262,0,9,0,0,1,928124.81
2012,909,4,62.5,,9,1,62.459999,,0,110,0,,,0,9,0,1,1,
2012,910,0,48.299999,40.5,1,1,46.119999,1,-1,110,-1,-2,2021355.1,0,9,0,0,1,1545502
2012,911,0,35.5,32.599998,1,1,40.610001,1,-1,110,-1,-2,,0,9,0,0,1,
2012,912,0,34.200001,28.6,0,1,45.34,1,-1,110,-1,-2,19185.865,0,9,0,0,1,947641.69
2012,913,0,42.400002,34.099998,0,1,50.759998,1,-1,110,-1,0,546357.38,1,9,0,1,1,1079680.5
2012,914,1,70.199997,59.599998,0,1,65.690002,1,1,110,1,-2,184632.63,0,9,0,1,1,826706.94
2012,915,0,,46.099998,1,1,46.110001,1,-1,110,-1,-2,,0,9,0,0,1,
2012,916,0,46.400002,31.1,0,1,45.310001,1,-1,110,-1,-2,1492646.3,0,9,0,0,1,3672481
2012,917,0,41.400002,33.099998,1,1,41.57,1,-1,110,-1,-2,23562.928,0,9,0,0,1,1126204.1
2012,918,0,50.299999,45.599998,1,1,47.939999,0,-1,110,-1,-2,4619814.5,1,9,0,0,1,19050616
2012,919,4,36.599998,,9,1,39.029999,,0,110,0,,,0,9,0,0,1,
2012,920,1,,79.099998,0,1,82.93,1,1,110,1,-2,,0,9,0,1,1,
2012,921,1,,62.700001,1,1,60.900002,1,1,110,1,-2,,0,9,0,1,1,
2012,922,4,54.599998,,9,1,54.779999,,0,110,0,,,0,9,0,1,1,
2012,923,1,64,61.200001,0,1,61.869999,1,1,110,1,-2,1942815.5,0,9,0,1,1,3629550.8
2012,924,1,,,1,1,87.849998,1,1,110,1,-2,,0,9,0,1,1,
2012,925,0,,,1,1,48.939999,1,-1,110,-1,-2,,0,9,0,0,1,
2012,926,0,55.5,45,1,1,53.369999,0,-1,110,-1,0,207877.97,0,9,0,1,1,635485.5
2012,927,0,38,31.1,0,1,53.369999,1,-1,110,-1,0,0,1,9,0,1,1,1226790
2012,1001,0,37,28.4,0,1,43.48,1,-1,110,-1,-2,117446.53,0,10,0,0,1,1245801.6
2012,1002,1,63.799999,51.400002,0,1,58.950001,1,1,110,1,-2,173456.42,0,10,0,1,1,1342097
2012,1003,0,,30.5,0,1,33.369999,1,-1,110,-1,-2,,0,10,0,0,1,
2012,1004,1,73.599998,74.699997,0,1,74.190002,1,1,110,1,-2,46342.211,0,10,0,1,1,446915.06
2012,1005,1,84.400002,73.699997,0,1,84.019997,1,1,110,1,-2,74198.68,0,10,0,1,1,1340541
2012,1006,0,35.5,,0,1,38.150002,1,-1,110,-1,-2,45980.289,0,10,0,0,1,1834598.4
2012,1007,0,37.799999,32.900002,1,1,38.880001,1,-1,110,-1,-2,33763.699,0,10,0,0,1,440123.13
2012,1008,0,,47.299999,1,1,37.84,1,-1,110,-1,-2,,0,10,0,0,1,
2012,1009,4,23.799999,,9,1,20.790001,,0,110,0,,,0,10,0,0,1,
2012,1010,0,,32.599998,0,1,36.740002,1,-1,110,-1,-2,,0,10,0,0,1,
2012,1011,0,31.4,,0,1,32.009998,1,-1,110,-1,-2,6577.4512,0,10,0,0,1,1176378
2012,1012,1,53.700001,56.599998,0,1,44.040001,1,1,110,1,2,1346834.9,1,10,0,0,1,2969971.3
2012,1013,1,71.699997,69.400002,0,1,69.760002,1,1,110,1,-2,0,0,10,0,1,1,871984
2012,1014,0,27,,1,1,25.690001,1,-1,110,-1,-2,34440.105,0,10,0,0,1,1161900.1
2012,1101,1,54.599998,53.200001,1,1,70.620003,1,1,110,1,-2,952520.88,0,11,0,1,0,1493215.4
2012,1102,2,80.5,74,9,1,72.779999,,0,110,1,,,0,11,0,1,0,
2012,1201,0,32.799999,44.700001,1,1,33.16,1,-1,110,-1,-2,85483.148,0,12,0,0,0,638998.5
2012,1202,0,34.799999,26.200001,0,1,34.049999,1,-1,110,-1,-2,354236.81,0,12,0,0,0,1229981.3
2012,1301,1,73.800003,83.400002,0,1,79.639999,1,1,110,1,-2,102896.53,0,13,0,1,0,491228.03
2012,1302,1,73.199997,85.300003,0,1,81.349998,1,1,110,1,-2,18692.994,0,13,0,1,0,1096138
2012,1303,1,68.5,74.099998,0,1,56.75,1,1,110,1,-2,13577.657,0,13,0,1,0,607848.63
2012,1304,1,83,84.300003,0,1,82.550003,1,1,110,1,-2,14632.482,0,13,0,1,0,395490.5
2012,1305,1,69.699997,73.5,0,1,67.480003,1,1,110,1,-2,0,0,13,0,1,0,725623.06
2012,1306,0,40.799999,36.299999,0,1,45.830002,1,-1,110,-1,-2,423940.91,0,13,0,0,0,3512875.5
2012,1307,1,88.5,83.400002,0,1,88.080002,1,1,110,1,-2,0,0,13,0,1,0,528505.75
2012,1308,0,54.700001,49.900002,1,1,58.389999,0,-1,110,-1,2,5370733.5,0,13,0,1,0,2070896.9
2012,1309,1,66.300003,67.900002,0,1,66.120003,1,1,110,1,-2,60034.32,0,13,0,1,0,1379694.4
2012,1310,0,50.599998,48.799999,1,1,58.32,0,-1,110,-1,2,3123856.3,0,13,0,1,0,4672871
2012,1311,0,58.599998,36,0,1,58.740002,0,-1,110,-1,2,3725009.8,0,13,0,1,0,3340991.5
2012,1312,2,54.700001,62.099998,9,1,50.77,,0,110,1,,,0,13,0,1,0,
2012,1313,3,49.799999,35.700001,9,1,49.849998,,0,110,-1,,,0,13,0,0,0,
2012,1314,0,41.200001,46.700001,1,1,44.919998,1,-1,110,-1,-2,100944.64,0,13,0,0,0,1392128.5
2012,1315,0,31.4,28.799999,0,1,34.799999,1,-1,110,-1,-2,10408.024,0,13,0,0,0,2459024.3
2012,1316,0,38.200001,42.5,1,1,46.080002,1,-1,110,-1,-2,32827.449,0,13,0,0,0,2034204.9
2012,1317,0,53.299999,45,1,1,58.66,0,-1,110,-1,2,2255329.5,0,13,0,1,0,2651551
2012,1318,0,25.799999,27.200001,1,1,38.119999,1,-1,110,-1,-2,0,0,13,0,0,0,2238476
2012,1401,1,67.300003,60.299999,0,1,62.07,1,1,110,1,-2,78231.352,0,14,0,1,0,1094241.9
2012,1402,2,49.299999,50.700001,9,1,42.869999,,0,110,1,,,0,14,0,0,0,
2012,1403,0,33,34.5,0,1,36.349998,1,-1,110,-1,-2,44057.27,0,14,0,0,0,826770.88
2012,1404,0,35.5,30.5,1,1,37.73,1,-1,110,-1,-2,22247.23,0,14,0,0,0,972273.88
2012,1405,3,39.200001,29,9,1,41.450001,,0,110,-1,,,0,14,0,0,0,
2012,1406,3,37.299999,31,9,1,38.18,,0,110,-1,,,0,14,0,0,0,
2012,1407,1,62.900002,60.900002,0,1,63.990002,1,1,110,1,-2,105258.8,0,14,0,1,0,1059594.5
2012,1408,0,44.700001,39.400002,1,1,40.41,1,-1,110,-1,-2,1087836.6,0,14,0,0,0,1432765.6
2012,1409,0,44.599998,44.700001,1,1,41.57,1,-1,110,-1,-2,428972.72,0,14,0,0,0,1880186.9
2012,1501,1,57.799999,51.099998,0,1,56.939999,1,1,110,1,-2,1113376.1,0,15,0,1,0,2747330.8
2012,1502,1,56.700001,52.599998,0,1,56.650002,1,1,110,1,-2,997813.44,0,15,0,1,0,1592612.4
2012,1503,5,45.5,52.099998,9,1,52.130001,,,110,0,,,1,15,0,1,0,
2012,1504,0,45.900002,32.900002,0,1,45.900002,1,-1,110,-1,-2,3460351.8,0,15,0,0,0,3934473.8
2012,1601,0,,23.6,1,1,28.25,1,-1,110,-1,-2,,0,16,0,0,0,
2012,1602,0,40.400002,33.799999,1,1,43.029999,1,-1,110,-1,-2,222056.77,0,16,0,0,0,1538509
2012,1603,0,,39.5,1,1,45.16,1,-1,110,-1,-2,,0,16,0,0,0,
2012,1604,0,33.700001,38,1,1,36.950001,1,-1,110,-1,-2,59477.52,0,16,0,0,0,812179.63
2012,1701,0,30.4,28.799999,0,1,32.59,1,-1,110,-1,-2,0,0,17,0,0,0,1511959
2012,1702,0,33,32.099998,1,1,35.669998,1,-1,110,-1,-2,0,0,17,0,0,0,1059843
2012,1703,1,64.900002,55.400002,0,1,56.549999,1,1,110,1,-2,44458.371,0,17,0,1,0,747596
2012,1704,3,36,30.5,9,1,35.439999,,0,110,-1,,,0,17,0,0,0,
2012,1705,0,22.1,22.6,0,1,23.629999,1,-1,110,-1,-2,1436.3363,0,17,0,0,0,1363795.6
2012,1706,1,48,50.099998,0,1,43.060001,0,1,110,1,2,2280481.3,0,17,0,0,0,2611847
2012,1801,0,,19.6,0,1,27.51,1,-1,110,-1,-2,,0,18,0,0,1,
2012,1802,1,,65.900002,1,1,76.879997,1,1,110,1,-2,,0,18,0,1,1,
2012,1803,0,,36.200001,9,1,32.830002,1,-1,110,-1,-2,,0,18,0,0,1,
2012,1804,0,,34.200001,1,1,40.220001,1,-1,110,-1,-2,,0,18,0,0,1,
2012,1805,0,,,0,1,38.200001,1,-1,110,-1,-2,,0,18,0,0,1,
2012,1806,0,,34.400002,0,1,32.619999,1,-1,110,-1,-2,,0,18,0,0,1,
2012,1901,1,64.800003,56.799999,0,1,60.939999,1,1,110,1,-2,133746.31,0,19,0,1,0,908657.5
2012,1902,1,58.200001,55.099998,0,1,54.369999,1,1,110,1,-2,709902.75,0,19,0,1,0,1237100
2012,2001,0,30.200001,43.700001,1,1,38.529999,1,-1,110,-1,-2,143718.19,0,20,0,0,0,1511386.6
2012,2002,1,67.800003,65.900002,0,1,64.18,1,1,110,1,-2,251787.8,0,20,0,1,0,1130146.1
2012,2003,1,69.300003,62.900002,0,1,61.959999,1,1,110,1,-2,31212.732,0,20,0,1,0,660772.44
2012,2004,1,78.800003,83.599998,0,1,79.089996,1,1,110,1,-2,79315.047,0,20,0,1,0,803708
2012,2005,1,71.5,65,0,1,67.209999,1,1,110,1,-2,176911.67,0,20,0,1,0,3957434.5
2012,2006,0,60.799999,35.099998,0,1,56.529999,0,-1,110,-1,2,4745156,0,20,0,1,0,1414212.8
2012,2007,1,78.599998,76.699997,0,1,77.160004,1,1,110,1,-2,15251.148,0,20,0,1,0,868333.88
2012,2008,1,65.800003,74.5,0,1,63.200001,1,1,110,1,-2,220326.56,0,20,0,1,0,1593672.4
