"district","dem","gop","oth","DEMtp","dem_vote","gop_vote"
184,15194,1131,1302,0.930719754977029,86.197310943439,6.41629318658876
185,13706,4586,257,0.749289306800787,73.8907757830611,24.7237047819289
186,19641,0,1266,1,93.9446118524896,0
187,14596,16487,0,0.469581443232635,46.9581443232635,53.0418556767365
188,17788,0,1985,1,89.9610580083953,0
189,11578,8739,0,0.56986759856278,56.986759856278,43.013240143722
190,18282,0,312,1,98.3220393675379,0
191,17014,560,148,0.968134744508934,96.0049655795057,3.15991423089945
192,19883,0,332,1,98.3576552065298,0
193,1374,20351,0,0.0632451093210587,6.32451093210587,93.6754890678941
194,23331,0,1808,1,92.8079875890051,0
195,19277,0,945,1,95.3268717238651,0
196,8915,19236,0,0.316685020070335,31.6685020070335,68.3314979929665
197,10710,902,0,0.922321736135033,92.2321736135033,7.76782638649673
198,17151,574,160,0.967616361071932,95.8960022365111,3.20939334637965
199,10082,15824,0,0.389176252605574,38.9176252605574,61.0823747394426
200,29755,0,826,1,97.2989764886694,0
201,20580,0,525,1,97.5124378109453,0
202,7322,2496,0,0.745773069871664,74.5773069871664,25.4226930128336
203,12417,2252,0,0.846478969254891,84.6478969254891,15.3521030745109
