"Election Name","County Name","Office Name","District Name","Party Name","Candidate Name","Votes","Yes Votes","No Votes","Election Day Votes","ElectionDay Yes Votes","Election Day No Votes","Mail Votes","Mail Yes Votes","Mail No Votes","Provisional Votes","Provisional Yes Votes","Provisional No Votes"
"2008 General Election","YORK","Senator in the General Assembly","33rd Senatorial District","Republican","ALLOWAY                  , RICHARD","8,229","0","0","","","","","","","","",""
"2008 General Election","YORK","Representative in the General Assembly","47th Legislative District","Republican","GILLESPIE                , KEITH","26,098","0","0","","","","","","","","",""
"2008 General Election","YORK","Representative in the General Assembly","92nd Legislative District","Republican","PERRY                    , SCOTT","21,200","0","0","","","","","","","","",""
"2008 General Election","YORK","Representative in the General Assembly","93rd Legislative District","Democratic","RAUBENSTINE              , DARRELL","10,621","0","0","","","","","","","","",""
"2008 General Election","YORK","Representative in the General Assembly","93rd Legislative District","Republican","MILLER                   , RON","23,909","0","0","","","","","","","","",""
"2008 General Election","YORK","Representative in the General Assembly","94th Legislative District","Democratic","TILLMAN                  , DEB","8,060","0","0","","","","","","","","",""
"2008 General Election","YORK","Representative in the General Assembly","94th Legislative District","Republican","SAYLOR                   , STANLEY          E.","22,013","0","0","","","","","","","","",""
"2008 General Election","YORK","Representative in the General Assembly","95th Legislative District","Democratic","DEPASQUALE               , EUGENE           A.","17,887","0","0","","","","","","","","",""
"2008 General Election","YORK","Representative in the General Assembly","95th Legislative District","Republican","EMENHEISER               , LON","5,941","0","0","","","","","","","","",""
"2008 General Election","YORK","Representative in the General Assembly","193rd Legislative District","Democratic","CLIFFORD                 , NEIL             F.","4,232","0","0","","","","","","","","",""
"2008 General Election","YORK","Representative in the General Assembly","193rd Legislative District","Republican","TALLMAN                  , WILL","8,371","0","0","","","","","","","","",""
"2008 General Election","YORK","Representative in the General Assembly","196th Legislative District","Republican","GROVE                    , SETH","25,382","0","0","","","","","","","","",""
