"Election Name","County Name","Office Name","District Name","Party Name","Candidate Name","Votes","Yes Votes","No Votes","Election Day Votes","ElectionDay Yes Votes","Election Day No Votes","Mail Votes","Mail Yes Votes","Mail No Votes","Provisional Votes","Provisional Yes Votes","Provisional No Votes"
"2004 General Election","MONTGOMERY","Representative in the General Assembly","194th Legislative District","Democratic","MANDERINO, KATHY","5,000","","","","","","","","","","",""
"2004 General Election","MONTOUR","Senator in the General Assembly","27th Senatorial District","Democratic","BOBACK, JOHN J.","2,225","","","","","","","","","","",""
"2004 General Election","MONTOUR","Senator in the General Assembly","27th Senatorial District","Republican","GORDNER, JOHN R.","5,134","","","","","","","","","","",""
"2004 General Election","MONTOUR","Representative in the General Assembly","107th Legislative District","Democratic","BELFANTI, ROBERT E.","3,254","","","","","","","","","","",""
"2004 General Election","MONTOUR","Representative in the General Assembly","107th Legislative District","Republican","BULGER, JOHN B.","4,231","","","","","","","","","","",""
"2004 General Election","NORTHAMPTON","Senator in the General Assembly","29th Senatorial District","Democratic","HALCOVAGE, MICHAEL P.","2,113","","","","","","","","","","",""
"2004 General Election","NORTHAMPTON","Senator in the General Assembly","29th Senatorial District","Republican","RHOADES, JAMES J.","2,887","","","","","","","","","","",""
"2004 General Election","NORTHAMPTON","Representative in the General Assembly","131st Legislative District","Republican","BROWNE, PAT","1,291","","","","","","","","","","",""
"2004 General Election","NORTHAMPTON","Representative in the General Assembly","131st Legislative District","Green","GOODLEY, JAMES","82","","","","","","","","","","",""
"2004 General Election","NORTHAMPTON","Representative in the General Assembly","131st Legislative District","Independent","MINDER, DRAKE E.","46","","","","","","","","","","",""
"2004 General Election","NORTHAMPTON","Representative in the General Assembly","133rd Legislative District","Democratic","ROONEY, T.J.","2,926","","","","","","","","","","",""
"2004 General Election","NORTHAMPTON","Representative in the General Assembly","133rd Legislative District","Republican","NELTHROPP, ALBERT V.F.","821","","","","","","","","","","",""
"2004 General Election","NORTHAMPTON","Representative in the General Assembly","133rd Legislative District","Green","GRAY, GUY","97","","","","","","","","","","",""
"2004 General Election","NORTHAMPTON","Representative in the General Assembly","135th Legislative District","Democratic","SAMUELSON, STEVE","11,915","","","","","","","","","","",""
"2004 General Election","NORTHAMPTON","Representative in the General Assembly","135th Legislative District","Republican","DONIO, DAVID A.","5,965","","","","","","","","","","",""
"2004 General Election","NORTHAMPTON","Representative in the General Assembly","136th Legislative District","Democratic","FREEMAN, ROBERT","15,363","","","","","","","","","","",""
"2004 General Election","NORTHAMPTON","Representative in the General Assembly","136th Legislative District","Republican","CUSICK, JOHN","7,970","","","","","","","","","","",""
"2004 General Election","NORTHAMPTON","Representative in the General Assembly","137th Legislative District","Democratic","GRUCELA, RICHARD T.","17,438","","","","","","","","","","",""
"2004 General Election","NORTHAMPTON","Representative in the General Assembly","137th Legislative District","Republican","EMRICK, JOE","12,383","","","","","","","","","","",""
"2004 General Election","NORTHAMPTON","Representative in the General Assembly","138th Legislative District","Republican","DALLY, CRAIG A.","19,905","","","","","","","","","","",""
"2004 General Election","NORTHAMPTON","Representative in the General Assembly","183rd Legislative District","Republican","HARHART, JULIE","8,314","","","","","","","","","","",""
"2004 General Election","NORTHUMBERLAND","Senator in the General Assembly","27th Senatorial District","Democratic","BOBACK, JOHN J.","12,347","","","","","","","","","","",""
"2004 General Election","NORTHUMBERLAND","Senator in the General Assembly","27th Senatorial District","Republican","GORDNER, JOHN R.","21,911","","","","","","","","","","",""
"2004 General Election","NORTHUMBERLAND","Representative in the General Assembly","107th Legislative District","Democratic","BELFANTI, ROBERT E.","10,252","","","","","","","","","","",""
"2004 General Election","NORTHUMBERLAND","Representative in the General Assembly","107th Legislative District","Republican","BULGER, JOHN B.","4,400","","","","","","","","","","",""
"2004 General Election","NORTHUMBERLAND","Representative in the General Assembly","108th Legislative District","Republican","PHILLIPS, MERLE H.","17,774","","","","","","","","","","",""
"2004 General Election","PERRY","Representative in the General Assembly","86th Legislative District","Republican","KELLER, MARK K.","16,151","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","Senator in the General Assembly","1st Senatorial District","Democratic","FUMO, VINCENT J.","88,935","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","Senator in the General Assembly","1st Senatorial District","Republican","MORLEY, JOHN H.","23,073","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","Senator in the General Assembly","3rd Senatorial District","Democratic","KITCHEN, SHIRLEY M.","87,064","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","Senator in the General Assembly","3rd Senatorial District","Republican","KERWICK, PHILIP","13,207","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","Senator in the General Assembly","5th Senatorial District","Democratic","STACK, MIKE","66,844","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","Senator in the General Assembly","5th Senatorial District","Republican","MIRARCHI, SAM","34,829","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","Senator in the General Assembly","7th Senatorial District","Democratic","HUGHES, VINCENT","79,695","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","Senator in the General Assembly","7th Senatorial District","Republican","DEVLIN, MARYALICE H.","8,980","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","Representative in the General Assembly","152nd Legislative District","Democratic","SCHRIFTMAN, ROSS","899","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","Representative in the General Assembly","152nd Legislative District","Republican","CORNELL, SUSAN E.","613","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","Representative in the General Assembly","154th Legislative District","Democratic","CURRY, LAWRENCE H.","309","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","Representative in the General Assembly","154th Legislative District","Republican","BELFORD, JEFFREY K.","141","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","Representative in the General Assembly","169th Legislative District","Republican","O'BRIEN, DENNIS M.","19,231","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","Representative in the General Assembly","170th Legislative District","Democratic","BOYLE, BRENDAN F.","10,284","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","Representative in the General Assembly","170th Legislative District","Republican","KENNEY, GEORGE T.","14,387","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","Representative in the General Assembly","172nd Legislative District","Democratic","KEARNEY, TIM","7,522","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","Representative in the General Assembly","172nd Legislative District","Republican","PERZEL, JOHN M.","22,210","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","Representative in the General Assembly","173rd Legislative District","Democratic","MCGEEHAN, MICHAEL PATRICK","17,285","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","Representative in the General Assembly","173rd Legislative District","Republican","NORLIE, DON","4,133","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","Representative in the General Assembly","174th Legislative District","Democratic","BUTKOVITZ, ALAN","17,544","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","Representative in the General Assembly","174th Legislative District","Republican","ALOIAN, AIDA","5,413","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","Representative in the General Assembly","175th Legislative District","Democratic","LEDERER, MARIE","19,772","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","Representative in the General Assembly","175th Legislative District","Republican","MESTER, GREG","4,607","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","Representative in the General Assembly","177th Legislative District","Republican","TAYLOR, JOHN J.","15,137","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","Representative in the General Assembly","179th Legislative District","Democratic","RIEGER, WILLIAM W.","15,927","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","Representative in the General Assembly","179th Legislative District","Republican","BERRY,  MICHAEL B.","3,025","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","Representative in the General Assembly","180th Legislative District","Democratic","CRUZ, ANGEL L.","15,591","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","Representative in the General Assembly","180th Legislative District","Republican","SLONAKER, MATTHEW J.","2,599","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","Representative in the General Assembly","181st Legislative District","Democratic","THOMAS, W. CURTIS","22,679","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","Representative in the General Assembly","182nd Legislative District","Democratic","JOSEPHS, BABETTE","23,969","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","Representative in the General Assembly","182nd Legislative District","Republican","TERHUNE, ANDREW","5,981","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","Representative in the General Assembly","184th Legislative District","Democratic","KELLER, WILLIAM F.","18,930","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","Representative in the General Assembly","184th Legislative District","Republican","COLANGELO, MARK R.","5,083","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","Representative in the General Assembly","185th Legislative District","Democratic","DONATUCCI, ROBERT C.","14,002","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","Representative in the General Assembly","185th Legislative District","Republican","APPLE, JOSEPH T.","3,772","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","Representative in the General Assembly","186th Legislative District","Democratic","JAMES, HAROLD","22,375","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","Representative in the General Assembly","186th Legislative District","Republican","GOLDMAN, JAMES M.","1,802","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","Representative in the General Assembly","188th Legislative District","Democratic","ROEBUCK, JAMES R.","22,252","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","Representative in the General Assembly","190th Legislative District","Democratic","BLACKWELL, THOMAS W.","24,725","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","Representative in the General Assembly","190th Legislative District","Republican","BROWN, VANESSA L.","1,214","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","Representative in the General Assembly","191st Legislative District","Democratic","WATERS, RONALD G.","17,557","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","Representative in the General Assembly","192nd Legislative District","Democratic","BISHOP, LOUISE","25,236","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","Representative in the General Assembly","194th Legislative District","Democratic","MANDERINO, KATHY","17,413","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","Representative in the General Assembly","195th Legislative District","Democratic","OLIVER, FRANK","24,722","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","Representative in the General Assembly","197th Legislative District","Democratic","WILLIAMS, JEWELL","24,655","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","Representative in the General Assembly","197th Legislative District","Republican","HARRIS, LEWIS","1,544","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","Representative in the General Assembly","198th Legislative District","Democratic","YOUNGBLOOD, ROSITA C","24,300","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","Representative in the General Assembly","200th Legislative District","Democratic","WASHINGTON, LEANNA M.","28,164","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","Representative in the General Assembly","201st Legislative District","Democratic","MYERS, JOHN","24,975","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","Representative in the General Assembly","202nd Legislative District","Democratic","COHEN, MARK B.","18,576","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","Representative in the General Assembly","202nd Legislative District","Republican","GRISAFI, GARY","4,882","","","","","","","","","","",""
"2004 General Election","PHILADELPHIA","Representative in the General Assembly","203rd Legislative District","Democratic","EVANS, DWIGHT","23,956","","","","","","","","","","",""
"2004 General Election","PIKE","Representative in the General Assembly","139th Legislative District","Republican","BIRMELIN, JERRY","8,726","","","","","","","","","","",""
"2004 General Election","PIKE","Representative in the General Assembly","189th Legislative District","Republican","LEWIS, KELLY","4,497","","","","","","","","","","",""
"2004 General Election","POTTER","Senator in the General Assembly","25th Senatorial District","Republican","SCARNATI, JOSEPH B.","6,271","","","","","","","","","","",""
"2004 General Election","POTTER","Senator in the General Assembly","25th Senatorial District","Constitution","KISER, ALAN","516","","","","","","","","","","",""
"2004 General Election","POTTER","Representative in the General Assembly","67th Legislative District","Republican","CAUSER, MARTIN T.","6,618","","","","","","","","","","",""
"2004 General Election","SCHUYLKILL","Senator in the General Assembly","29th Senatorial District","Democratic","HALCOVAGE, MICHAEL P.","20,215","","","","","","","","","","",""
"2004 General Election","SCHUYLKILL","Senator in the General Assembly","29th Senatorial District","Republican","RHOADES, JAMES J.","44,214","","","","","","","","","","",""
"2004 General Election","SCHUYLKILL","Representative in the General Assembly","123rd Legislative District","Democratic","GOODMAN, NEAL P.","17,856","","","","","","","","","","",""
"2004 General Election","SCHUYLKILL","Representative in the General Assembly","123rd Legislative District","Republican","YARNELL, TOM","6,466","","","","","","","","","","",""
"2004 General Election","SCHUYLKILL","Representative in the General Assembly","124th Legislative District","Democratic","MORRISON, CHRISTIAN P.","4,823","","","","","","","","","","",""
"2004 General Election","SCHUYLKILL","Representative in the General Assembly","124th Legislative District","Republican","ARGALL, DAVID G.","12,515","","","","","","","","","","",""
"2004 General Election","SCHUYLKILL","Representative in the General Assembly","125th Legislative District","Republican","ALLEN, BOB","19,655","","","","","","","","","","",""
"2004 General Election","SNYDER","Senator in the General Assembly","27th Senatorial District","Democratic","BOBACK, JOHN J.","3,403","","","","","","","","","","",""
"2004 General Election","SNYDER","Senator in the General Assembly","27th Senatorial District","Republican","GORDNER, JOHN R.","10,980","","","","","","","","","","",""
"2004 General Election","SNYDER","Representative in the General Assembly","82nd Legislative District","Democratic / Republican","HARRIS, C. ADAM","4,611","","","","","","","","","","",""
"2004 General Election","SNYDER","Representative in the General Assembly","85th Legislative District","Republican","FAIRCHILD, RUSS","5,964","","","","","","","","","","",""
"2004 General Election","SNYDER","Representative in the General Assembly","108th Legislative District","Republican","PHILLIPS, MERLE H.","2,295","","","","","","","","","","",""
"2004 General Election","SOMERSET","Senator in the General Assembly","35th Senatorial District","Democratic / Republican","WOZNIAK, JOHN N","6,357","","","","","","","","","","",""
"2004 General Election","SOMERSET","Representative in the General Assembly","69th Legislative District","Democratic","STUBY, CHARLES E.","6,342","","","","","","","","","","",""
"2004 General Election","SOMERSET","Representative in the General Assembly","69th Legislative District","Republican","BASTIAN, BOB","16,839","","","","","","","","","","",""
"2004 General Election","SOMERSET","Representative in the General Assembly","72nd Legislative District","Democratic","YEWCIC, TOM","9,873","","","","","","","","","","",""
"2004 General Election","SOMERSET","Representative in the General Assembly","72nd Legislative District","Republican","BRANAS, DANIEL","3,137","","","","","","","","","","",""
"2004 General Election","SULLIVAN","Senator in the General Assembly","23rd Senatorial District","Democratic","BERRY, GRANT","826","","","","","","","","","","",""
"2004 General Election","SULLIVAN","Senator in the General Assembly","23rd Senatorial District","Republican","MADIGAN, ROGER A.","2,373","","","","","","","","","","",""
"2004 General Election","SULLIVAN","Representative in the General Assembly","110th Legislative District","Republican","PICKETT, TINA","2,669","","","","","","","","","","",""
"2004 General Election","SUSQUEHANNA","Senator in the General Assembly","23rd Senatorial District","Democratic","BERRY, GRANT","3,282","","","","","","","","","","",""
"2004 General Election","SUSQUEHANNA","Senator in the General Assembly","23rd Senatorial District","Republican","MADIGAN, ROGER A.","7,316","","","","","","","","","","",""
"2004 General Election","SUSQUEHANNA","Representative in the General Assembly","110th Legislative District","Republican","PICKETT, TINA","2,952","","","","","","","","","","",""
"2004 General Election","SUSQUEHANNA","Representative in the General Assembly","111th Legislative District","Republican","MAJOR, SANDRA J.","12,280","","","","","","","","","","",""
"2004 General Election","SUSQUEHANNA","Representative in the General Assembly","111th Legislative District","Green","SWEENEY, JAY","1,383","","","","","","","","","","",""
"2004 General Election","SUSQUEHANNA","Representative in the General Assembly","114th Legislative District","Democratic","WANSACZ, JIM","498","","","","","","","","","","",""
"2004 General Election","SUSQUEHANNA","Representative in the General Assembly","114th Legislative District","Republican","SCAVO, FRANK","157","","","","","","","","","","",""
"2004 General Election","TIOGA","Senator in the General Assembly","25th Senatorial District","Republican","SCARNATI, JOSEPH B.","13,082","","","","","","","","","","",""
"2004 General Election","TIOGA","Senator in the General Assembly","25th Senatorial District","Constitution","KISER, ALAN","1,495","","","","","","","","","","",""
"2004 General Election","TIOGA","Representative in the General Assembly","68th Legislative District","Democratic / Republican","BAKER, MATTHEW E.","16,909","","","","","","","","","","",""
"2004 General Election","UNION","Senator in the General Assembly","23rd Senatorial District","Democratic","BERRY, GRANT","4,200","","","","","","","","","","",""
"2004 General Election","UNION","Senator in the General Assembly","23rd Senatorial District","Republican","MADIGAN, ROGER A.","8,860","","","","","","","","","","",""
"2004 General Election","UNION","Representative in the General Assembly","85th Legislative District","Republican","FAIRCHILD, RUSS","13,422","","","","","","","","","","",""
"2004 General Election","VENANGO","Senator in the General Assembly","21st Senatorial District","Democratic","YENERALL, KEVAN M.","6,471","","","","","","","","","","",""
"2004 General Election","VENANGO","Senator in the General Assembly","21st Senatorial District","Republican","WHITE, MARY JO","16,079","","","","","","","","","","",""
"2004 General Election","VENANGO","Senator in the General Assembly","21st Senatorial District","Libertarian","ROBERTSON, MICHAEL J.","591","","","","","","","","","","",""
"2004 General Election","VENANGO","Representative in the General Assembly","64th Legislative District","Republican","HUTCHINSON, SCOTT E.","19,548","","","","","","","","","","",""
"2004 General Election","WARREN","Senator in the General Assembly","21st Senatorial District","Democratic","YENERALL, KEVAN M.","3,576","","","","","","","","","","",""
"2004 General Election","WARREN","Senator in the General Assembly","21st Senatorial District","Republican","WHITE, MARY JO","8,613","","","","","","","","","","",""
"2004 General Election","WARREN","Senator in the General Assembly","21st Senatorial District","Libertarian","ROBERTSON, MICHAEL J.","255","","","","","","","","","","",""
"2004 General Election","WARREN","Senator in the General Assembly","25th Senatorial District","Republican","SCARNATI, JOSEPH B.","2,923","","","","","","","","","","",""
"2004 General Election","WARREN","Senator in the General Assembly","25th Senatorial District","Constitution","KISER, ALAN","755","","","","","","","","","","",""
"2004 General Election","WARREN","Representative in the General Assembly","65th Legislative District","Democratic","SIGMUND, STEVEN A.","7,036","","","","","","","","","","",""
"2004 General Election","WARREN","Representative in the General Assembly","65th Legislative District","Republican","RAPP, KATHY","11,390","","","","","","","","","","",""
"2004 General Election","WASHINGTON","Senator in the General Assembly","37th Senatorial District","Democratic","FLORO, GIANNI","2,215","","","","","","","","","","",""
"2004 General Election","WASHINGTON","Senator in the General Assembly","37th Senatorial District","Republican","PIPPY, JOHN","7,984","","","","","","","","","","",""
"2004 General Election","WASHINGTON","Representative in the General Assembly","39th Legislative District","Democratic","LEVDANSKY, DAVID K.","3,909","","","","","","","","","","",""
"2004 General Election","WASHINGTON","Representative in the General Assembly","39th Legislative District","Republican","GRANTZ, BRAD","2,344","","","","","","","","","","",""
"2004 General Election","WASHINGTON","Representative in the General Assembly","40th Legislative District","Republican","MAHER, JOHN","8,550","","","","","","","","","","",""
"2004 General Election","WASHINGTON","Representative in the General Assembly","46th Legislative District","Democratic","LESCOVITZ, VICTOR JOHN","13,654","","","","","","","","","","",""
"2004 General Election","WASHINGTON","Representative in the General Assembly","46th Legislative District","Republican","SNATCHKO, PAUL","11,716","","","","","","","","","","",""
"2004 General Election","WASHINGTON","Representative in the General Assembly","48th Legislative District","Democratic","SOLOBAY, TIMOTHY J.","19,334","","","","","","","","","","",""
"2004 General Election","WASHINGTON","Representative in the General Assembly","48th Legislative District","Republican","YOCHUM, RICK","8,618","","","","","","","","","","",""
"2004 General Election","WASHINGTON","Representative in the General Assembly","48th Legislative District","Reform","AGORIS, DEMO","226","","","","","","","","","","",""
"2004 General Election","WASHINGTON","Representative in the General Assembly","49th Legislative District","Democratic","DALEY, PETER J.","14,510","","","","","","","","","","",""
"2004 General Election","WASHINGTON","Representative in the General Assembly","49th Legislative District","Republican","BAKER, JEFFREY J.","6,571","","","","","","","","","","",""
"2004 General Election","WASHINGTON","Representative in the General Assembly","50th Legislative District","Democratic","DEWEESE, BILL","2,349","","","","","","","","","","",""
"2004 General Election","WAYNE","Representative in the General Assembly","111th Legislative District","Republican","MAJOR, SANDRA J.","2,090","","","","","","","","","","",""
"2004 General Election","WAYNE","Representative in the General Assembly","111th Legislative District","Green","SWEENEY, JAY","170","","","","","","","","","","",""
"2004 General Election","WAYNE","Representative in the General Assembly","115th Legislative District","Democratic","STABACK, EDWARD G.","2,773","","","","","","","","","","",""
"2004 General Election","WAYNE","Representative in the General Assembly","139th Legislative District","Republican","BIRMELIN, JERRY","8,131","","","","","","","","","","",""
"2004 General Election","WESTMORELAND","Senator in the General Assembly","39th Senatorial District","Democratic","KUKOVICH, ALLEN","52,743","","","","","","","","","","",""
"2004 General Election","WESTMORELAND","Senator in the General Assembly","39th Senatorial District","Republican","REGOLA, BOB","58,107","","","","","","","","","","",""
"2004 General Election","WESTMORELAND","Senator in the General Assembly","41st Senatorial District","Democratic / Republican","WHITE, DON","22,532","","","","","","","","","","",""
"2004 General Election","WESTMORELAND","Senator in the General Assembly","45th Senatorial District","Democratic","LOGAN, SEAN","12,742","","","","","","","","","","",""
"2004 General Election","WESTMORELAND","Representative in the General Assembly","25th Legislative District","Democratic","MARKOSEK, JOSEPH F.","3,422","","","","","","","","","","",""
"2004 General Election","WESTMORELAND","Representative in the General Assembly","25th Legislative District","Republican","NICHOLSON, ED","2,151","","","","","","","","","","",""
"2004 General Election","WESTMORELAND","Representative in the General Assembly","52nd Legislative District","Democratic","SHANER, JAMES E.","2,687","","","","","","","","","","",""
"2004 General Election","WESTMORELAND","Representative in the General Assembly","52nd Legislative District","Republican","EARNESTY, WILLIAM R.","1,792","","","","","","","","","","",""
"2004 General Election","WESTMORELAND","Representative in the General Assembly","54th Legislative District","Democratic","PALLONE, JOHN E.","15,304","","","","","","","","","","",""
"2004 General Election","WESTMORELAND","Representative in the General Assembly","54th Legislative District","Republican","WITON, SCOTT","10,201","","","","","","","","","","",""
"2004 General Election","WESTMORELAND","Representative in the General Assembly","55th Legislative District","Democratic","PETRARCA, JOSEPH A.","17,020","","","","","","","","","","",""
"2004 General Election","WESTMORELAND","Representative in the General Assembly","55th Legislative District","Republican","KISSEL, BEN","7,396","","","","","","","","","","",""
"2004 General Election","WESTMORELAND","Representative in the General Assembly","56th Legislative District","Democratic","CASORIO, JAMES E.","18,821","","","","","","","","","","",""
"2004 General Election","WESTMORELAND","Representative in the General Assembly","56th Legislative District","Republican","AVOLIO, SCOTT E.","11,026","","","","","","","","","","",""
"2004 General Election","WESTMORELAND","Representative in the General Assembly","57th Legislative District","Democratic","TANGRETTI, THOMAS A.","16,559","","","","","","","","","","",""
"2004 General Election","WESTMORELAND","Representative in the General Assembly","57th Legislative District","Republican","CONNER, P. SCOTT","11,132","","","","","","","","","","",""
"2004 General Election","WESTMORELAND","Representative in the General Assembly","58th Legislative District","Democratic","HARHAI, R. TED","17,846","","","","","","","","","","",""
"2004 General Election","WESTMORELAND","Representative in the General Assembly","59th Legislative District","Democratic / Republican","STAIRS, JESS","25,261","","","","","","","","","","",""
"2004 General Election","WYOMING","Representative in the General Assembly","111th Legislative District","Republican","MAJOR, SANDRA J.","7,249","","","","","","","","","","",""
"2004 General Election","WYOMING","Representative in the General Assembly","111th Legislative District","Green","SWEENEY, JAY","826","","","","","","","","","","",""
"2004 General Election","WYOMING","Representative in the General Assembly","114th Legislative District","Democratic","WANSACZ, JIM","283","","","","","","","","","","",""
"2004 General Election","WYOMING","Representative in the General Assembly","114th Legislative District","Republican","SCAVO, FRANK","150","","","","","","","","","","",""
"2004 General Election","WYOMING","Representative in the General Assembly","117th Legislative District","Democratic","SORBER, NATHAN","982","","","","","","","","","","",""
"2004 General Election","WYOMING","Representative in the General Assembly","117th Legislative District","Republican","HASAY, GEORGE C.","2,578","","","","","","","","","","",""
"2004 General Election","YORK","Senator in the General Assembly","13th Senatorial District","Democratic","GOUVEIA, JOHN","6,593","","","","","","","","","","",""
"2004 General Election","YORK","Senator in the General Assembly","13th Senatorial District","Republican","ARMSTRONG, GIBSON E.","14,590","","","","","","","","","","",""
"2004 General Election","YORK","Senator in the General Assembly","15th Senatorial District","Democratic","EPSTEIN, ERIC J.","2,276","","","","","","","","","","",""
"2004 General Election","YORK","Senator in the General Assembly","15th Senatorial District","Republican","PICCOLA, JEFFREY E.","5,935","","","","","","","","","","",""
"2004 General Election","YORK","Senator in the General Assembly","31st Senatorial District","Democratic","QUINLAN, SEAN","4,060","","","","","","","","","","",""
"2004 General Election","YORK","Senator in the General Assembly","31st Senatorial District","Republican","VANCE, PATRICIA H.","13,412","","","","","","","","","","",""
"2004 General Election","YORK","Senator in the General Assembly","31st Senatorial District","Independent","GERACE, JEFFREY T.","225","","","","","","","","","","",""
"2004 General Election","YORK","Senator in the General Assembly","33rd Senatorial District","Democratic","RICHARDS, DONALD R.","3,404","","","","","","","","","","",""
"2004 General Election","YORK","Senator in the General Assembly","33rd Senatorial District","Republican","PUNT, TERRY","7,614","","","","","","","","","","",""
"2004 General Election","YORK","Representative in the General Assembly","47th Legislative District","Republican","GILLESPIE, KEITH","20,923","","","","","","","","","","",""
"2004 General Election","YORK","Representative in the General Assembly","92nd Legislative District","Democratic","KELLY, MATT","5,095","","","","","","","","","","",""
"2004 General Election","YORK","Representative in the General Assembly","92nd Legislative District","Republican","SMITH, BRUCE","16,942","","","","","","","","","","",""
"2004 General Election","YORK","Representative in the General Assembly","93rd Legislative District","Republican","MILLER, RON","22,078","","","","","","","","","","",""
"2004 General Election","YORK","Representative in the General Assembly","93rd Legislative District","Green","SAVIA, SUSAN L.","1,758","","","","","","","","","","",""
"2004 General Election","YORK","Representative in the General Assembly","94th Legislative District","Republican","SAYLOR, STANLEY E.","20,970","","","","","","","","","","",""
"2004 General Election","YORK","Representative in the General Assembly","95th Legislative District","Democratic","STETLER, STEPHEN H.","12,632","","","","","","","","","","",""
"2004 General Election","YORK","Representative in the General Assembly","193rd Legislative District","Republican","NICKOL, STEVEN R.","8,774","","","","","","","","","","",""
"2004 General Election","YORK","Representative in the General Assembly","193rd Legislative District","Green","MARTI, THOMAS J.","476","","","","","","","","","","",""
"2004 General Election","YORK","Representative in the General Assembly","196th Legislative District","Republican","MACKERETH, BEVERLY","20,942","","","","","","","","","","",""
"2004 General Election","YORK","Representative in the General Assembly","196th Legislative District","Libertarian","KESLAR, WILLIAM","936","","","","","","","","","","",""
