"county_fips","state","dem","gop","other"
"51059","VIRGINIA",419943,168401,12899
"51061","VIRGINIA",17565,25106,1000
"51063","VIRGINIA",3004,6225,183
"51065","VIRGINIA",7414,8155,277
"51067","VIRGINIA",8381,20895,428
"51069","VIRGINIA",17207,30558,953
"51071","VIRGINIA",2156,6876,146
"51073","VIRGINIA",6964,14875,445
"51075","VIRGINIA",6685,9966,301
"51077","VIRGINIA",1535,6529,67
"51079","VIRGINIA",4163,6866,284
"51081","VIRGINIA",2627,1914,33
"51083","VIRGINIA",7666,10418,164
"51085","VIRGINIA",25307,44318,1363
"51087","VIRGINIA",116572,63440,3287
"51089","VIRGINIA",9127,16725,253
"51091","VIRGINIA",417,1092,24
"51093","VIRGINIA",9399,13707,350
"51095","VIRGINIA",25553,23153,933
"51097","VIRGINIA",1590,2450,75
"51099","VIRGINIA",5404,8446,377
"51101","VIRGINIA",3260,7320,157
"51103","VIRGINIA",3368,3697,87
"51105","VIRGINIA",1489,8365,93
"51107","VIRGINIA",138372,82088,4516
"51109","VIRGINIA",8269,13294,353
"51111","VIRGINIA",2418,3537,47
"51113","VIRGINIA",2698,5300,135
"51115","VIRGINIA",1825,3901,103
"51117","VIRGINIA",6803,9266,138
"51119","VIRGINIA",2491,4196,98
"51121","VIRGINIA",23218,20629,1190
"51125","VIRGINIA",4327,4812,179
"51127","VIRGINIA",4621,9631,219
"51131","VIRGINIA",3667,2955,110
"51133","VIRGINIA",3252,4485,78
"51135","VIRGINIA",2971,4027,80
"51137","VIRGINIA",7995,12426,333
"51139","VIRGINIA",3007,9345,162
"51141","VIRGINIA",1954,7485,96
"51143","VIRGINIA",10115,23751,361
"51145","VIRGINIA",5320,14055,358
"51147","VIRGINIA",4973,4434,168
"51149","VIRGINIA",7103,10103,233
"51153","VIRGINIA",142863,81222,4182
"51155","VIRGINIA",4925,12127,334
"51157","VIRGINIA",2096,2812,71
"51159","VIRGINIA",1513,2547,42
"51161","VIRGINIA",21801,34268,1157
"51163","VIRGINIA",4086,8088,203
"51165","VIRGINIA",12644,30349,828
"51167","VIRGINIA",2373,10879,134
"51169","VIRGINIA",1692,9063,114
"51171","VIRGINIA",6836,16463,385
"51173","VIRGINIA",3008,10963,165
"51175","VIRGINIA",3969,5730,87
"51177","VIRGINIA",34307,39411,1599
"51179","VIRGINIA",40245,37636,1748
"51181","VIRGINIA",2397,2025,49
"51183","VIRGINIA",2827,2219,42
"51185","VIRGINIA",3205,16731,216
"51187","VIRGINIA",6603,14069,475
"51191","VIRGINIA",6617,21679,397
"51193","VIRGINIA",4501,5318,129
"51195","VIRGINIA",3110,13366,139
"51197","VIRGINIA",3143,11733,197
"51199","VIRGINIA",17683,20241,867
"51510","VIRGINIA",66240,14544,1737
"51520","VIRGINIA",2313,5347,154
"51530","VIRGINIA",825,1863,88
"51540","VIRGINIA",20696,3094,423
"51550","VIRGINIA",66377,58180,2689
"51570","VIRGINIA",2972,6007,181
"51580","VIRGINIA",964,1580,59
"51590","VIRGINIA",11710,7428,318
"51595","VIRGINIA",1612,754,18
"51600","VIRGINIA",9174,4007,306
"51610","VIRGINIA",7146,1490,183
"51620","VIRGINIA",2525,1487,52
"51630","VIRGINIA",8517,4037,323
"51640","VIRGINIA",777,1838,24
"51650","VIRGINIA",46220,18430,1307
"51660","VIRGINIA",11022,5591,480
"51670","VIRGINIA",5430,4020,178
"51678","VIRGINIA",1791,906,67
"51680","VIRGINIA",18048,17097,1219
"51683","VIRGINIA",10356,6256,366
"51685","VIRGINIA",3992,1979,117
"51690","VIRGINIA",3766,2165,93
"51700","VIRGINIA",53099,26377,1794
"51710","VIRGINIA",64440,23443,2105
"51720","VIRGINIA",464,1109,28
"51730","VIRGINIA",12389,1584,160
"51735","VIRGINIA",2054,5605,198
"51740","VIRGINIA",30948,12755,898
"51750","VIRGINIA",3358,2786,176
"51760","VIRGINIA",92175,16603,2403
"51770","VIRGINIA",26773,15607,943
"51775","VIRGINIA",5148,7683,220
"51790","VIRGINIA",6981,5695,316
"51800","VIRGINIA",28676,20082,884
"51810","VIRGINIA",117393,105087,5237
"51820","VIRGINIA",4961,5507,249
"51830","VIRGINIA",4790,1963,137
"51840","VIRGINIA",6610,5221,282
"53001","WASHINGTON",1814,3907,141
"53003","WASHINGTON",4250,7319,382
"53005","WASHINGTON",38706,60365,3962
"53007","WASHINGTON",19349,22746,1211
"53009","WASHINGTON",24721,23062,1481
"53011","WASHINGTON",140324,126303,8776
"53013","WASHINGTON",668,1754,73
"53015","WASHINGTON",23938,34424,1918
"53017","WASHINGTON",7811,12955,542
"53019","WASHINGTON",1486,2771,110
"53021","WASHINGTON",13340,18039,1025
"53023","WASHINGTON",366,1069,54
"53025","WASHINGTON",11819,24764,1097
"53027","WASHINGTON",17354,19877,1210
"53029","WASHINGTON",29213,22746,1966
"53031","WASHINGTON",17204,6931,657
"53033","WASHINGTON",907310,269167,34030
"53035","WASHINGTON",90277,61563,6832
"53037","WASHINGTON",11421,14105,838
"53039","WASHINGTON",5959,7237,364
"53041","WASHINGTON",14520,29391,1398
"53043","WASHINGTON",1713,5150,170
"53045","WASHINGTON",17269,18710,1324
"53047","WASHINGTON",8900,11840,542
"53049","WASHINGTON",6794,6953,317
"53051","WASHINGTON",2593,5728,232
"53053","WASHINGTON",249506,197730,16845
"53055","WASHINGTON",9725,3057,415
"53057","WASHINGTON",38252,32762,2409
"53059","WASHINGTON",3192,3885,235
"53061","WASHINGTON",256728,166428,15640
"53063","WASHINGTON",135765,148576,11089
"53065","WASHINGTON",7839,19808,783
"53067","WASHINGTON",96608,65277,6249
"53069","WASHINGTON",1165,1741,75
"53071","WASHINGTON",13690,16400,1171
"53073","WASHINGTON",83660,50489,4471
"53075","WASHINGTON",11184,9067,875
"53077","WASHINGTON",43179,50555,2459
"54001","WEST VIRGINIA",1457,5116,104
"54003","WEST VIRGINIA",17186,33279,1070
"54005","WEST VIRGINIA",2041,6816,155
"54007","WEST VIRGINIA",1457,4120,87
"54009","WEST VIRGINIA",2947,7545,164
"54011","WEST VIRGINIA",14994,21721,645
"54013","WEST VIRGINIA",568,2364,39
"54015","WEST VIRGINIA",641,2679,45
"54017","WEST VIRGINIA",435,2619,47
"54019","WEST VIRGINIA",5063,11580,219
"54021","WEST VIRGINIA",599,2012,51
"54023","WEST VIRGINIA",607,4871,31
"54025","WEST VIRGINIA",4655,10925,270
"54027","WEST VIRGINIA",1939,8033,114
"54029","WEST VIRGINIA",3790,9806,204
"54031","WEST VIRGINIA",1381,4859,91
"54033","WEST VIRGINIA",9215,20683,567
"54035","WEST VIRGINIA",3207,10093,208
"54037","WEST VIRGINIA",12127,15033,543
"54039","WEST VIRGINIA",34344,46398,1502
"54041","WEST VIRGINIA",1538,5782,137
"54043","WEST VIRGINIA",1711,6012,107
"54045","WEST VIRGINIA",2333,10534,159
"54047","WEST VIRGINIA",1333,5148,46
"54049","WEST VIRGINIA",8901,16300,593
"54051","WEST VIRGINIA",3455,10435,190
"54053","WEST VIRGINIA",2526,8491,186
"54055","WEST VIRGINIA",5556,19237,341
"54057","WEST VIRGINIA",2660,10040,172
"54059","WEST VIRGINIA",1397,8544,81
"54061","WEST VIRGINIA",20282,20803,987
"54063","WEST VIRGINIA",1345,5068,77
"54065","WEST VIRGINIA",1998,6537,160
"54067","WEST VIRGINIA",2226,8279,125
"54069","WEST VIRGINIA",7223,12354,321
"54071","WEST VIRGINIA",820,2782,57
"54073","WEST VIRGINIA",699,2742,50
"54075","WEST VIRGINIA",1047,2895,66
"54077","WEST VIRGINIA",3163,11190,219
"54079","WEST VIRGINIA",7878,20034,589
"54081","WEST VIRGINIA",7982,24673,451
"54083","WEST VIRGINIA",3362,8673,165
"54085","WEST VIRGINIA",586,3649,48
"54087","WEST VIRGINIA",1455,4213,95
"54089","WEST VIRGINIA",1448,4074,63
"54091","WEST VIRGINIA",1796,5477,110
"54093","WEST VIRGINIA",938,2841,65
"54095","WEST VIRGINIA",631,3226,65
"54097","WEST VIRGINIA",2256,7771,194
"54099","WEST VIRGINIA",4088,12585,274
"54101","WEST VIRGINIA",610,2759,33
"54103","WEST VIRGINIA",1539,4993,135
"54105","WEST VIRGINIA",466,2134,53
"54107","WEST VIRGINIA",10926,27202,634
"54109","WEST VIRGINIA",1157,7353,82
"55001","WISCONSIN",4329,7362,127
"55003","WISCONSIN",4801,3841,115
"55005","WISCONSIN",9194,15803,349
"55007","WISCONSIN",6147,4617,116
"55009","WISCONSIN",65511,75871,2635
"55011","WISCONSIN",2860,4834,122
"55013","WISCONSIN",3569,6462,110
"55015","WISCONSIN",12116,18156,502
"55017","WISCONSIN",13983,21317,638
"55019","WISCONSIN",4524,10002,372
"55021","WISCONSIN",16410,16927,532
"55023","WISCONSIN",3953,4620,122
"55025","WISCONSIN",260185,78800,5806
"55027","WISCONSIN",16356,31355,725
"55029","WISCONSIN",10044,9752,321
"55031","WISCONSIN",13218,10923,536
"55033","WISCONSIN",9897,13173,454
"55035","WISCONSIN",31620,25341,1314
"55037","WISCONSIN",781,2133,26
"55039","WISCONSIN",20588,35754,909
"55041","WISCONSIN",1721,3285,47
"55043","WISCONSIN",10998,14142,468
"55045","WISCONSIN",10851,10169,386
"55047","WISCONSIN",3344,7168,159
"55049","WISCONSIN",7828,5909,255
"55051","WISCONSIN",1533,2438,39
"55053","WISCONSIN",4256,5791,137
"55055","WISCONSIN",19904,27208,867
"55057","WISCONSIN",4746,8749,214
"55059","WISCONSIN",42193,44972,1573
"55061","WISCONSIN",3976,7927,192
"55063","WISCONSIN",37846,28684,1354
"55065","WISCONSIN",3647,4821,87
"55067","WISCONSIN",3704,7330,131
"55069","WISCONSIN",6261,10017,219
"55071","WISCONSIN",16818,27218,793
"55073","WISCONSIN",30808,44624,1319
"55075","WISCONSIN",7366,15304,309
"55077","WISCONSIN",3239,5719,107
"55078","WISCONSIN",1303,278,9
"55079","WISCONSIN",317270,134357,7344
"55081","WISCONSIN",8433,13775,403
"55083","WISCONSIN",6715,16226,274
"55085","WISCONSIN",10105,13671,383
"55087","WISCONSIN",47667,58385,1970
"55089","WISCONSIN",26517,33912,1057
"55091","WISCONSIN",1489,2584,71
"55093","WISCONSIN",9796,12815,706
"55095","WISCONSIN",9370,16611,390
"55097","WISCONSIN",20428,19299,876
"55099","WISCONSIN",3032,5394,120
"55101","WISCONSIN",50159,54479,1813
"55103","WISCONSIN",3995,4871,148
"55105","WISCONSIN",46658,37138,1564
"55107","WISCONSIN",2517,5257,112
"55109","WISCONSIN",23190,32199,1318
"55111","WISCONSIN",18108,17493,602
"55113","WISCONSIN",4498,5909,103
"55115","WISCONSIN",7131,15173,311
"55117","WISCONSIN",27101,37609,1301
"55119","WISCONSIN",2693,7657,336
"55121","WISCONSIN",6285,8833,262
"55123","WISCONSIN",7457,8218,248
"55125","WISCONSIN",5903,9261,205
"55127","WISCONSIN",22789,33851,960
"55129","WISCONSIN",3867,6334,177
"55131","WISCONSIN",26650,60237,1183
"55133","WISCONSIN",103906,159649,4441
"55135","WISCONSIN",9703,18952,475
"55137","WISCONSIN",4388,9016,164
"55139","WISCONSIN",44060,47796,2176
"55141","WISCONSIN",16365,24308,625
"56001","WYOMING",9092,8579,1073
"56003","WYOMING",788,4806,190
"56005","WYOMING",1935,16975,825
"56007","WYOMING",1427,5014,265
"56009","WYOMING",861,5917,232
"56011","WYOMING",378,3651,114
"56013","WYOMING",5519,12007,708
"56015","WYOMING",1203,4878,191
"56017","WYOMING",482,1999,107
"56019","WYOMING",897,3881,174
"56021","WYOMING",15217,27891,2129
"56023","WYOMING",1509,8643,373
"56025","WYOMING",8530,25271,1590
"56027","WYOMING",155,1118,49
"56029","WYOMING",3410,12813,592
"56031","WYOMING",890,3898,175
"56033","WYOMING",4043,11843,660
"56035","WYOMING",882,3957,161
"56037","WYOMING",3823,12229,646
"56039","WYOMING",9848,4341,598
"56041","WYOMING",1591,7496,372
"56043","WYOMING",651,3245,136
"56045","WYOMING",360,3107,93
