"state","countyfips","cty","Clinton","Trump","pctClinton","diff2016"
"NJ","34009","Cape May",18626,28237,0.397456415509037,-9611
"NJ","34011","Cumberland",27045,24213,0.527624956104413,2832
"NJ","34013","Essex",231031,62059,0.788259578968917,168972
"NJ","34015","Gloucester",66355,66949,0.497772009842165,-594
"NJ","34017","Hudson",149980,45615,0.766788517088883,104365
"NJ","34019","Hunterdon",28797,38565,0.427496214482943,-9768
"NJ","34021","Mercer",93721,42604,0.687482119933981,51117
"NJ","34023","Middlesex",164887,108981,0.602067419340704,55906
"NJ","34025","Monmouth",135825,165305,0.451051041078604,-29480
"NJ","34027","Morris",114437,125376,0.477192645936626,-10939
"NJ","34029","Ocean",81845,170103,0.324848778319336,-88258
"NJ","34031","Passaic",112608,71488,0.611680862158874,41120
"NJ","34033","Salem",11766,16256,0.419884376561273,-4490
"NJ","34035","Somerset",83839,64640,0.564652240384162,19199
"NJ","34037","Sussex",24132,46486,0.341725905576482,-22354
"NJ","34039","Union",145412,67582,0.682704677127055,77830
"NJ","34041","Warren",16991,29393,0.366311659192825,-12402
"NM","35001","Bernalillo",141960,93874,0.601948828413206,48086
"NM","35003","Catron",426,1453,0.226716338477914,-1027
"NM","35005","Chaves",5530,12869,0.300559813033317,-7339
"NM","35006","Cibola",3721,3179,0.539275362318841,542
"NM","35007","Colfax",2118,2569,0.45188820140815,-451
"NM","35009","Curry",2776,7560,0.268575851393189,-4784
"NM","35011","DeBaca",192,617,0.237330037082818,-425
"NM","35013","Dona Ana",37543,25095,0.599364602956672,12448
"NM","35015","Eddy",5008,13124,0.276196779174939,-8116
"NM","35017","Grant",6226,5251,0.542476256861549,975
"NM","35019","Guadalupe",962,591,0.619446233097231,371
"NM","35021","Harding",156,311,0.334047109207709,-155
"NM","35023","Hidalgo",780,906,0.462633451957295,-126
"NM","35025","Lea",3877,12306,0.239572390780449,-8429
"NM","35027","Lincoln",2329,5889,0.283402287661231,-3560
"NM","35028","Los Alamos",5443,3329,0.620497036023712,2114
"NM","35029","Luna",3195,3478,0.478795144612618,-283
"NM","35031","McKinley",13162,4893,0.72899473829964,8269
"NM","35033","Mora",1533,662,0.698405466970387,871
"NM","35035","Otero",6033,11756,0.339142166507392,-5723
"NM","35037","Quay",1016,2208,0.315136476426799,-1192
"NM","35039","Rio Arriba",9534,3583,0.726843028131433,5951
"NM","35041","Roosevelt",1445,3865,0.272128060263653,-2420
"NM","35043","Sandoval",27405,25748,0.515587078810227,1657
"NM","35045","San Juan",12826,27879,0.315096425500553,-15053
"NM","35047","San Miguel",7249,2302,0.75897811747461,4947
"NM","35049","Santa Fe",49956,14198,0.778688780122829,35758
"NM","35051","Sierra",1600,2998,0.347977381470204,-1398
"NM","35053","Socorro",3275,2592,0.55820692006136,683
"NM","35055","Taos",10550,2706,0.795866022933011,7844
"NM","35057","Torrance",1770,3695,0.32387923147301,-1925
"NM","35059","Union",318,1214,0.20757180156658,-896
"NM","35061","Valencia",10810,13175,0.450698353137378,-2365
"NV","32001","Churchill",2210,7828,0.220163379159195,-5618
"NV","32003","Clark",401068,319571,0.556544955241112,81497
"NV","32005","Douglas",8453,17406,0.326888124057388,-8953
"NV","32007","Elko",3400,13542,0.200684688938732,-10142
"NV","32009","Esmeralda",65,329,0.16497461928934,-264
"NV","32011","Eureka",74,723,0.0928481806775408,-649
"NV","32013","Humboldt",1386,4521,0.23463687150838,-3135
"NV","32015","Lander",403,1828,0.180636485880771,-1425
"NV","32017","Lincoln",285,1671,0.145705521472393,-1386
"NV","32019","Lyon",6146,16005,0.277459256918424,-9859
"NV","32021","Mineral",637,1179,0.350770925110132,-542
"NV","32023","Nye",5095,13320,0.276676622318762,-8225
"NV","32027","Pershing",430,1403,0.234588106928532,-973
"NV","32029","Storey",752,1616,0.317567567567568,-864
"NV","32031","Washoe",97032,94529,0.506533166980753,2503
"NV","32033","White Pine",707,2723,0.206122448979592,-2016
"NV","32510","Carson City",9610,13125,0.42269628326369,-3515
"NY","36001","Albany",74775,44227,0.628350784020437,30548
"NY","36003","Allegany",4473,11712,0.276367006487488,-7239
"NY","36005","Bronx",318403,34424,0.902433770658141,283979
"NY","36007","Broome",35212,38077,0.480454092701497,-2865
"NY","36009","Cattaraugus",8717,18668,0.318312945042907,-9951
"NY","36011","Cayuga",12202,16194,0.42970840963516,-3992
"NY","36013","Chautauqua",17281,29418,0.370050750551404,-12137
"NY","36015","Chemung",12394,19025,0.394474680925555,-6631
"NY","36017","Chenango",5943,11024,0.350268167619497,-5081
"NY","36019","Clinton",13446,13181,0.504976152026139,265
"NY","36021","Columbia",13123,12756,0.507090691294099,367
"NY","36023","Cortland",7976,9207,0.464179712506547,-1231
"NY","36025","Delaware",5825,11012,0.34596424541189,-5187
"NY","36027","Dutchess",56874,58163,0.494397454731956,-1289
"NY","36029","Erie",192065,173817,0.524937001546947,18248
"NY","36031","Essex",6760,7275,0.481653010331315,-515
"NY","36033","Franklin",6517,7636,0.460467745354342,-1119
"NY","36035","Fulton",5805,12759,0.312702003878474,-6954
"NY","36037","Genesee",6946,15986,0.302895517181231,-9040
"NY","36039","Greene",6370,11546,0.355548113418174,-5176
"NY","36041","Hamilton",752,1795,0.295249312917157,-1043
"NY","36043","Herkimer",7289,15664,0.317561974469568,-8375
"NY","36045","Jefferson",12289,19947,0.381219754311949,-7658
"NY","36047","Brooklyn",595086,133653,0.816596888597975,461433
"NY","36049","Lewis",2828,6916,0.290229885057471,-4088
"NY","36051","Livingston",10478,19211,0.352925325878271,-8733
"NY","36053","Madison",10548,14901,0.41447601084522,-4353
"NY","36055","Monroe",174063,128871,0.574590504862445,45192
"NY","36057","Montgomery",5961,10579,0.360399032648126,-4618
"NY","36059","Nassau",307326,275479,0.527322174655331,31847
"NY","36061","Manhattan",515481,58935,0.897400142057324,456546
"NY","36063","Niagara",32888,49223,0.400530988539903,-16335
"NY","36065","Oneida",30749,48490,0.388053862365754,-17741
"NY","36067","Onondaga",102915,78277,0.567988652920659,24638
"NY","36069","Ontario",20233,24343,0.45389895908112,-4110
"NY","36071","Orange",63037,72129,0.466367281712857,-9092
"NY","36073","Orleans",4327,11582,0.271984411339493,-7255
"NY","36075","Oswego",15614,25870,0.376386076559637,-10256
"NY","36077","Otsego",9285,12284,0.430478928091242,-2999
"NY","36079","Putnam",17363,25241,0.407543892592245,-7878
"NY","36081","Queens",473389,138550,0.773588543956179,334839
"NY","36083","Rensselaer",30039,31933,0.484718905312076,-1894
"NY","36085","Staten Island",67561,95612,0.414045215813891,-28051
"NY","36087","Rockland",63454,57148,0.526143845044029,6306
"NY","36089","Saint Lawrence",14659,18450,0.442749705518137,-3791
"NY","36091","Saratoga",46546,51088,0.476739660364217,-4542
"NY","36093","Schenectady",30870,27268,0.53097801781967,3602
"NY","36095","Schoharie",3777,8173,0.316066945606695,-4396
"NY","36097","Schuyler",2761,5179,0.347732997481108,-2418
"NY","36099","Seneca",5175,6719,0.435093324365226,-1544
"NY","36101","Steuben",11215,25091,0.308902109844103,-13876
"NY","36103","Suffolk",276953,328403,0.457504344550975,-51450
"NY","36105","Sullivan",10983,14626,0.428872661954782,-3643
"NY","36107","Tioga",6852,12528,0.353560371517028,-5676
"NY","36109","Tompkins",25555,9647,0.725953070848247,15908
"NY","36111","Ulster",40010,32962,0.548292495751795,7048
"NY","36113","Warren",11366,14284,0.443118908382066,-2918
"NY","36115","Washington",8238,12770,0.392136329017517,-4532
"NY","36117","Wayne",12378,21935,0.360737912744441,-9557
"NY","36119","Westchester",245670,121643,0.668830125805512,124027
"NY","36121","Wyoming",3585,11884,0.231753830241127,-8299
"NY","36123","Yates",3219,5180,0.383259911894273,-1961
"OH","39001","Adams",2293,8445,0.213540696591544,-6152
"OH","39003","Allen",12815,29858,0.300306985681813,-17043
"OH","39005","Ashland",5659,17169,0.247897319081829,-11510
"OH","39007","Ashtabula",15191,22755,0.400332050809044,-7564
"OH","39009","Athens",15552,10816,0.589805825242718,4736
"OH","39011","Auglaize",3825,18130,0.174219995445229,-14305
"OH","39013","Belmont",8652,20729,0.294476021918927,-12077
"OH","39015","Brown",4270,14257,0.230474442705241,-9987
"OH","39017","Butler",56700,104441,0.351865757318125,-47741
"OH","39019","Carroll",3124,9067,0.256254614059552,-5943
"OH","39021","Champaign",4488,12314,0.267111058207356,-7826
"OH","39023","Clark",22666,34311,0.397809642487319,-11645
"OH","39025","Clermont",26096,65960,0.2834796211002,-39864
"OH","39027","Clinton",3943,13466,0.226492044344879,-9523
"OH","39029","Columbiana",12273,31086,0.283055421019857,-18813
"OH","39031","Coshocton",3908,10381,0.273497095667996,-6473
"OH","39033","Crawford",4518,13265,0.254062869032222,-8747
"OH","39035","Cuyahoga",383974,179894,0.680964339171579,204080
"OH","39037","Darke",4395,19698,0.182418129747229,-15303
"OH","39039","Defiance",5282,11478,0.315155131264916,-6196
"OH","39041","Delaware",39584,55660,0.41560623241359,-16076
"OH","39043","Erie",15692,19301,0.448432543651587,-3609
"OH","39045","Fairfield",24150,43163,0.358771708288146,-19013
"OH","39047","Fayette",2672,7763,0.256061332055582,-5091
"OH","39049","Franklin",335961,192328,0.635941691006248,143633
"OH","39051","Fulton",5981,13419,0.308298969072165,-7438
"OH","39053","Gallia",2564,9567,0.21135932734317,-7003
"OH","39055","Geauga",17165,29577,0.367228616661675,-12412
"OH","39057","Greene",28023,47506,0.371023050748719,-19483
"OH","39059","Guernsey",4286,11164,0.277411003236246,-6878
"OH","39061","Hamilton",207587,169972,0.549813406646378,37615
"OH","39063","Hancock",9419,23777,0.283739004699361,-14358
"OH","39065","Hardin",2870,8541,0.251511699237578,-5671
"OH","39067","Harrison",1663,5021,0.248803111909037,-3358
"OH","39069","Henry",3690,9136,0.287696865741463,-5446
"OH","39071","Highland",3436,13005,0.208989720819901,-9569
"OH","39073","Hocking",3713,8282,0.309545644018341,-4569
"OH","39075","Holmes",1766,8578,0.170726991492653,-6812
"OH","39077","Huron",7080,15930,0.307692307692308,-8850
"OH","39079","Jackson",3142,9618,0.246238244514107,-6476
"OH","39081","Jefferson",9483,20668,0.31451693144506,-11185
"OH","39083","Knox",7959,18563,0.300090490913204,-10604
"OH","39085","Lake",45056,62627,0.418413305721423,-17571
"OH","39087","Lawrence",6849,18240,0.272988162142772,-11391
"OH","39089","Licking",26360,49346,0.348189047103268,-22986
"OH","39091","Logan",4537,15586,0.22546340008945,-11049
"OH","39093","Lorain",64958,65346,0.498511173870334,-388
"OH","39095","Lucas",107363,74102,0.591645771911939,33261
"OH","39097","Madison",4662,11319,0.291721419185283,-6657
"OH","39099","Mahoning",56188,52808,0.515505156152519,3380
"OH","39101","Marion",7748,16563,0.318703467566122,-8815
"OH","39103","Medina",31582,53811,0.369842961366857,-22229
"OH","39105","Meigs",2157,6869,0.23897629071571,-4712
"OH","39107","Mercer",3335,17200,0.162405648892135,-13865
"OH","39109","Miami",12832,36311,0.261115520013023,-23479
"OH","39111","Monroe",1647,4781,0.25622277535781,-3134
"OH","39113","Montgomery",117661,120766,0.493488573022351,-3105
"OH","39115","Morgan",1711,4315,0.283936276136741,-2604
"OH","39117","Morrow",3711,11722,0.240458757208579,-8011
"OH","39119","Muskingum",10926,23588,0.316567190125746,-12662
"OH","39121","Noble",1201,4441,0.212867777383906,-3240
"OH","39123","Ottawa",8136,12389,0.396394640682095,-4253
"OH","39125","Paulding",2068,6359,0.245401685059926,-4291
"OH","39127","Perry",4072,9978,0.289822064056939,-5906
"OH","39129","Pickaway",6325,16482,0.27732713640549,-10157
"OH","39131","Pike",3443,7669,0.309845212383009,-4226
"OH","39133","Portage",31463,38978,0.446657486407064,-7515
"OH","39135","Preble",4323,15376,0.2194527640997,-11053
"OH","39137","Putnam",2874,14704,0.16349982933212,-11830
"OH","39139","Richland",15629,35805,0.303865147567757,-20176
"OH","39141","Ross",9905,17833,0.357091354820102,-7928
"OH","39143","Sandusky",9733,16045,0.377570020948095,-6312
"OH","39145","Scioto",8841,19742,0.309309729559528,-10901
"OH","39147","Seneca",7237,14559,0.332033400623968,-7322
"OH","39149","Shelby",4143,18148,0.185859764030326,-14005
"OH","39151","Stark",66581,96345,0.408657918318746,-29764
"OH","39153","Summit",129922,109531,0.542578293026189,20391
"OH","39155","Trumbull",42130,48152,0.466648944418599,-6022
"OH","39157","Tuscarawas",11895,26105,0.313026315789474,-14210
"OH","39159","Union",7530,17601,0.299629939119016,-10071
"OH","39161","Van Wert",2667,10328,0.205232781839169,-7661
"OH","39163","Vinton",1332,3799,0.25959851880725,-2467
"OH","39165","Warren",33036,75947,0.303129845939275,-42911
"OH","39167","Washington",7841,19901,0.282640040371999,-12060
"OH","39169","Wayne",14670,31622,0.316901408450704,-16952
"OH","39171","Williams",4287,11706,0.268054773963609,-7419
"OH","39173","Wood",26440,31734,0.45449857324578,-5294
"OH","39175","Wyandot",2484,7346,0.252695829094608,-4862
"OK","40001","Adair",1374,4753,0.224253305043251,-3379
"OK","40003","Alfalfa",216,1931,0.100605496040987,-1715
"OK","40005","Atoka",795,4068,0.163479333744602,-3273
"OK","40007","Beaver",176,1987,0.0813684697179843,-1811
"OK","40009","Beckham",958,6287,0.132229123533471,-5329
"OK","40011","Blaine",711,2884,0.197774687065369,-2173
"OK","40013","Bryan",2793,10449,0.210919800634345,-7656
"OK","40015","Caddo",2418,6473,0.271960409402767,-4055
"OK","40017","Canadian",11666,39969,0.225932022852716,-28303
"OK","40019","Carter",4002,13751,0.225426688447023,-9749
"OK","40021","Cherokee",5455,9992,0.353143005114262,-4537
"OK","40023","Choctaw",1064,4202,0.20205089251804,-3138
"OK","40025","Cimarron",70,962,0.0678294573643411,-892
"OK","40027","Cleveland",38790,62469,0.383077059816905,-23679
"OK","40029","Coal",411,1892,0.178462874511507,-1481
"OK","40031","Comanche",11439,19153,0.373921286610879,-7714
"OK","40033","Cotton",424,2054,0.171105730427764,-1630
"OK","40035","Craig",1249,4279,0.225940665701881,-3030
"OK","40037","Creek",5834,21539,0.213129726372703,-15705
"OK","40039","Custer",2102,7818,0.211895161290323,-5716
"OK","40041","Delaware",3306,11796,0.21891140246325,-8490
"OK","40043","Dewey",222,1964,0.101555352241537,-1742
"OK","40045","Ellis",155,1610,0.0878186968838527,-1455
"OK","40047","Garfield",4391,15998,0.215361224189514,-11607
"OK","40049","Garvin",1852,8243,0.18345715700842,-6391
"OK","40051","Grady",3878,17293,0.183175098011431,-13415
"OK","40053","Grant",287,1827,0.135761589403974,-1540
"OK","40055","Greer",323,1482,0.178947368421053,-1159
"OK","40057","Harmon",224,714,0.238805970149254,-490
"OK","40059","Harper",131,1307,0.0910987482614743,-1176
"OK","40061","Haskell",882,3697,0.192618475649705,-2815
"OK","40063","Hughes",961,3387,0.221021159153634,-2426
"OK","40065","Jackson",1473,5969,0.197930663800054,-4496
"OK","40067","Jefferson",365,1905,0.16079295154185,-1540
"OK","40069","Johnston",782,3081,0.202433341962206,-2299
"OK","40071","Kay",3734,12168,0.234813231040121,-8434
"OK","40073","Kingfisher",783,5151,0.131951466127401,-4368
"OK","40075","Kiowa",766,2593,0.228044060732361,-1827
"OK","40077","Latimer",797,3094,0.204831662811617,-2297
"OK","40079","LeFlore",3245,13346,0.19558796938099,-10101
"OK","40081","Lincoln",2423,10838,0.182716235578011,-8415
"OK","40083","Logan",4239,13613,0.237452386287251,-9374
"OK","40085","Love",735,2920,0.20109439124487,-2185
"OK","40087","McClain",2893,13151,0.180316629269509,-10258
"OK","40089","McCurtain",1799,8642,0.172301503687386,-6843
"OK","40091","McIntosh",2122,5501,0.278368096549915,-3379
"OK","40093","Major",310,2940,0.0953846153846154,-2630
"OK","40095","Marshall",1095,4202,0.206720785350198,-3107
"OK","40097","Mayes",3423,11550,0.228611500701262,-8127
"OK","40099","Murray",1086,4173,0.206503137478608,-3087
"OK","40101","Muskogee",7969,15029,0.34650839203409,-7060
"OK","40103","Noble",901,3707,0.195529513888889,-2806
"OK","40105","Nowata",742,3321,0.182623677085897,-2579
"OK","40107","Okfuskee",943,2791,0.252544188537761,-1848
"OK","40109","Oklahoma",112661,141429,0.443390137352906,-28768
"OK","40111","Okmulgee",4379,8926,0.329124389327321,-4547
"OK","40113","Osage",5593,12559,0.308120317320405,-6966
"OK","40115","Ottawa",2584,7627,0.253060425031828,-5043
"OK","40117","Pawnee",1341,4716,0.221396731054978,-3375
"OK","40119","Payne",8785,16644,0.345471705533053,-7859
"OK","40121","Pittsburg",3704,12740,0.225249331063002,-9036
"OK","40123","Pontotoc",3633,10420,0.258521312175336,-6787
"OK","40125","Pottawatomie",6005,17826,0.251982711594142,-11821
"OK","40127","Pushmataha",748,3581,0.172788172788173,-2833
"OK","40129","Roger Mills",151,1546,0.08898055391868,-1395
"OK","40131","Rogers",7895,30893,0.20354233268021,-22998
"OK","40133","Seminole",2067,5612,0.269175673915874,-3545
"OK","40135","Sequoyah",3061,10888,0.219442253925013,-7827
"OK","40137","Stephens",3084,14166,0.178782608695652,-11082
"OK","40139","Texas",855,4615,0.156307129798903,-3760
"OK","40141","Tillman",657,1944,0.252595155709343,-1287
"OK","40143","Tulsa",87663,143985,0.378431931205968,-56322
"OK","40145","Wagoner",6711,22967,0.22612709751331,-16256
"OK","40147","Washington",5047,15810,0.241981109459654,-10763
"OK","40149","Washita",588,3851,0.132462266276188,-3263
"OK","40151","Woods",521,2945,0.150317368724755,-2424
"OK","40153","Woodward",871,6329,0.120972222222222,-5458
"OR","41001","Baker",1781,6160,0.224279058053142,-4379
"OR","41003","Benton",28431,13030,0.685728757145269,15401
"OR","41005","Clackamas",90187,79062,0.532865777641227,11125
"OR","41007","Clatsop",8899,7794,0.533097705625112,1105
"OR","41009","Columbia",9959,12967,0.434397627148216,-3008
"OR","41011","Coos",10355,17699,0.369109574392244,-7344
"OR","41013","Crook",2591,8388,0.23599599234903,-5797
"OR","41015","Curry",4253,7157,0.372743207712533,-2904
"OR","41017","Deschutes",40222,43667,0.479466914613358,-3445
"OR","41019","Douglas",13891,34112,0.289377747224132,-20221
"OR","41021","Gilliam",221,632,0.259085580304807,-411
"OR","41023","Grant",732,3187,0.186782342434294,-2455
"OR","41025","Harney",682,2904,0.190184049079755,-2222
"OR","41027","Hood River",6359,3223,0.663640158630766,3136
"OR","41029","Jackson",43550,53083,0.450674200324941,-9533
"OR","41031","Jefferson",2892,5337,0.351440029165148,-2445
"OR","41033","Josephine",13223,26582,0.332194447933677,-13359
"OR","41035","Klamath",7080,20170,0.259816513761468,-13090
"OR","41037","Lake",628,3001,0.173050427114908,-2373
"OR","41039","Lane",100497,66218,0.602807185916084,34279
"OR","41041","Lincoln",12300,9901,0.554029097788388,2399
"OR","41043","Linn",17456,32683,0.348152137058976,-15227
"OR","41045","Malheur",2213,7141,0.236583279880265,-4928
"OR","41047","Marion",48803,54336,0.473176974762214,-5533
"OR","41049","Morrow",1004,2698,0.271204754186926,-1694
"OR","41051","Multnomah",271754,63055,0.811668742477054,208699
"OR","41053","Polk",15741,18333,0.461965134706815,-2592
"OR","41055","Sherman",202,726,0.217672413793103,-524
"OR","41057","Tillamook",5701,6486,0.467793550504636,-785
"OR","41059","Umatilla",7466,16775,0.307990594447424,-9309
"OR","41061","Union",3221,8378,0.277696353133891,-5157
"OR","41063","Wallowa",1097,2825,0.279704232534421,-1728
"OR","41065","Wasco",4634,5721,0.447513278609367,-1087
"OR","41067","Washington",137818,75903,0.644850061528816,61915
"OR","41069","Wheeler",153,583,0.207880434782609,-430
"OR","41071","Yamhill",18635,22589,0.452042499514846,-3954
"PA","42001","Adams",14077,31249,0.310572298460045,-17172
"PA","42003","Allegheny",363017,257488,0.585034770066317,105529
"PA","42005","Armstrong",6849,22676,0.231972904318374,-15827
"PA","42007","Beaver",30225,46081,0.396102534532016,-15856
"PA","42009","Bedford",3613,19455,0.156623894572568,-15842
"PA","42011","Berks",75169,93094,0.4467351705366,-17925
"PA","42013","Blair",13093,37224,0.260210266907805,-24131
"PA","42015","Bradford",6263,17957,0.258587943848059,-11694
"PA","42017","Bucks",165861,163873,0.503014551123026,1988
"PA","42019","Butler",26834,61388,0.304164494117114,-34554
"PA","42021","Cambria",17798,40510,0.305241133292173,-22712
"PA","42023","Cameron",469,1495,0.238798370672098,-1026
"PA","42025","Carbon",8917,18714,0.322717237884984,-9797
"PA","42027","Centre",36555,35099,0.510159935244369,1456
"PA","42029","Chester",140188,115582,0.54810181022012,24606
"PA","42031","Clarion",4256,12545,0.253318254865782,-8289
"PA","42033","Clearfield",7700,23909,0.243601505900218,-16209
"PA","42035","Clinton",4533,9701,0.318462835464381,-5168
"PA","42037","Columbia",8502,17387,0.328402024025648,-8885
"PA","42039","Crawford",10215,23912,0.299323116593899,-13697
"PA","42041","Cumberland",44282,65649,0.402816312050286,-21367
"PA","42043","Dauphin",64287,60620,0.514678921117311,3667
"PA","42045","Delaware",169169,106559,0.613535803400453,62610
"PA","42047","Elk",3637,9704,0.272618244509407,-6067
"PA","42049","Erie",54820,57168,0.489516733935779,-2348
"PA","42051","Fayette",17826,34388,0.341402688934002,-16562
"PA","42053","Forest",626,1680,0.271465741543799,-1054
"PA","42055","Franklin",17322,49554,0.259016687600933,-32232
"PA","42057","Fulton",904,5676,0.137386018237082,-4772
"PA","42059","Greene",4157,10394,0.285684832657549,-6237
"PA","42061","Huntingdon",4487,14369,0.237961391599491,-9882
"PA","42063","Indiana",11468,24920,0.315158843574805,-13452
"PA","42065","Jefferson",3437,14533,0.191263216471898,-11096
"PA","42067","Juniata",1810,8234,0.180207088809239,-6424
"PA","42069","Lackawanna",51593,48102,0.517508400621897,3491
"PA","42071","Lancaster",90066,137145,0.396398061713561,-47079
"PA","42073","Lawrence",13933,25323,0.354926635418789,-11390
"PA","42075","Lebanon",17860,38804,0.315191303120147,-20944
"PA","42077","Lehigh",77087,70285,0.523077653828407,6802
"PA","42079","Luzerne",51454,77508,0.398985747739644,-26054
"PA","42081","Lycoming",12926,35475,0.267060597921531,-22549
"PA","42083","McKean",3802,11159,0.25412739790121,-7357
"PA","42085","Mercer",17631,30034,0.369894052239589,-12403
"PA","42087","Mifflin",3563,14050,0.202293760290694,-10487
"PA","42089","Monroe",31930,31706,0.5017600100572,224
"PA","42091","Montgomery",251063,160803,0.609574473251009,90260
"PA","42093","Montour",2851,5274,0.350892307692308,-2423
"PA","42095","Northampton",65936,71384,0.480163122633265,-5448
"PA","42097","Northumberland",9184,24418,0.273317064460449,-15234
"PA","42099","Perry",4630,15613,0.228721039371635,-10983
"PA","42101","Philadelphia",560542,105418,0.841705207519971,455124
"PA","42103","Pike",9247,16035,0.365754291590855,-6788
"PA","42105","Potter",1300,6247,0.172253875712204,-4947
"PA","42107","Schuylkill",16724,43937,0.275696081502118,-27213
"PA","42109","Snyder",3991,11710,0.25418763136106,-7719
"PA","42111","Somerset",7367,27347,0.212219853661347,-19980
"PA","42113","Sullivan",756,2318,0.245933636955107,-1562
"PA","42115","Susquehanna",5065,13295,0.275871459694989,-8230
"PA","42117","Tioga",3642,12928,0.219794809897405,-9286
"PA","42119","Union",6138,10605,0.366600967568536,-4467
"PA","42121","Venango",5889,15254,0.278531901811474,-9365
"PA","42123","Warren",4828,12032,0.286358244365362,-7204
"PA","42125","Washington",34436,58941,0.368784604345824,-24505
"PA","42127","Wayne",6398,15269,0.295287764803618,-8871
"PA","42129","Westmoreland",59506,116427,0.338231031131169,-56921
"PA","42131","Wyoming",3573,8375,0.299045865416806,-4802
"PA","42133","York",67428,126933,0.346921450290953,-59505
"RI","44001","Bristol",14532,8910,0.619912976708472,5622
"RI","44003","Kent",37582,38141,0.496308915388984,-559
"RI","44005","Newport",22680,14975,0.602310450139424,7705
"RI","44007","Providence",141597,90321,0.610547693581352,51276
"RI","44009","Washington",33511,27074,0.553123710489395,6437
"SC","45001","Abbeville",3712,6742,0.355079395446719,-3030
"SC","45003","Aiken",25426,45981,0.356071533603148,-20555
"SC","45005","Allendale",2722,788,0.775498575498575,1934
"SC","45007","Anderson",21040,56109,0.272719024225849,-35069
"SC","45009","Bamberg",3886,2197,0.638829524905474,1689
"SC","45011","Barnwell",4395,4888,0.473446084240009,-493
"SC","45013","Beaufort",29577,39986,0.425182927705821,-10409
"SC","45015","Berkeley",30492,44223,0.408110821120257,-13731
"SC","45017","Calhoun",3569,3785,0.485314114767473,-216
"SC","45019","Charleston",89048,75233,0.542046858735946,13815
"SC","45021","Cherokee",6089,15165,0.286487249458925,-9076
"SC","45023","Chester",6582,7272,0.475097444781291,-690
"SC","45025","Chesterfield",7125,9576,0.426621160409556,-2451
"SC","45027","Clarendon",7635,7246,0.513070358174854,389
"SC","45029","Colleton",7616,9083,0.456075214084676,-1467
"SC","45031","Darlington",13866,14973,0.480807240195568,-1107
"SC","45033","Dillon",5832,5637,0.508501177086058,195
"SC","45035","Dorchester",24010,34932,0.40734959790981,-10922
"SC","45037","Edgefield",4491,6842,0.396276361069443,-2351
"SC","45039","Fairfield",6936,4024,0.632846715328467,2912
"SC","45041","Florence",26630,29498,0.474451254275941,-2868
"SC","45043","Georgetown",13234,17334,0.432936404082701,-4100
"SC","45045","Greenville",73338,125595,0.368656783942332,-52257
"SC","45047","Greenwood",10633,16881,0.386457803300138,-6248
"SC","45049","Hampton",5163,3483,0.597154753643303,1680
"SC","45051","Horry",36731,83819,0.304695147241808,-47088
"SC","45053","Jasper",7789,6100,0.560803513571891,1689
"SC","45055","Kershaw",10293,17464,0.370825377382282,-7171
"SC","45057","Lancaster",13718,23598,0.367617107942974,-9880
"SC","45059","Laurens",8845,16770,0.345305485067343,-7925
"SC","45061","Lee",5170,2789,0.649579092850861,2381
"SC","45063","Lexington",35143,79866,0.305567390378144,-44723
"SC","45065","McCormick",2479,2651,0.483235867446394,-172
"SC","45067","Marion",8522,5434,0.610633419317856,3088
"SC","45069","Marlboro",5928,4257,0.582032400589102,1671
"SC","45071","Newberry",6212,10011,0.382913147999753,-3799
"SC","45073","Oconee",7979,24096,0.248760717069369,-16117
"SC","45075","Orangeburg",26258,11909,0.687976524222496,14349
"SC","45077","Pickens",10327,36096,0.222454386834112,-25769
"SC","45079","Richland",108401,52753,0.672654727775916,55648
"SC","45081","Saluda",2809,5525,0.337053035757139,-2716
"SC","45083","Spartanburg",39888,76101,0.3438946796679,-36213
"SC","45085","Sumter",24024,18733,0.561872909698997,5291
"SC","45087","Union",4727,7058,0.401103097157403,-2331
"SC","45089","Williamsburg",9949,4863,0.671685120172833,5086
"SC","45091","York",41230,66245,0.383624098627588,-25015
"SD","46003","Aurora",340,974,0.258751902587519,-634
"SD","46005","Beadle",1912,4455,0.300298413695618,-2543
"SD","46007","Bennett",412,666,0.382189239332096,-254
"SD","46009","Bon Homme",704,2105,0.25062299750801,-1401
"SD","46011","Brookings",4879,6748,0.419626730885009,-1869
"SD","46013","Brown",5452,9613,0.361898440092931,-4161
"SD","46015","Brule",571,1565,0.267322097378277,-994
"SD","46017","Buffalo",296,171,0.633832976445396,125
"SD","46019","Butte",693,3355,0.171195652173913,-2662
"SD","46021","Campbell",105,704,0.129789864029666,-599
"SD","46023","Charles Mix",935,2382,0.281881217968043,-1447
"SD","46025","Clark",398,1139,0.258945998698764,-741
"SD","46027","Clay",2608,2109,0.552893788424846,499
"SD","46029","Codington",3174,7764,0.290181020296215,-4590
"SD","46031","Corson",535,588,0.47640249332146,-53
"SD","46033","Custer",1120,3290,0.253968253968254,-2170
"SD","46035","Davison",2355,5157,0.313498402555911,-2802
"SD","46037","Day",974,1627,0.374471357170319,-653
"SD","46039","Deuel",570,1366,0.294421487603306,-796
"SD","46041","Dewey",887,723,0.550931677018634,164
"SD","46043","Douglas",214,1338,0.137886597938144,-1124
"SD","46045","Edmunds",380,1433,0.209597352454495,-1053
"SD","46047","Fall River",821,2511,0.24639855942377,-1690
