year,Office,State,RaceDate,CensusPop,Area,RedistrictedDate,TotalVotes,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,RepVotesTotalPercent,DemVotesTotalPercent,ThirdVotesTotalPercent,OtherVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
1952,President,Tennessee,19521106,N/A,STEWART,N/A,"2,812",641,"Eisenhower, Dwight D.",Challenger,"2,170","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,1,"1,529",D,22.8,77.17,0,0.04,22.8,77.2,,,
1952,President,Tennessee,19521106,N/A,SULLIVAN,N/A,"27,563","15,596","Eisenhower, Dwight D.",Challenger,"11,849","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,118,"3,747",R,56.58,42.99,0,0.43,56.83,43.17,,,
1952,President,Tennessee,19521106,N/A,SUMNER,N/A,"7,958","2,233","Eisenhower, Dwight D.",Challenger,"5,674","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,51,"3,441",D,28.06,71.3,0,0.64,28.24,71.76,,,
1952,President,Tennessee,19521106,N/A,TIPTON,N/A,"6,716","1,312","Eisenhower, Dwight D.",Challenger,"5,351","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,53,"4,039",D,19.54,79.68,0,0.79,19.69,80.31,,,
1952,President,Tennessee,19521106,N/A,TROUSDALE,N/A,"1,497",261,"Eisenhower, Dwight D.",Challenger,"1,236","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,975,D,17.43,82.57,0,0,17.43,82.57,,,
1952,President,Tennessee,19521106,N/A,UNICOI,N/A,"4,616","3,453","Eisenhower, Dwight D.",Challenger,"1,163","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"2,290",R,74.81,25.19,0,0,74.81,25.19,,,
1952,President,Tennessee,19521106,N/A,UNION,N/A,"2,754","2,087","Eisenhower, Dwight D.",Challenger,667,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"1,420",R,75.78,24.22,0,0,75.78,24.22,,,
1952,President,Tennessee,19521106,N/A,VAN BUREN,N/A,"1,088",393,"Eisenhower, Dwight D.",Challenger,674,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,21,281,D,36.12,61.95,0,1.93,36.83,63.17,,,
1952,President,Tennessee,19521106,N/A,WARREN,N/A,"5,513","1,912","Eisenhower, Dwight D.",Challenger,"3,568","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,33,"1,656",D,34.68,64.72,0,0.6,34.89,65.11,,,
1952,President,Tennessee,19521106,N/A,WASHINGTON,N/A,"17,347","12,023","Eisenhower, Dwight D.",Challenger,"5,245","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,79,"6,778",R,69.31,30.24,0,0.46,69.63,30.37,,,
1952,President,Tennessee,19521106,N/A,WAYNE,N/A,"3,451","2,439","Eisenhower, Dwight D.",Challenger,"1,008","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,4,"1,431",R,70.68,29.21,0,0.12,70.76,29.24,,,
1952,President,Tennessee,19521106,N/A,WEAKLEY,N/A,"7,275","3,043","Eisenhower, Dwight D.",Challenger,"4,198","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,34,"1,155",D,41.83,57.7,0,0.47,42.02,57.98,,,
1952,President,Tennessee,19521106,N/A,WHITE,N/A,"3,714","1,374","Eisenhower, Dwight D.",Challenger,"2,319","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,21,945,D,37,62.44,0,0.57,37.21,62.79,,,
1952,President,Tennessee,19521106,N/A,WILLIAMSON,N/A,"6,432","2,326","Eisenhower, Dwight D.",Challenger,"4,085","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,21,"1,759",D,36.16,63.51,0,0.33,36.28,63.72,,,
1952,President,Tennessee,19521106,N/A,WILSON,N/A,"7,519","2,449","Eisenhower, Dwight D.",Challenger,"5,070","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,"2,621",D,32.57,67.43,0,0,32.57,67.43,,,
1952,President,Texas,19521106,N/A,ANDERSON,N/A,"8,109","4,637","Eisenhower, Dwight D.",Challenger,"3,462","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,10,"1,175",R,57.18,42.69,0,0.12,57.25,42.75,,,
1952,President,Texas,19521106,N/A,ANDREWS,N/A,"1,729",805,"Eisenhower, Dwight D.",Challenger,920,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,4,115,D,46.56,53.21,0,0.23,46.67,53.33,,,
1952,President,Texas,19521106,N/A,ANGELINA,N/A,"10,942","4,705","Eisenhower, Dwight D.",Challenger,"6,224","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,13,"1,519",D,43,56.88,0,0.12,43.05,56.95,,,
1952,President,Texas,19521106,N/A,ARANSAS,N/A,"1,325",818,"Eisenhower, Dwight D.",Challenger,503,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,4,315,R,61.74,37.96,0,0.3,61.92,38.08,,,
1952,President,Texas,19521106,N/A,ARCHER,N/A,"2,212",937,"Eisenhower, Dwight D.",Challenger,"1,272","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,3,335,D,42.36,57.5,0,0.14,42.42,57.58,,,
1952,President,Texas,19521106,N/A,ARMSTRONG,N/A,996,562,"Eisenhower, Dwight D.",Challenger,425,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,9,137,R,56.43,42.67,0,0.9,56.94,43.06,,,
1952,President,Texas,19521106,N/A,ATASCOSA,N/A,"4,281","2,147","Eisenhower, Dwight D.",Challenger,"2,124","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,10,23,R,50.15,49.61,0,0.23,50.27,49.73,,,
1952,President,Texas,19521106,N/A,AUSTIN,N/A,"4,413","2,964","Eisenhower, Dwight D.",Challenger,"1,445","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,4,"1,519",R,67.17,32.74,0,0.09,67.23,32.77,,,
1952,President,Texas,19521106,N/A,BAILEY,N/A,"2,162","1,118","Eisenhower, Dwight D.",Challenger,"1,039","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,5,79,R,51.71,48.06,0,0.23,51.83,48.17,,,
1952,President,Texas,19521106,N/A,BANDERA,N/A,"1,710","1,350","Eisenhower, Dwight D.",Challenger,358,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,2,992,R,78.95,20.94,0,0.12,79.04,20.96,,,
1952,President,Texas,19521106,N/A,BASTROP,N/A,"4,694","1,540","Eisenhower, Dwight D.",Challenger,"3,148","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,6,"1,608",D,32.81,67.06,0,0.13,32.85,67.15,,,
1952,President,Texas,19521106,N/A,BAYLOR,N/A,"2,024",879,"Eisenhower, Dwight D.",Challenger,"1,142","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,3,263,D,43.43,56.42,0,0.15,43.49,56.51,,,
1952,President,Texas,19521106,N/A,BEE,N/A,"4,126","2,536","Eisenhower, Dwight D.",Challenger,"1,583","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,7,953,R,61.46,38.37,0,0.17,61.57,38.43,,,
1952,President,Texas,19521106,N/A,BELL,N/A,"14,358","4,862","Eisenhower, Dwight D.",Challenger,"9,484","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,12,"4,622",D,33.86,66.05,0,0.08,33.89,66.11,,,
1952,President,Texas,19521106,N/A,BEXAR,N/A,"116,136","65,391","Eisenhower, Dwight D.",Challenger,"50,260","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,485,"15,131",R,56.31,43.28,0,0.42,56.54,43.46,,,
1952,President,Texas,19521106,N/A,BLANCO,N/A,"1,618",919,"Eisenhower, Dwight D.",Challenger,697,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,2,222,R,56.8,43.08,0,0.12,56.87,43.13,,,
1952,President,Texas,19521106,N/A,BORDEN,N/A,392,182,"Eisenhower, Dwight D.",Challenger,210,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,28,D,46.43,53.57,0,0,46.43,53.57,,,
1952,President,Texas,19521106,N/A,BOSQUE,N/A,"3,929","1,982","Eisenhower, Dwight D.",Challenger,"1,940","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,7,42,R,50.45,49.38,0,0.18,50.54,49.46,,,
1952,President,Texas,19521106,N/A,BOWIE,N/A,"16,954","6,501","Eisenhower, Dwight D.",Challenger,"10,437","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,16,"3,936",D,38.34,61.56,0,0.09,38.38,61.62,,,
1952,President,Texas,19521106,N/A,BRAZORIA,N/A,"16,761","8,360","Eisenhower, Dwight D.",Challenger,"8,386","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,15,26,D,49.88,50.03,0,0.09,49.92,50.08,,,
1952,President,Texas,19521106,N/A,BRAZOS,N/A,"8,896","4,681","Eisenhower, Dwight D.",Challenger,"4,213","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,2,468,R,52.62,47.36,0,0.02,52.63,47.37,,,
1952,President,Texas,19521106,N/A,BREWSTER,N/A,"1,705","1,096","Eisenhower, Dwight D.",Challenger,609,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,487,R,64.28,35.72,0,0,64.28,35.72,,,
1952,President,Texas,19521106,N/A,BRISCOE,N/A,"1,203",692,"Eisenhower, Dwight D.",Challenger,508,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,3,184,R,57.52,42.23,0,0.25,57.67,42.33,,,
1952,President,Texas,19521106,N/A,BROOKS,N/A,"2,387",809,"Eisenhower, Dwight D.",Challenger,"1,577","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,1,768,D,33.89,66.07,0,0.04,33.91,66.09,,,
1952,President,Texas,19521106,N/A,BROWN,N/A,"8,424","4,635","Eisenhower, Dwight D.",Challenger,"3,778","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,11,857,R,55.02,44.85,0,0.13,55.09,44.91,,,
1952,President,Texas,19521106,N/A,BURLESON,N/A,"3,410","1,052","Eisenhower, Dwight D.",Challenger,"2,347","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,11,"1,295",D,30.85,68.83,0,0.32,30.95,69.05,,,
1952,President,Texas,19521106,N/A,BURNET,N/A,"2,703","1,270","Eisenhower, Dwight D.",Challenger,"1,431","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,2,161,D,46.98,52.94,0,0.07,47.02,52.98,,,
1952,President,Texas,19521106,N/A,CALDWELL,N/A,"4,941","2,052","Eisenhower, Dwight D.",Challenger,"2,887","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,2,835,D,41.53,58.43,0,0.04,41.55,58.45,,,
1952,President,Texas,19521106,N/A,CALHOUN,N/A,"2,222","1,406","Eisenhower, Dwight D.",Challenger,813,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,3,593,R,63.28,36.59,0,0.14,63.36,36.64,,,
1952,President,Texas,19521106,N/A,CALLAHAN,N/A,"2,938","1,431","Eisenhower, Dwight D.",Challenger,"1,502","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,5,71,D,48.71,51.12,0,0.17,48.79,51.21,,,
1952,President,Texas,19521106,N/A,CAMERON,N/A,"21,602","14,018","Eisenhower, Dwight D.",Challenger,"7,559","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,25,"6,459",R,64.89,34.99,0,0.12,64.97,35.03,,,
1952,President,Texas,19521106,N/A,CAMP,N/A,"2,487",951,"Eisenhower, Dwight D.",Challenger,"1,535","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,1,584,D,38.24,61.72,0,0.04,38.25,61.75,,,
1952,President,Texas,19521106,N/A,CARSON,N/A,"2,552","1,471","Eisenhower, Dwight D.",Challenger,"1,071","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,10,400,R,57.64,41.97,0,0.39,57.87,42.13,,,
1952,President,Texas,19521106,N/A,CASS,N/A,"5,665","2,502","Eisenhower, Dwight D.",Challenger,"3,160","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,3,658,D,44.17,55.78,0,0.05,44.19,55.81,,,
1952,President,Texas,19521106,N/A,CASTRO,N/A,"1,996","1,169","Eisenhower, Dwight D.",Challenger,825,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,2,344,R,58.57,41.33,0,0.1,58.63,41.37,,,
1952,President,Texas,19521106,N/A,CHAMBERS,N/A,"2,617","1,497","Eisenhower, Dwight D.",Challenger,"1,116","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,4,381,R,57.2,42.64,0,0.15,57.29,42.71,,,
1952,President,Texas,19521106,N/A,CHEROKEE,N/A,"7,707","3,825","Eisenhower, Dwight D.",Challenger,"3,868","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,14,43,D,49.63,50.19,0,0.18,49.72,50.28,,,
1952,President,Texas,19521106,N/A,CHILDRESS,N/A,"3,771","1,890","Eisenhower, Dwight D.",Challenger,"1,879","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,2,11,R,50.12,49.83,0,0.05,50.15,49.85,,,
1952,President,Texas,19521106,N/A,CLAY,N/A,"3,316","1,272","Eisenhower, Dwight D.",Challenger,"2,044","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,772,D,38.36,61.64,0,0,38.36,61.64,,,
1952,President,Texas,19521106,N/A,COCHRAN,N/A,"1,693",780,"Eisenhower, Dwight D.",Challenger,906,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,7,126,D,46.07,53.51,0,0.41,46.26,53.74,,,
1952,President,Texas,19521106,N/A,COKE,N/A,"1,317",576,"Eisenhower, Dwight D.",Challenger,736,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,5,160,D,43.74,55.88,0,0.38,43.9,56.1,,,
1952,President,Texas,19521106,N/A,COLEMAN,N/A,"4,387","2,555","Eisenhower, Dwight D.",Challenger,"1,824","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,8,731,R,58.24,41.58,0,0.18,58.35,41.65,,,
1952,President,Texas,19521106,N/A,COLLIN,N/A,"9,950","4,037","Eisenhower, Dwight D.",Challenger,"5,906","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,7,"1,869",D,40.57,59.36,0,0.07,40.6,59.4,,,
1952,President,Texas,19521106,N/A,COLLINGSWORTH,N/A,"2,657","1,334","Eisenhower, Dwight D.",Challenger,"1,321","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,2,13,R,50.21,49.72,0,0.08,50.24,49.76,,,
1952,President,Texas,19521106,N/A,COLORADO,N/A,"5,290","3,237","Eisenhower, Dwight D.",Challenger,"2,043","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,10,"1,194",R,61.19,38.62,0,0.19,61.31,38.69,,,
1952,President,Texas,19521106,N/A,COMAL,N/A,"4,606","3,350","Eisenhower, Dwight D.",Challenger,"1,252","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,4,"2,098",R,72.73,27.18,0,0.09,72.79,27.21,,,
1952,President,Texas,19521106,N/A,COMANCHE,N/A,"4,596","2,411","Eisenhower, Dwight D.",Challenger,"2,181","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,4,230,R,52.46,47.45,0,0.09,52.5,47.5,,,
1952,President,Texas,19521106,N/A,CONCHO,N/A,"1,516",808,"Eisenhower, Dwight D.",Challenger,708,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,100,R,53.3,46.7,0,0,53.3,46.7,,,
1952,President,Texas,19521106,N/A,COOKE,N/A,"7,050","4,385","Eisenhower, Dwight D.",Challenger,"2,657","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,8,"1,728",R,62.2,37.69,0,0.11,62.27,37.73,,,
1952,President,Texas,19521106,N/A,CORYELL,N/A,"4,092","1,658","Eisenhower, Dwight D.",Challenger,"2,432","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,2,774,D,40.52,59.43,0,0.05,40.54,59.46,,,
1952,President,Texas,19521106,N/A,COTTLE,N/A,"1,862",494,"Eisenhower, Dwight D.",Challenger,"1,368","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,874,D,26.53,73.47,0,0,26.53,73.47,,,
1952,President,Texas,19521106,N/A,CRANE,N/A,"1,488",621,"Eisenhower, Dwight D.",Challenger,857,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,10,236,D,41.73,57.59,0,0.67,42.02,57.98,,,
1952,President,Texas,19521106,N/A,CROCKETT,N/A,960,654,"Eisenhower, Dwight D.",Challenger,306,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,348,R,68.13,31.88,0,0,68.13,31.88,,,
1952,President,Texas,19521106,N/A,CROSBY,N/A,"2,603","1,053","Eisenhower, Dwight D.",Challenger,"1,550","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,497,D,40.45,59.55,0,0,40.45,59.55,,,
1952,President,Texas,19521106,N/A,CULBERSON,N/A,583,331,"Eisenhower, Dwight D.",Challenger,252,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,79,R,56.78,43.22,0,0,56.78,43.22,,,
1952,President,Texas,19521106,N/A,DALLAM,N/A,"2,673","1,464","Eisenhower, Dwight D.",Challenger,"1,197","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,12,267,R,54.77,44.78,0,0.45,55.02,44.98,,,
1952,President,Texas,19521106,N/A,DALLAS,N/A,"188,462","118,218","Eisenhower, Dwight D.",Challenger,"69,394","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,850,"48,824",R,62.73,36.82,0,0.45,63.01,36.99,,,
1952,President,Texas,19521106,N/A,DAWSON,N/A,"4,481","2,388","Eisenhower, Dwight D.",Challenger,"2,093","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,295,R,53.29,46.71,0,0,53.29,46.71,,,
1952,President,Texas,19521106,N/A,DE WITT,N/A,"6,018","4,075","Eisenhower, Dwight D.",Challenger,"1,934","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,9,"2,141",R,67.71,32.14,0,0.15,67.81,32.19,,,
1952,President,Texas,19521106,N/A,DEAF SMITH,N/A,"3,483","2,468","Eisenhower, Dwight D.",Challenger,"1,006","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,9,"1,462",R,70.86,28.88,0,0.26,71.04,28.96,,,
1952,President,Texas,19521106,N/A,DELTA,N/A,"2,295",707,"Eisenhower, Dwight D.",Challenger,"1,585","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,3,878,D,30.81,69.06,0,0.13,30.85,69.15,,,
1952,President,Texas,19521106,N/A,DENTON,N/A,"11,137","5,840","Eisenhower, Dwight D.",Challenger,"5,289","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,8,551,R,52.44,47.49,0,0.07,52.48,47.52,,,
1952,President,Texas,19521106,N/A,DICKENS,N/A,"2,035",782,"Eisenhower, Dwight D.",Challenger,"1,249","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,4,467,D,38.43,61.38,0,0.2,38.5,61.5,,,
1952,President,Texas,19521106,N/A,DIMMIT,N/A,"1,460",954,"Eisenhower, Dwight D.",Challenger,503,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,3,451,R,65.34,34.45,0,0.21,65.48,34.52,,,
1952,President,Texas,19521106,N/A,DONLEY,N/A,"2,056","1,150","Eisenhower, Dwight D.",Challenger,900,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,6,250,R,55.93,43.77,0,0.29,56.1,43.9,,,
1952,President,Texas,19521106,N/A,DUVAL,N/A,"3,989",672,"Eisenhower, Dwight D.",Challenger,"3,316","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,1,"2,644",D,16.85,83.13,0,0.03,16.85,83.15,,,
1952,President,Texas,19521106,N/A,EASTLAND,N/A,"7,906","4,518","Eisenhower, Dwight D.",Challenger,"3,370","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,18,"1,148",R,57.15,42.63,0,0.23,57.28,42.72,,,
1952,President,Texas,19521106,N/A,ECTOR,N/A,"13,537","8,259","Eisenhower, Dwight D.",Challenger,"5,270","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,8,"2,989",R,61.01,38.93,0,0.06,61.05,38.95,,,
1952,President,Texas,19521106,N/A,EDWARDS,N/A,798,586,"Eisenhower, Dwight D.",Challenger,210,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,2,376,R,73.43,26.32,0,0.25,73.62,26.38,,,
1952,President,Texas,19521106,N/A,EL PASO,N/A,"34,647","20,005","Eisenhower, Dwight D.",Challenger,"14,595","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,47,"5,410",R,57.74,42.12,0,0.14,57.82,42.18,,,
1952,President,Texas,19521106,N/A,ELLIS,N/A,"10,482","4,183","Eisenhower, Dwight D.",Challenger,"6,275","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,24,"2,092",D,39.91,59.86,0,0.23,40,60,,,
1952,President,Texas,19521106,N/A,ERATH,N/A,"5,915","3,249","Eisenhower, Dwight D.",Challenger,"2,664","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,2,585,R,54.93,45.04,0,0.03,54.95,45.05,,,
1952,President,Texas,19521106,N/A,FALLS,N/A,"5,257","1,962","Eisenhower, Dwight D.",Challenger,"3,287","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,8,"1,325",D,37.32,62.53,0,0.15,37.38,62.62,,,
1952,President,Texas,19521106,N/A,FANNIN,N/A,"7,465","2,099","Eisenhower, Dwight D.",Challenger,"5,363","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,3,"3,264",D,28.12,71.84,0,0.04,28.13,71.87,,,
1952,President,Texas,19521106,N/A,FAYETTE,N/A,"6,800","4,240","Eisenhower, Dwight D.",Challenger,"2,557","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,3,"1,683",R,62.35,37.6,0,0.04,62.38,37.62,,,
1952,President,Texas,19521106,N/A,FISHER,N/A,"2,359",952,"Eisenhower, Dwight D.",Challenger,"1,405","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,2,453,D,40.36,59.56,0,0.08,40.39,59.61,,,
1952,President,Texas,19521106,N/A,FLOYD,N/A,"3,534","2,066","Eisenhower, Dwight D.",Challenger,"1,463","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,5,603,R,58.46,41.4,0,0.14,58.54,41.46,,,
1952,President,Texas,19521106,N/A,FOARD,N/A,"1,256",418,"Eisenhower, Dwight D.",Challenger,830,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,8,412,D,33.28,66.08,0,0.64,33.49,66.51,,,
1952,President,Texas,19521106,N/A,FORT BEND,N/A,"7,226","3,974","Eisenhower, Dwight D.",Challenger,"3,241","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,11,733,R,55,44.85,0,0.15,55.08,44.92,,,
1952,President,Texas,19521106,N/A,FRANKLIN,N/A,"1,923",564,"Eisenhower, Dwight D.",Challenger,"1,358","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,1,794,D,29.33,70.62,0,0.05,29.34,70.66,,,
1952,President,Texas,19521106,N/A,FREESTONE,N/A,"4,611","1,707","Eisenhower, Dwight D.",Challenger,"2,902","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,2,"1,195",D,37.02,62.94,0,0.04,37.04,62.96,,,
1952,President,Texas,19521106,N/A,FRIO,N/A,"2,001","1,011","Eisenhower, Dwight D.",Challenger,983,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,7,28,R,50.52,49.13,0,0.35,50.7,49.3,,,
1952,President,Texas,19521106,N/A,GAINES,N/A,"2,905","1,350","Eisenhower, Dwight D.",Challenger,"1,540","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,15,190,D,46.47,53.01,0,0.52,46.71,53.29,,,
1952,President,Texas,19521106,N/A,GALVESTON,N/A,"34,920","15,715","Eisenhower, Dwight D.",Challenger,"19,058","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,147,"3,343",D,45,54.58,0,0.42,45.19,54.81,,,
1952,President,Texas,19521106,N/A,GARZA,N/A,"1,541",742,"Eisenhower, Dwight D.",Challenger,797,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,2,55,D,48.15,51.72,0,0.13,48.21,51.79,,,
1952,President,Texas,19521106,N/A,GILLESPIE,N/A,"3,995","3,687","Eisenhower, Dwight D.",Challenger,300,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,8,"3,387",R,92.29,7.51,0,0.2,92.48,7.52,,,
1952,President,Texas,19521106,N/A,GLASSCOCK,N/A,432,235,"Eisenhower, Dwight D.",Challenger,197,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,N/A,38,R,54.4,45.6,0,0,54.4,45.6,,,
1952,President,Texas,19521106,N/A,GOLIAD,N/A,"1,518","1,065","Eisenhower, Dwight D.",Challenger,452,"Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,1,613,R,70.16,29.78,0,0.07,70.2,29.8,,,
1952,President,Texas,19521106,N/A,GONZALES,N/A,"4,815","2,249","Eisenhower, Dwight D.",Challenger,"2,563","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,3,314,D,46.71,53.23,0,0.06,46.74,53.26,,,
1952,President,Texas,19521106,N/A,GRAY,N/A,"8,857","5,467","Eisenhower, Dwight D.",Challenger,"3,367","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,23,"2,100",R,61.73,38.02,0,0.26,61.89,38.11,,,
1952,President,Texas,19521106,N/A,GRAYSON,N/A,"18,194","7,736","Eisenhower, Dwight D.",Challenger,"10,435","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,23,"2,699",D,42.52,57.35,0,0.13,42.57,57.43,,,
1952,President,Texas,19521106,N/A,GREGG,N/A,"18,794","10,583","Eisenhower, Dwight D.",Challenger,"7,969","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,242,"2,614",R,56.31,42.4,0,1.29,57.05,42.95,,,
1952,President,Texas,19521106,N/A,GRIMES,N/A,"2,920","1,557","Eisenhower, Dwight D.",Challenger,"1,362","Stevenson, Adlai E. II",Challenger,N/A,N/A,N/A,N/A,1,195,R,53.32,46.64,0,0.03,53.34,46.66,,,
