state,year,ecvotes,rep,dem,other,pop,house,total,pctdem,ecweight,popweight,houseweight,totalweight,demwin,greenback,prohibition,populist,socialist,progressive,dixiecrat,amerind,independent,reform,green,lib
New Jersey,2004,15,1670003,1911430,30704,8424354,13,3581433,0.533705363,0.027881041,0.029873994,0.029816514,3375465.251,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Mexico,2004,5,376930,370942,8432,1823821,3,747872,0.495996641,0.00929368,0.006467537,0.006880734,1125155.084,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New York,2004,31,2962567,4314280,115107,19004973,29,7276847,0.592877657,0.057620818,0.067394421,0.066513761,6975961.519,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
North Carolina,2004,15,1961166,1525849,13992,8067673,13,3487015,0.43758028,0.027881041,0.028609151,0.029816514,3375465.251,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
North Dakota,2004,3,196651,111052,5130,643756,1,307703,0.360906459,0.005576208,0.002282853,0.002293578,675093.0502,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ohio,2004,20,2859768,2741167,26973,11374540,18,5600935,0.489412393,0.037174721,0.040335787,0.041284404,4500620.335,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oklahoma,2004,7,959792,503966,0,3458819,5,1463758,0.344295983,0.013011152,0.012265479,0.01146789,1575217.117,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oregon,2004,7,866831,943163,26788,3428543,5,1809994,0.521086258,0.013011152,0.012158116,0.01146789,1575217.117,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pennsylvania,2004,21,2793847,2938095,37648,12300670,19,5731942,0.512582821,0.039033457,0.043619979,0.043577982,4725651.351,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhode Island,2004,4,169046,259760,8328,1049662,2,428806,0.605775106,0.007434944,0.003722255,0.004587156,900124.0669,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Carolina,2004,8,937974,661699,18057,4025061,6,1599673,0.413646414,0.014869888,0.014273456,0.013761468,1800248.134,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Dakota,2004,3,232584,149244,6387,756874,1,381828,0.390867092,0.005576208,0.002683986,0.002293578,675093.0502,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tennessee,2004,11,1383336,1035160,16453,5700037,9,2418496,0.428018074,0.020446097,0.020213167,0.020642202,2475341.184,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Texas,2004,34,4526917,2832704,51144,20903994,32,7359621,0.384898081,0.063197026,0.074128628,0.073394495,7651054.569,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Utah,2004,5,663742,241199,22903,2236714,3,904941,0.266535608,0.00929368,0.007931716,0.006880734,1125155.084,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vermont,2004,3,121180,184067,7062,609890,1,305247,0.603010021,0.005576208,0.002162759,0.002293578,675093.0502,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Virginia,2004,13,1716959,1454742,26666,7100702,11,3171701,0.458663033,0.024163569,0.02518013,0.025229358,2925403.217,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Washington,2004,11,1304894,1510201,46618,5908684,9,2815095,0.536465377,0.020446097,0.02095306,0.020642202,2475341.184,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
West Virginia,2004,5,423778,326541,5568,1813077,3,750319,0.435202894,0.00929368,0.006429437,0.006880734,1125155.084,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wisconsin,2004,10,1478120,1489504,29383,5371210,8,2967624,0.501918033,0.018587361,0.019047098,0.018348624,2250310.167,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wyoming,2004,3,167629,70776,5023,495304,1,238405,0.296872968,0.005576208,0.001756421,0.002293578,675093.0502,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alabama,2008,9,1266546,813479,19794,4802982,7,2080025,0.391090972,0.016728625,0.015504234,0.016055046,2165516.281,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alaska,2008,3,193841,123594,8762,721523,1,317435,0.389352151,0.005576208,0.002329107,0.002293578,721838.7602,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arizona,2008,10,1230111,1034707,39020,6412700,8,2264818,0.456860993,0.018587361,0.020700473,0.018348624,2406129.201,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arkansas,2008,6,638017,422310,26290,2926229,4,1060327,0.398282794,0.011152416,0.009445994,0.009174312,1443677.52,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
California,2008,55,5011781,8274473,296829,37341989,53,13286254,0.622784496,0.102230483,0.120541558,0.121559633,13233710.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorado,2008,9,1073629,1288633,39200,5044930,7,2362262,0.545508077,0.016728625,0.016285253,0.016055046,2165516.281,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connecticut,2008,7,629428,997773,19592,3581628,5,1627201,0.61318362,0.013011152,0.01156165,0.01146789,1684290.441,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D. C.,2008,3,17367,245800,2686,601723,1,263167,0.934007683,0.005576208,0.001942388,0.002293578,721838.7602,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Delaware,2008,3,152374,255459,4783,900877,1,407833,0.626381386,0.005576208,0.00290807,0.002293578,721838.7602,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Florida,2008,27,4046219,4282367,83662,18900773,25,8328586,0.514176956,0.050185874,0.061012514,0.05733945,6496548.842,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Georgia,2008,15,2048759,1844123,39276,9727566,13,3892882,0.473716645,0.027881041,0.031401004,0.029816514,3609193.801,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hawaii,2008,4,120566,325871,7131,1366862,2,446437,0.729937259,0.007434944,0.00441229,0.004587156,962451.6803,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Idaho,2008,4,403012,236440,19002,1573499,2,639452,0.369754102,0.007434944,0.005079323,0.004587156,962451.6803,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Illinois,2008,21,2031179,3419348,79652,12864380,19,5450527,0.62734264,0.039033457,0.041526776,0.043577982,5052871.322,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Indiana,2008,11,1345648,1374039,36971,6501582,9,2719687,0.505219534,0.020446097,0.020987388,0.020642202,2646742.121,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Iowa,2008,7,682379,828940,25804,3053787,5,1511319,0.548487778,0.013011152,0.009857757,0.01146789,1684290.441,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kansas,2008,6,699655,514765,24453,2863813,4,1214420,0.423877242,0.011152416,0.009244512,0.009174312,1443677.52,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kentucky,2008,8,1048462,751985,27140,4350606,6,1800447,0.417665724,0.014869888,0.014043945,0.013761468,1924903.361,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Louisiana,2008,9,1148275,782989,29497,4553962,7,1931264,0.405428258,0.016728625,0.014700387,0.016055046,2165516.281,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maine,2008,4,295273,421923,13967,1333074,2,717196,0.58829525,0.007434944,0.004303221,0.004587156,962451.6803,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maryland,2008,10,959862,1629467,42267,5789929,8,2589329,0.629300873,0.018587361,0.018690142,0.018348624,2406129.201,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Massachusetts,2008,12,1108854,1904098,68117,6559644,10,3012952,0.631970904,0.022304833,0.021174815,0.02293578,2887355.041,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michigan,2008,17,2048639,2872579,89388,9911626,15,4921218,0.583713016,0.031598513,0.031995158,0.03440367,4090419.641,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Minnesota,2008,10,1275409,1573354,61606,5314879,8,2848763,0.55229375,0.018587361,0.01715666,0.018348624,2406129.201,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mississippi,2008,6,724597,554662,10680,2978240,4,1279259,0.43358069,0.011152416,0.009613888,0.009174312,1443677.52,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Missouri,2008,11,1445814,1441911,41386,6011478,9,2887725,0.499324209,0.020446097,0.019405311,0.020642202,2646742.121,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montana,2008,3,243882,232159,16709,994416,1,476041,0.487686985,0.005576208,0.003210018,0.002293578,721838.7602,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nebraska,2008,5,452979,333319,14983,1831825,3,786298,0.423909256,0.00929368,0.00591321,0.006880734,1203064.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nevada,2008,5,412827,533736,21285,2709432,3,946563,0.563867381,0.00929368,0.008746164,0.006880734,1203064.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Hampshire,2008,4,316534,384826,9610,1321445,2,701360,0.548685411,0.007434944,0.004265682,0.004587156,962451.6803,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Jersey,2008,15,1613207,2215422,48778,8807501,13,3828629,0.578646299,0.027881041,0.028430995,0.029816514,3609193.801,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Mexico,2008,5,346832,472422,10904,2067273,3,819254,0.576649,0.00929368,0.006673247,0.006880734,1203064.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New York,2008,31,2752771,4804945,83232,19421055,29,7557716,0.635766811,0.057620818,0.062692007,0.066513761,7459000.522,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
North Carolina,2008,15,2128474,2142651,39664,9565781,13,4271125,0.501659633,0.027881041,0.030878755,0.029816514,3609193.801,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
North Dakota,2008,3,168887,141403,7448,675905,1,310290,0.455712398,0.005576208,0.002181851,0.002293578,721838.7602,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ohio,2008,20,2677820,2940044,103967,11568495,18,5617864,0.523338408,0.037174721,0.037343603,0.041284404,4812258.401,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oklahoma,2008,7,960165,502496,0,3764882,5,1462661,0.343549189,0.013011152,0.012153202,0.01146789,1684290.441,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oregon,2008,7,738475,1037291,52098,3848606,5,1775766,0.584137212,0.013011152,0.012423467,0.01146789,1684290.441,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pennsylvania,2008,21,2655885,3276363,83228,12734905,19,5932248,0.552297038,0.039033457,0.041108825,0.043577982,5052871.322,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhode Island,2008,4,165391,296571,9804,1055247,2,461962,0.641981375,0.007434944,0.003406383,0.004587156,962451.6803,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Carolina,2008,8,1034896,862449,23624,4645975,6,1897345,0.454555708,0.014869888,0.014997409,0.013761468,1924903.361,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Dakota,2008,3,203054,170924,7997,819761,1,373978,0.457042928,0.005576208,0.002646224,0.002293578,721838.7602,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tennessee,2008,11,1479178,1087437,35367,6375431,9,2566615,0.423685282,0.020446097,0.020580167,0.020642202,2646742.121,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Texas,2008,34,4479328,3528633,79830,25268418,32,8007961,0.440640632,0.063197026,0.081567548,0.073394495,8180839.283,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Utah,2008,5,596030,327670,35296,2770765,3,923700,0.354736386,0.00929368,0.008944149,0.006880734,1203064.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vermont,2008,3,98974,219262,6810,630337,1,318236,0.688991817,0.005576208,0.002034755,0.002293578,721838.7602,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Virginia,2008,13,1725005,1959532,38723,8037736,11,3684537,0.531825844,0.024163569,0.02594616,0.025229358,3127967.961,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Washington,2008,11,1229216,1750848,73197,6753369,9,2980064,0.587520268,0.020446097,0.021800168,0.020642202,2646742.121,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
West Virginia,2008,5,397466,303857,13800,1859815,3,701323,0.433262562,0.00929368,0.006003563,0.006880734,1203064.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wisconsin,2008,10,1262393,1677211,43813,5698230,8,2939604,0.570556782,0.018587361,0.018394133,0.018348624,2406129.201,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wyoming,2008,3,164958,82868,6832,568300,1,247826,0.334379766,0.005576208,0.001834497,0.002293578,721838.7602,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alabama,2012,9,1255925,795696,22717,4802982,7,2051621,0.387837715,0.016728625,0.015504234,0.016055046,2122074.77,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alaska,2012,3,164676,122640,13179,721523,1,287316,0.426847095,0.005576208,0.002329107,0.002293578,707358.2565,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arizona,2012,11,1233654,1025232,47673,6412700,9,2258886,0.453866198,0.020446097,0.020700473,0.020642202,2593646.941,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arkansas,2012,6,647744,394409,27315,2926229,4,1042153,0.378455946,0.011152416,0.009445994,0.009174312,1414716.513,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
California,2012,55,4839958,7854285,361572,37341989,53,12694243,0.618728112,0.102230483,0.120541558,0.121559633,12968234.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colorado,2012,9,1185243,1323102,63501,5044930,7,2508345,0.527480072,0.016728625,0.016285253,0.016055046,2122074.77,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connecticut,2012,7,634899,905109,18985,3581628,5,1540008,0.587730064,0.013011152,0.01156165,0.01146789,1650502.599,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D. C.,2012,3,21381,267070,5313,601723,1,288451,0.925876492,0.005576208,0.001942388,0.002293578,707358.2565,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Delaware,2012,3,165484,242584,5853,900877,1,408068,0.594469549,0.005576208,0.00290807,0.002293578,707358.2565,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Florida,2012,29,4163447,4237756,90972,18900773,27,8401203,0.504422521,0.053903346,0.061012514,0.061926606,6837796.48,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Georgia,2012,16,2078688,1773827,55854,9727566,14,3852515,0.460433509,0.029739777,0.031401004,0.032110092,3772577.368,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hawaii,2012,4,121015,306658,7024,1366862,2,427673,0.717038485,0.007434944,0.00441229,0.004587156,943144.342,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Idaho,2012,4,420911,212787,23044,1573499,2,633698,0.335786132,0.007434944,0.005079323,0.004587156,943144.342,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Illinois,2012,20,2135216,3019512,96704,12864380,18,5154728,0.585775234,0.037174721,0.041526776,0.041284404,4715721.71,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Indiana,2012,11,1422872,1154275,55996,6501582,9,2577147,0.447888692,0.020446097,0.020987388,0.020642202,2593646.941,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Iowa,2012,6,730617,822544,29019,3053787,4,1553161,0.529593519,0.011152416,0.009857757,0.009174312,1414716.513,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kansas,2012,6,689809,439908,27815,2863813,4,1129717,0.389396637,0.011152416,0.009244512,0.009174312,1414716.513,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kentucky,2012,8,1087190,679370,31488,4350606,6,1766560,0.384572276,0.014869888,0.014043945,0.013761468,1886288.684,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Louisiana,2012,8,1152262,809141,32662,4553962,6,1961403,0.412531744,0.014869888,0.014700387,0.013761468,1886288.684,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maine,2012,4,292276,401306,19598,1333074,2,693582,0.578599214,0.007434944,0.004303221,0.004587156,943144.342,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maryland,2012,10,971869,1677844,57614,5789929,8,2649713,0.633217258,0.018587361,0.018690142,0.018348624,2357860.855,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Massachusetts,2012,11,1188460,1921761,57546,6559644,9,3110221,0.617885674,0.020446097,0.021174815,0.020642202,2593646.941,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michigan,2012,16,2115256,2564569,65491,9911626,14,4679825,0.548005321,0.029739777,0.031995158,0.032110092,3772577.368,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Minnesota,2012,10,1320225,1546167,70169,5314879,8,2866392,0.539412265,0.018587361,0.01715666,0.018348624,2357860.855,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mississippi,2012,6,710746,562949,11889,2978240,4,1273695,0.441981008,0.011152416,0.009613888,0.009174312,1414716.513,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Missouri,2012,10,1482440,1223796,57453,6011478,8,2706236,0.452213332,0.018587361,0.019405311,0.018348624,2357860.855,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montana,2012,3,267928,201839,14717,994416,1,469767,0.429657681,0.005576208,0.003210018,0.002293578,707358.2565,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nebraska,2012,5,475064,302081,17234,1831825,3,777145,0.388706097,0.00929368,0.00591321,0.006880734,1178930.428,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nevada,2012,6,463567,531373,19978,2709432,4,994940,0.534075422,0.011152416,0.008746164,0.009174312,1414716.513,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Hampshire,2012,4,329918,369561,11493,1321445,2,699479,0.52833752,0.007434944,0.004265682,0.004587156,943144.342,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Jersey,2012,14,1478749,2126610,45781,8807501,12,3605359,0.589846947,0.026022305,0.028430995,0.027522936,3301005.197,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Mexico,2012,5,335788,415335,32634,2067273,3,751123,0.552952046,0.00929368,0.006673247,0.006880734,1178930.428,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New York,2012,29,2490496,4485877,105163,19421055,27,6976373,0.643009914,0.053903346,0.062692007,0.061926606,6837796.48,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
North Carolina,2012,15,2270395,2178391,56586,9565781,13,4448786,0.489659651,0.027881041,0.030878755,0.029816514,3536791.283,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
North Dakota,2012,3,188163,124827,9637,675905,1,312990,0.398821049,0.005576208,0.002181851,0.002293578,707358.2565,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ohio,2012,18,2661437,2827709,101788,11568495,16,5489146,0.515145525,0.033457249,0.037343603,0.036697248,4244149.539,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oklahoma,2012,7,891325,443547,0,3764882,5,1334872,0.332276803,0.013011152,0.012153202,0.01146789,1650502.599,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oregon,2012,7,754175,970488,64607,3848606,5,1724663,0.562711672,0.013011152,0.012423467,0.01146789,1650502.599,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pennsylvania,2012,20,2680434,2990274,84912,12734905,18,5670708,0.52731934,0.037174721,0.041108825,0.041284404,4715721.71,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhode Island,2012,4,157204,279677,9168,1055247,2,436881,0.64016746,0.007434944,0.003406383,0.004587156,943144.342,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Carolina,2012,9,1071645,865941,26532,4645975,7,1937586,0.446917453,0.016728625,0.014997409,0.016055046,2122074.77,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Dakota,2012,3,210610,145039,8166,819761,1,355649,0.407815009,0.005576208,0.002646224,0.002293578,707358.2565,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tennessee,2012,11,1462330,960709,37865,6375431,9,2423039,0.396489285,0.020446097,0.020580167,0.020642202,2593646.941,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Texas,2012,38,4569843,3308124,121690,25268418,36,7877967,0.419921028,0.07063197,0.081567548,0.082568807,8959871.249,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Utah,2012,6,740600,251813,28448,2770765,4,992413,0.253738111,0.011152416,0.008944149,0.009174312,1414716.513,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vermont,2012,3,92698,199239,7353,630337,1,291937,0.682472588,0.005576208,0.002034755,0.002293578,707358.2565,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Virginia,2012,13,1822522,1971820,60147,8037736,11,3794342,0.519673767,0.024163569,0.02594616,0.025229358,3065219.112,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Washington,2012,12,1290670,1755396,99892,6753369,10,3046066,0.576282983,0.022304833,0.021800168,0.02293578,2829433.026,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
West Virginia,2012,5,417655,238269,16195,1859815,3,655924,0.363257024,0.00929368,0.006003563,0.006880734,1178930.428,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wisconsin,2012,10,1407966,1620985,39483,5698230,8,3028951,0.535163824,0.018587361,0.018394133,0.018348624,2357860.855,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wyoming,2012,3,170962,69286,8813,568300,1,240248,0.28839366,0.005576208,0.001834497,0.002293578,707358.2565,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alabama,2016,9,1318255,729547,31103,4802982,7,2047802,0.356258564,0.016728625,0.015504234,0.016055046,2155062.262,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44467
Alaska,2016,3,163387,116454,20042,721523,1,279841,0.416143453,0.005576208,0.002329107,0.002293578,718354.0874,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18725
Arizona,2016,11,1252401,1161167,84762,6412700,9,2413568,0.481099766,0.020446097,0.020700473,0.020642202,2633964.987,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106327
Arkansas,2016,6,684872,380494,35440,2926229,4,1065366,0.357148623,0.011152416,0.009445994,0.009174312,1436708.175,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29829
California,2016,55,4483810,8753788,521786,37341989,53,13237598,0.661282205,0.102230483,0.120541558,0.121559633,13169824.93,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,478500
Colorado,2016,9,1202484,1338870,94772,5044930,7,2541354,0.526833334,0.016728625,0.016285253,0.016055046,2155062.262,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144121
Connecticut,2016,7,673215,897572,25457,3581628,5,1570787,0.571415475,0.013011152,0.01156165,0.01146789,1676159.537,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48676
D. C.,2016,3,12723,282830,10809,601723,1,295553,0.956951883,0.005576208,0.001942388,0.002293578,718354.0874,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4906
Delaware,2016,3,185127,235603,8327,900877,1,420730,0.559986214,0.005576208,0.00290807,0.002293578,718354.0874,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14757
Florida,2016,29,4617886,4504975,171713,18900773,27,9122861,0.493811645,0.053903346,0.061012514,0.061926606,6944089.511,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207043
Georgia,2016,16,2089104,1877963,49072,9727566,14,3967067,0.473388274,0.029739777,0.031401004,0.032110092,3831221.799,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125306
Hawaii,2016,4,128847,266891,17245,1366862,2,395738,0.674413375,0.007434944,0.00441229,0.004587156,957805.4498,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15954
Idaho,2016,4,409055,189765,63282,1573499,2,598820,0.316898233,0.007434944,0.005079323,0.004587156,957805.4498,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28331
Illinois,2016,20,2146015,3090729,125610,12864380,18,5236744,0.590200514,0.037174721,0.041526776,0.041284404,4789027.249,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209596
Indiana,2016,11,1557286,1033126,33423,6501582,9,2590412,0.398826905,0.020446097,0.020987388,0.020642202,2633964.987,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133993
Iowa,2016,6,800983,653669,52193,3053787,4,1454652,0.449364522,0.011152416,0.009857757,0.009174312,1436708.175,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59186
Kansas,2016,6,671018,427005,39198,2863813,4,1098023,0.388885297,0.011152416,0.009244512,0.009174312,1436708.175,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55406
Kentucky,2016,8,1202971,628854,38572,4350606,6,1831825,0.34329371,0.014869888,0.014043945,0.013761468,1915610.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53752
Louisiana,2016,8,1178638,780154,32262,4553962,6,1958792,0.398283228,0.014869888,0.014700387,0.013761468,1915610.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37978
Maine,2016,4,335593,357735,16494,1333074,2,693328,0.515967911,0.007434944,0.004303221,0.004587156,957805.4498,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38105
Maryland,2016,10,943169,1677928,80744,5789929,8,2621097,0.640162497,0.018587361,0.018690142,0.018348624,2394513.625,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79605
Massachusetts,2016,11,1090893,1995196,100939,6559644,9,3086089,0.646512787,0.020446097,0.021174815,0.020642202,2633964.987,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138018
Michigan,2016,16,2279543,2268839,102434,9911626,14,4548382,0.498823318,0.029739777,0.031995158,0.032110092,3831221.799,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172136
