state,sta,year,rc,plan,ed,srce,dem,rep,oth1,oth2,remng,tvot,wf,mov,mplur,dempct,reppct,othpct,dempmp,reppmp
Vermont,VT,2008,P,VT200,99,PW111,219262,98974,0,0,6810,325046,D,37.00999832,120288,67.45999908,30.45000076,2.099999905,68.90000153,31.10000038
Washington,WA,2008,P,WA200,1,PW111,226292,130104,0,0,5908,362304,D,26.54999924,96188,62.45999908,35.90999985,1.629999995,63.5,36.5
Washington,WA,2008,P,WA200,2,PW111,202452,152074,0,0,7422,361948,D,13.90999985,50378,55.93000031,42.02000046,2.049999952,57.09999847,42.90000153
Washington,WA,2008,P,WA200,3,PW111,188888,158774,0,0,7049,354711,D,8.489999771,30114,53.25,44.75999832,1.99000001,54.29999924,45.70000076
Washington,WA,2008,P,WA200,4,PW111,111374,159660,0,0,5123,276157,R,17.47999954,48286,40.33000183,57.81000137,1.860000014,41.09999847,58.90000153
Washington,WA,2008,P,WA200,5,PW111,152970,171670,0,0,8287,332927,R,5.610000134,18700,45.95000076,51.56000137,2.49000001,47.09999847,52.90000153
Washington,WA,2008,P,WA200,6,PW111,182789,128883,0,0,6558,318230,D,16.94000053,53906,57.43999863,40.5,2.059999943,58.59999847,41.40000153
Washington,WA,2008,P,WA200,7,PW111,308226,55200,0,0,5536,368962,D,68.58000183,253026,83.54000092,14.96000004,1.5,84.80000305,15.19999981
Washington,WA,2008,P,WA200,8,PW111,211045,155936,0,0,5780,372761,D,14.78999996,55109,56.61999893,41.83000183,1.549999952,57.5,42.5
Washington,WA,2008,P,WA200,9,PW111,166812,116915,0,0,5151,288878,D,17.27000046,49897,57.74000168,40.47000122,1.779999971,58.79999924,41.20000076
Wisconsin,WI,2008,P,WI200,1,PW111,191901,177162,0,0,5115,374178,D,3.940000057,14739,51.29000092,47.34999847,1.370000005,52,48
Wisconsin,WI,2008,P,WI200,2,PW111,286089,123495,0,0,5895,415479,D,39.13999939,162594,68.86000061,29.71999931,1.419999957,69.80000305,30.20000076
Wisconsin,WI,2008,P,WI200,3,PW111,213211,150618,0,0,6218,370047,D,16.92000008,62593,57.61999893,40.70000076,1.679999948,58.59999847,41.40000153
Wisconsin,WI,2008,P,WI200,4,PW111,234468,73447,0,0,3850,311765,D,51.65000153,161021,75.20999908,23.55999947,1.230000019,76.09999847,23.89999962
Wisconsin,WI,2008,P,WI200,5,PW111,174174,243597,0,0,4968,422739,R,16.42000008,69423,41.20000076,57.61999893,1.179999948,41.70000076,58.29999924
Wisconsin,WI,2008,P,WI200,6,PW111,181198,176871,0,0,5855,363924,d,1.190000057,4327,49.79000092,48.59999847,1.610000014,50.59999847,49.40000153
Wisconsin,WI,2008,P,WI200,7,PW111,200562,152507,0,0,6536,359605,D,13.35999966,48055,55.77000046,42.40999985,1.820000052,56.79999924,43.20000076
Wisconsin,WI,2008,P,WI200,8,PW111,195608,164696,0,0,5376,365680,D,8.449999809,30912,53.49000168,45.04000092,1.470000029,54.29999924,45.70000076
West Virginia,WV,2008,P,WV200,1,PW111,102826,140421,0,0,4260,247507,R,15.18999958,37595,41.54000092,56.72999954,1.720000029,42.29999924,57.70000076
West Virginia,WV,2008,P,WV200,2,PW111,113853,142112,0,0,3768,259733,R,10.88000011,28259,43.83000183,54.70999908,1.450000048,44.5,55.5
West Virginia,WV,2008,P,WV200,3,PW111,87178,114933,0,0,4011,206122,R,13.47000027,27755,42.29000092,55.75999832,1.950000048,43.09999847,56.90000153
Wyoming,WY,2008,P,WY200,99,PW111,82868,164958,0,0,6832,254658,R,32.24000168,82090,32.54000092,64.77999878,2.680000067,33.40000153,66.59999847
Alaska,AK,2012,P,,99,PW113,122640,164676,0,0,13179,300495,R,13.98999977,42036,40.81000137,54.79999924,4.389999866,42.70000076,57.29999924
Alabama,AL,2012,P,AL12H,1,PW113,111712,184743,0,0,2788,299243,R,24.40999985,73031,37.33000183,61.74000168,0.930000007,37.70000076,62.29999924
Alabama,AL,2012,P,AL12H,2,PW113,105636,182146,0,0,2337,290119,R,26.37000084,76510,36.40999985,62.77999878,0.810000002,36.70000076,63.29999924
Alabama,AL,2012,P,AL12H,3,PW113,103089,174620,0,0,3077,280786,R,25.47999954,71531,36.70999908,62.18999863,1.100000024,37.09999847,62.90000153
Alabama,AL,2012,P,AL12H,4,PW113,65852,205589,0,0,3861,275302,R,50.75999832,139737,23.92000008,74.68000031,1.399999976,24.29999924,75.69999695
Alabama,AL,2012,P,AL12H,5,PW113,103601,189838,0,0,4500,297939,R,28.95000076,86237,34.77000046,63.72000122,1.50999999,35.29999924,64.69999695
Alabama,AL,2012,P,AL12H,6,PW113,77235,233803,0,0,3559,314597,R,49.77000046,156568,24.54999924,74.31999969,1.129999995,24.79999924,75.19999695
Alabama,AL,2012,P,AL12H,7,PW113,228468,85106,0,0,1532,315106,D,45.5,143362,72.51000214,27.01000023,0.49000001,72.90000153,27.10000038
Arkansas,AR,2012,P,AR12H,1,PW113,92085,154551,0,0,6824,253460,R,24.64999962,62466,36.33000183,60.97999954,2.690000057,37.29999924,62.70000076
Arkansas,AR,2012,P,AR12H,2,PW113,125527,160140,0,0,6848,292515,R,11.84000015,34613,42.90999985,54.75,2.339999914,43.90000153,56.09999847
Arkansas,AR,2012,P,AR12H,3,PW113,81413,168703,0,0,7552,257668,R,33.86999893,87290,31.60000038,65.47000122,2.930000067,32.59999847,67.40000153
Arkansas,AR,2012,P,AR12H,4,PW113,95384,164350,0,0,6091,265825,R,25.95000076,68966,35.88000107,61.83000183,2.289999962,36.70000076,63.29999924
Arizona,AZ,2012,P,AZ12H,1,PW113,124550,131115,0,0,4412,260077,R,2.519999981,6565,47.88999939,50.40999985,1.700000048,48.70000076,51.29999924
Arizona,AZ,2012,P,AZ12H,2,PW113,144966,149651,0,0,5086,299703,r,1.559999943,4685,48.36999893,49.93000031,1.700000048,49.20000076,50.79999924
Arizona,AZ,2012,P,AZ12H,3,PW113,108902,65482,0,0,2864,177248,D,24.5,43420,61.43999863,36.93999863,1.620000005,62.40000153,37.59999847
Arizona,AZ,2012,P,AZ12H,4,PW113,80035,173394,0,0,4617,258046,R,36.18000031,93359,31.02000046,67.19999695,1.789999962,31.60000038,68.40000153
Arizona,AZ,2012,P,AZ12H,5,PW113,101511,187304,0,0,4933,293748,R,29.20000076,85793,34.56000137,63.75999832,1.679999948,35.09999847,64.90000153
Arizona,AZ,2012,P,AZ12H,6,PW113,121661,186537,0,0,5219,313417,R,20.70000076,64876,38.81999969,59.52000046,1.669999957,39.5,60.5
Arizona,AZ,2012,P,AZ12H,7,PW113,101028,37353,0,0,2526,140907,D,45.18999863,63675,71.69999695,26.51000023,1.789999962,73,27
Arizona,AZ,2012,P,AZ12H,8,PW113,107335,179555,0,0,4236,291126,R,24.80999947,72220,36.86999893,61.68000031,1.460000038,37.40000153,62.59999847
Arizona,AZ,2012,P,AZ12H,9,PW113,135244,123263,0,0,6056,264563,D,4.53000021,11981,51.11999893,46.59000015,2.289999962,52.29999924,47.70000076
California,CA,2012,P,CA12H,1,PW113,122379,171902,0,0,10658,304939,R,16.23999977,49523,40.13000107,56.36999893,3.5,41.59999847,58.40000153
California,CA,2012,P,CA12H,2,PW113,230212,89908,0,0,14118,334238,D,41.97999954,140304,68.87999725,26.89999962,4.21999979,71.90000153,28.10000038
California,CA,2012,P,CA12H,3,PW113,131237,104145,0,0,6423,241805,D,11.19999981,27092,54.27000046,43.06999969,2.660000086,55.79999924,44.20000076
California,CA,2012,P,CA12H,4,PW113,133473,195388,0,0,9332,338193,R,18.29999924,61915,39.47000122,57.77000046,2.75999999,40.59999847,59.40000153
California,CA,2012,P,CA12H,5,PW113,199924,78703,0,0,8146,286773,D,42.27999878,121221,69.72000122,27.44000053,2.839999914,71.80000305,28.20000076
California,CA,2012,P,CA12H,6,PW113,156141,63862,0,0,5828,225831,D,40.86000061,92279,69.13999939,28.28000069,2.579999924,71,29
California,CA,2012,P,CA12H,7,PW113,145147,133888,0,0,6965,286000,D,3.940000057,11259,50.75,46.81000137,2.440000057,52,48
California,CA,2012,P,CA12H,8,PW113,88579,118278,0,0,5821,212678,R,13.96000004,29699,41.65000153,55.61000061,2.74000001,42.79999924,57.20000076
California,CA,2012,P,CA12H,9,PW113,127418,88403,0,0,4491,220312,D,17.70999908,39015,57.84000015,40.13000107,2.039999962,59,41
California,CA,2012,P,CA12H,10,PW113,108923,101160,0,0,5441,215524,D,3.599999905,7763,50.54000092,46.93999863,2.519999981,51.79999924,48.20000076
California,CA,2012,P,CA12H,11,PW113,203699,90226,0,0,7209,301134,D,37.68000031,113473,67.63999939,29.95999908,2.390000105,69.30000305,30.70000076
California,CA,2012,P,CA12H,12,PW113,269461,40003,0,0,10923,320387,D,71.61000061,229458,84.09999847,12.48999977,3.410000086,87.09999847,12.89999962
California,CA,2012,P,CA12H,13,PW113,268093,27474,0,0,10747,306314,D,78.55000305,240619,87.51999664,8.970000267,3.50999999,90.69999695,9.300000191
California,CA,2012,P,CA12H,14,PW113,200343,63589,0,0,5950,269882,D,50.66999817,136754,74.23000336,23.55999947,2.200000048,75.90000153,24.10000038
California,CA,2012,P,CA12H,15,PW113,177243,77748,0,0,5620,260611,D,38.18000031,99495,68.01000214,29.82999992,2.160000086,69.5,30.5
California,CA,2012,P,CA12H,16,PW113,88973,59808,0,0,3308,152089,D,19.18000031,29165,58.5,39.31999969,2.180000067,59.79999924,40.20000076
California,CA,2012,P,CA12H,17,PW113,163862,58193,0,0,5751,227806,D,46.38999939,105669,71.93000031,25.54000092,2.519999981,73.80000305,26.20000076
California,CA,2012,P,CA12H,18,PW113,218082,92457,0,0,9076,319615,D,39.29999924,125625,68.23000336,28.93000031,2.839999914,70.19999695,29.79999924
California,CA,2012,P,CA12H,19,PW113,165530,61643,0,0,5269,232442,D,44.68999863,103887,71.20999908,26.52000046,2.269999981,72.90000153,27.10000038
California,CA,2012,P,CA12H,20,PW113,168956,62427,0,0,7236,238619,D,44.65000153,106529,70.80999756,26.15999985,3.029999971,73,27
California,CA,2012,P,CA12H,21,PW113,65146,51917,0,0,2236,119299,D,11.09000015,13229,54.61000061,43.52000046,1.870000005,55.70000076,44.29999924
California,CA,2012,P,CA12H,22,PW113,92005,125213,0,0,4060,221278,R,15.01000023,33208,41.58000183,56.59000015,1.830000043,42.40000153,57.59999847
California,CA,2012,P,CA12H,23,PW113,82119,139816,0,0,5362,227297,R,25.37999916,57697,36.13000107,61.50999832,2.359999895,37,63
California,CA,2012,P,CA12H,24,PW113,158119,126049,0,0,9163,293331,D,10.93000031,32070,53.90000153,42.97000122,3.119999886,55.59999847,44.40000153
California,CA,2012,P,CA12H,25,PW113,120701,125258,0,0,6290,252249,r,1.809999943,4557,47.84999847,49.65999985,2.49000001,49.09999847,50.90000153
California,CA,2012,P,CA12H,26,PW113,147753,119677,0,0,6217,273647,D,10.26000023,28076,53.99000168,43.72999954,2.269999981,55.20000076,44.79999924
California,CA,2012,P,CA12H,27,PW113,161528,90278,0,0,6164,257970,D,27.62000084,71250,62.61999893,35,2.390000105,64.09999847,35.90000153
California,CA,2012,P,CA12H,28,PW113,187441,70757,0,0,8430,266628,D,43.75999832,116684,70.30000305,26.54000092,3.160000086,72.59999847,27.39999962
California,CA,2012,P,CA12H,29,PW113,129323,34454,0,0,4112,167889,D,56.50999832,94869,77.02999878,20.52000046,2.450000048,79,21
California,CA,2012,P,CA12H,30,PW113,186301,91680,0,0,7245,285226,D,33.18000031,94621,65.31999969,32.13999939,2.539999962,67,33
California,CA,2012,P,CA12H,31,PW113,118043,83822,0,0,4377,206242,D,16.60000038,34221,57.24000168,40.63999939,2.119999886,58.5,41.5
California,CA,2012,P,CA12H,32,PW113,133061,66269,0,0,4839,204169,D,32.70999908,66792,65.16999817,32.45999908,2.369999886,66.80000305,33.20000076
California,CA,2012,P,CA12H,33,PW113,210010,127421,0,0,9073,346504,D,23.84000015,82589,60.61000061,36.77000046,2.619999886,62.20000076,37.79999924
California,CA,2012,P,CA12H,34,PW113,127510,21739,0,0,4450,153699,D,68.81999969,105771,82.95999908,14.14000034,2.900000095,85.40000153,14.60000038
California,CA,2012,P,CA12H,35,PW113,108983,49433,0,0,3316,161732,D,36.81999969,59550,67.37999725,30.55999947,2.049999952,68.80000305,31.20000076
California,CA,2012,P,CA12H,36,PW113,107914,101156,0,0,3869,212939,D,3.180000067,6758,50.68000031,47.5,1.820000052,51.59999847,48.40000153
California,CA,2012,P,CA12H,37,PW113,222329,33307,0,0,6222,261858,D,72.18000031,189022,84.90000153,12.72000027,2.380000114,87,13
California,CA,2012,P,CA12H,38,PW113,149141,75780,0,0,4954,229875,D,31.90999985,73361,64.87999725,32.97000122,2.160000086,66.30000305,33.70000076
California,CA,2012,P,CA12H,39,PW113,124108,133742,0,0,5680,263530,R,3.660000086,9634,47.09000015,50.75,2.160000086,48.09999847,51.90000153
California,CA,2012,P,CA12H,40,PW113,115637,23446,0,0,2835,141918,D,64.95999908,92191,81.48000336,16.52000046,2,83.09999847,16.89999962
California,CA,2012,P,CA12H,41,PW113,114040,67314,0,0,4075,185429,D,25.20000076,46726,61.5,36.29999924,2.200000048,62.90000153,37.09999847
California,CA,2012,P,CA12H,42,PW113,96212,131438,0,0,4870,232520,R,15.14999962,35226,41.38000107,56.52999878,2.089999914,42.29999924,57.70000076
California,CA,2012,P,CA12H,43,PW113,173342,44485,0,0,4392,222219,D,57.99000168,128857,78.01000214,20.02000046,1.980000019,79.59999847,20.39999962
California,CA,2012,P,CA12H,44,PW113,155459,24995,0,0,3132,183586,D,71.06999969,130464,84.68000031,13.60999966,1.710000038,86.09999847,13.89999962
California,CA,2012,P,CA12H,45,PW113,133114,169489,0,0,6796,309399,R,11.76000023,36375,43.02000046,54.77999878,2.200000048,44,56
California,CA,2012,P,CA12H,46,PW113,95479,56252,0,0,3762,155493,D,25.21999931,39227,61.40000153,36.18000031,2.420000076,62.90000153,37.09999847
California,CA,2012,P,CA12H,47,PW113,147456,92010,0,0,6158,245624,D,22.56999969,55446,60.02999878,37.45999908,2.50999999,61.59999847,38.40000153
California,CA,2012,P,CA12H,48,PW113,133103,169249,0,0,7144,309496,R,11.68000031,36146,43.00999832,54.68999863,2.309999943,44,56
California,CA,2012,P,CA12H,49,PW113,134447,153856,0,0,6165,294468,R,6.590000153,19409,45.65999985,52.25,2.089999914,46.59999847,53.40000153
California,CA,2012,P,CA12H,50,PW113,102649,165104,0,0,5536,273289,R,22.85000038,62455,37.56000137,60.40999985,2.029999971,38.29999924,61.70000076
California,CA,2012,P,CA12H,51,PW113,115610,48108,0,0,2998,166716,D,40.49000168,67502,69.34999847,28.86000061,1.799999952,70.59999847,29.39999962
California,CA,2012,P,CA12H,52,PW113,163911,143726,0,0,7111,314748,D,6.420000076,20185,52.08000183,45.65999985,2.25999999,53.29999924,46.70000076
California,CA,2012,P,CA12H,53,PW113,174616,103513,0,0,6204,284333,D,25,71103,61.40999985,36.40999985,2.180000067,62.79999924,37.20000076
Colorado,CO,2012,P,CO12H,1,PW113,254400,106334,0,0,7814,368548,D,40.18000031,148066,69.02999878,28.85000038,2.119999886,70.5,29.5
Colorado,CO,2012,P,CO12H,2,PW113,255208,174028,0,0,10854,440090,D,18.45000076,81180,57.99000168,39.54000092,2.470000029,59.5,40.5
Colorado,CO,2012,P,CO12H,3,PW113,163885,185459,0,0,8660,358004,R,6.019999981,21574,45.77999878,51.79999924,2.420000076,46.90000153,53.09999847
Colorado,CO,2012,P,CO12H,4,PW113,140855,210019,0,0,7657,358531,R,19.29000092,69164,39.29000092,58.58000183,2.140000105,40.09999847,59.90000153
Colorado,CO,2012,P,CO12H,5,PW113,129904,200558,0,0,8755,339217,R,20.81999969,70654,38.29999924,59.11999893,2.579999924,39.29999924,60.70000076
Colorado,CO,2012,P,CO12H,6,PW113,182464,164398,0,0,5512,352374,D,5.130000114,18066,51.77999878,46.65000153,1.559999943,52.59999847,47.40000153
Colorado,CO,2012,P,CO12H,7,PW113,196386,144446,0,0,7263,348095,D,14.92000008,51940,56.41999817,41.5,2.089999914,57.59999847,42.40000153
Connecticut,CT,2012,P,CT12H,1,PW113,200910,112962,0,0,3564,317436,D,27.70000076,87948,63.29000092,35.59000015,1.120000005,64,36
Connecticut,CT,2012,P,CT12H,2,PW113,177522,135212,0,0,4908,317642,D,13.31999969,42310,55.88999939,42.56999969,1.549999952,56.79999924,43.20000076
Connecticut,CT,2012,P,CT12H,3,PW113,191197,110867,0,0,3276,305340,D,26.30999947,80330,62.61999893,36.31000137,1.070000052,63.29999924,36.70000076
Connecticut,CT,2012,P,CT12H,4,PW113,170827,136527,0,0,2735,310089,D,11.06000042,34300,55.09000015,44.02999878,0.879999995,55.59999847,44.40000153
Connecticut,CT,2012,P,CT12H,5,PW113,164627,139324,0,0,3584,307535,D,8.229999542,25303,53.52999878,45.29999924,1.169999957,54.20000076,45.79999924
NA,DC,2012,P,,98,PW113,267070,21381,0,0,5313,293764,D,83.62999725,245689,90.91000366,7.28000021,1.809999943,92.59999847,7.400000095
Delaware,DE,2012,P,DE12H,99,PW113,242584,165484,0,0,5853,413921,D,18.62999916,77100,58.61000061,39.97999954,1.409999967,59.40000153,40.59999847
Florida,FL,2012,P,FL12H,1,PW113,106824,242950,4070,0,0,353844,R,38.47000122,136126,30.19000053,68.66000366,1.149999976,30.5,69.5
Florida,FL,2012,P,FL12H,2,PW113,158651,178894,3727,0,0,341272,R,5.929999828,20243,46.49000168,52.41999817,1.090000033,47,53
Florida,FL,2012,P,FL12H,3,PW113,122530,200965,3340,0,0,326835,R,24,78435,37.49000168,61.49000168,1.019999981,37.90000153,62.09999847
Florida,FL,2012,P,FL12H,4,PW113,111079,225500,2808,0,0,339387,R,33.70999908,114421,32.72999954,66.44000244,0.829999983,33,67
Florida,FL,2012,P,FL12H,5,PW113,210615,74805,1469,0,0,286889,D,47.34000015,135810,73.41000366,26.06999969,0.50999999,73.80000305,26.20000076
Florida,FL,2012,P,FL12H,6,PW113,149955,209140,2877,0,0,361972,R,16.35000038,59185,41.43000031,57.77999878,0.790000021,41.79999924,58.20000076
Florida,FL,2012,P,FL12H,7,PW113,155489,172542,2798,0,0,330829,R,5.150000095,17053,47,52.15000153,0.850000024,47.40000153,52.59999847
Florida,FL,2012,P,FL12H,8,PW113,153138,206074,3821,0,0,363033,R,14.57999992,52936,42.18000031,56.75999832,1.049999952,42.59999847,57.40000153
Florida,FL,2012,P,FL12H,9,PW113,168348,103730,2059,0,0,274137,D,23.56999969,64618,61.40999985,37.84000015,0.75,61.90000153,38.09999847
Florida,FL,2012,P,FL12H,10,PW113,148899,175112,2347,0,0,326358,R,8.039999962,26213,45.61999893,53.65999985,0.720000029,46,54
Florida,FL,2012,P,FL12H,11,PW113,143380,209720,2900,0,0,356000,R,18.62999916,66340,40.27999878,58.90999985,0.810000002,40.59999847,59.40000153
Florida,FL,2012,P,FL12H,12,PW113,153386,185157,3876,0,0,342419,R,9.279999733,31771,44.79000092,54.06999969,1.129999995,45.29999924,54.70000076
Florida,FL,2012,P,FL12H,13,PW113,171102,166087,3332,0,0,340521,D,1.480000019,5015,50.25,48.77000046,0.980000019,50.70000076,49.29999924
Florida,FL,2012,P,FL12H,14,PW113,191255,99834,2256,0,0,293345,D,31.17000008,91421,65.19999695,34.02999878,0.769999981,65.69999695,34.29999924
Florida,FL,2012,P,FL12H,15,PW113,139356,160920,2531,0,0,302807,R,7.119999886,21564,46.02000046,53.13999939,0.839999974,46.40000153,53.59999847
Florida,FL,2012,P,FL12H,16,PW113,161100,194501,2868,0,0,358469,R,9.319999695,33401,44.93999863,54.25999832,0.800000012,45.29999924,54.70000076
Florida,FL,2012,P,FL12H,17,PW113,123579,170573,2413,0,0,296565,R,15.85000038,46994,41.66999817,57.52000046,0.810000002,42,58
Florida,FL,2012,P,FL12H,18,PW113,163067,177300,2294,0,0,342661,R,4.150000095,14233,47.59000015,51.74000168,0.670000017,47.90000153,52.09999847
Florida,FL,2012,P,FL12H,19,PW113,124784,195051,1688,0,0,321523,R,21.85000038,70267,38.81000137,60.65999985,0.529999971,39,61
Florida,FL,2012,P,FL12H,20,PW113,216496,44469,737,0,0,261702,D,65.73999786,172027,82.73000336,16.98999977,0.280000001,83,17
Florida,FL,2012,P,FL12H,21,PW113,196266,125833,1380,0,0,323479,D,21.77000046,70433,60.66999817,38.90000153,0.430000007,60.90000153,39.09999847
Florida,FL,2012,P,FL12H,22,PW113,178331,147290,1864,0,0,327485,D,9.470000267,31041,54.45000076,44.97999954,0.569999993,54.79999924,45.20000076
Florida,FL,2012,P,FL12H,23,PW113,178314,109959,1369,0,0,289642,D,23.60000038,68355,61.56000137,37.95999908,0.469999999,61.90000153,38.09999847
Florida,FL,2012,P,FL12H,24,PW113,227167,31651,560,0,0,259378,D,75.37999725,195516,87.58000183,12.19999981,0.219999999,87.80000305,12.19999981
Florida,FL,2012,P,FL12H,25,PW113,112830,117925,894,0,0,231649,R,2.200000048,5095,48.70999908,50.90999985,0.389999986,48.90000153,51.09999847
Florida,FL,2012,P,FL12H,26,PW113,141776,123313,1223,0,0,266312,D,6.940000057,18463,53.24000168,46.29999924,0.460000008,53.5,46.5
Florida,FL,2012,P,FL12H,27,PW113,130020,114096,987,0,0,245103,D,6.5,15924,53.04999924,46.54999924,0.400000006,53.29999924,46.70000076
Georgia,GA,2012,P,GA12H,1,PW113,111903,145525,0,0,2739,260167,R,12.93000031,33622,43.00999832,55.93999863,1.049999952,43.5,56.5
Georgia,GA,2012,P,GA12H,2,PW113,153998,107242,0,0,1598,262838,D,17.79000092,46756,58.59000015,40.79999924,0.610000014,58.90000153,41.09999847
Georgia,GA,2012,P,GA12H,3,PW113,97748,195075,0,0,3400,296223,R,32.84999847,97327,33,65.84999847,1.149999976,33.40000153,66.59999847
Georgia,GA,2012,P,GA12H,4,PW113,218428,76016,0,0,2484,296928,D,47.95999908,142412,73.55999756,25.60000038,0.839999974,74.19999695,25.79999924
Georgia,GA,2012,P,GA12H,5,PW113,241280,45828,0,0,3255,290363,D,67.31999969,195452,83.09999847,15.77999973,1.120000005,84,16
Georgia,GA,2012,P,GA12H,6,PW113,114796,186998,0,0,5272,307066,R,23.52000046,72202,37.38000107,60.90000153,1.720000029,38,62
Georgia,GA,2012,P,GA12H,7,PW113,101169,158741,0,0,3823,263733,R,21.82999992,57572,38.36000061,60.18999863,1.450000048,38.90000153,61.09999847
Georgia,GA,2012,P,GA12H,8,PW113,99676,163908,0,0,2378,265962,R,24.14999962,64232,37.47999954,61.63000107,0.889999986,37.79999924,62.20000076
Georgia,GA,2012,P,GA12H,9,PW113,54310,207581,0,0,3665,265556,R,57.72000122,153271,20.45000076,78.16999817,1.379999995,20.70000076,79.30000305
Georgia,GA,2012,P,GA12H,10,PW113,107040,184162,0,0,3652,294854,R,26.15999985,77122,36.29999924,62.45999908,1.24000001,36.79999924,63.20000076
Georgia,GA,2012,P,GA12H,11,PW113,94634,200863,0,0,4816,300313,R,35.36999893,106229,31.51000023,66.87999725,1.600000024,32,68
Georgia,GA,2012,P,GA12H,12,PW113,117131,148622,0,0,2510,268263,R,11.73999977,31491,43.65999985,55.40000153,0.939999998,44.09999847,55.90000153
Georgia,GA,2012,P,GA12H,13,PW113,202828,87742,0,0,2300,292870,D,39.29999924,115086,69.26000214,29.95999908,0.790000021,69.80000305,30.20000076
Georgia,GA,2012,P,GA12H,14,PW113,58886,170385,0,0,3432,232703,R,47.90999985,111499,25.30999947,73.22000122,1.470000029,25.70000076,74.30000305
Hawaii,HI,2012,P,HI12H,1,PW113,151023,62875,0,0,2773,216671,D,40.68000031,88148,69.69999695,29.02000046,1.279999971,70.59999847,29.39999962
Hawaii,HI,2012,P,HI12H,2,PW113,155635,58140,0,0,4251,218026,D,44.70999908,97495,71.37999725,26.67000008,1.950000048,72.80000305,27.20000076
Iowa,IA,2012,P,IA12H,1,PW113,225585,170753,0,0,6970,403308,D,13.59000015,54832,55.93000031,42.34000015,1.730000019,56.90000153,43.09999847
Iowa,IA,2012,P,IA12H,2,PW113,219946,168534,0,0,7793,396273,D,12.97000027,51412,55.5,42.52999878,1.970000029,56.59999847,43.40000153
Iowa,IA,2012,P,IA12H,3,PW113,203622,186645,0,0,7371,397638,D,4.269999981,16977,51.20999908,46.93999863,1.850000024,52.20000076,47.79999924
Iowa,IA,2012,P,IA12H,4,PW113,173391,204685,0,0,6885,384961,R,8.130000114,31294,45.04000092,53.16999817,1.789999962,45.90000153,54.09999847
Idaho,ID,2012,P,ID12H,1,PW113,105645,213080,0,0,9533,328258,R,32.72999954,107435,32.18000031,64.91000366,2.900000095,33.09999847,66.90000153
Idaho,ID,2012,P,ID12H,2,PW113,107142,207831,0,0,9043,324016,R,31.06999969,100689,33.06999969,64.13999939,2.789999962,34,66
Illinois,IL,2012,P,IL12H,1,PW113,262936,67557,0,0,2841,333334,D,58.61000061,195379,78.87999725,20.27000046,0.850000024,79.59999847,20.39999962
Illinois,IL,2012,P,IL12H,2,PW113,250777,57692,0,0,2418,310887,D,62.11000061,193085,80.66999817,18.55999947,0.779999971,81.30000305,18.70000076
Illinois,IL,2012,P,IL12H,3,PW113,143910,109212,0,0,3936,257058,D,13.48999977,34698,55.97999954,42.49000168,1.529999971,56.90000153,43.09999847
Illinois,IL,2012,P,IL12H,4,PW113,137326,28955,0,0,3470,169751,D,63.84000015,108371,80.90000153,17.05999947,2.039999962,82.59999847,17.39999962
Illinois,IL,2012,P,IL12H,5,PW113,188166,90715,0,0,6170,285051,D,34.18999863,97451,66.01000214,31.81999969,2.160000086,67.5,32.5
Illinois,IL,2012,P,IL12H,6,PW113,151760,179607,0,1,4726,336094,R,8.289999962,27847,45.15000153,53.43999863,1.409999967,45.79999924,54.20000076
Illinois,IL,2012,P,IL12H,7,PW113,263928,35595,0,0,2989,302512,D,75.48000336,228333,87.25,11.77000046,0.99000001,88.09999847,11.89999962
Illinois,IL,2012,P,IL12H,8,PW113,133208,94944,0,1,3431,231584,D,16.52000046,38264,57.52000046,41,1.480000019,58.40000153,41.59999847
Illinois,IL,2012,P,IL12H,9,PW113,200686,102728,0,0,5148,308562,D,31.75,97958,65.04000092,33.29000092,1.669999957,66.09999847,33.90000153
Illinois,IL,2012,P,IL12H,10,PW113,157400,112552,0,0,3662,273614,D,16.38999939,44848,57.52999878,41.13999939,1.340000033,58.29999924,41.70000076
Illinois,IL,2012,P,IL12H,11,PW113,151825,106532,0,2,4377,262736,D,17.23999977,45293,57.79000092,40.54999924,1.669999957,58.79999924,41.20000076
Illinois,IL,2012,P,IL12H,12,PW113,153718,149165,0,0,6641,309524,d,1.470000029,4553,49.65999985,48.18999863,2.150000095,50.79999924,49.20000076
Illinois,IL,2012,P,IL12H,13,PW113,146732,147104,0,0,7271,301107,r,0.119999997,372,48.72999954,48.84999847,2.410000086,49.90000153,50.09999847
Illinois,IL,2012,P,IL12H,14,PW113,140495,172162,0,2,5276,317935,R,9.960000038,31667,44.18999863,54.15000153,1.659999967,44.90000153,55.09999847
Illinois,IL,2012,P,IL12H,15,PW113,105015,197262,0,0,6178,308455,R,29.89999962,92247,34.04999924,63.95000076,2,34.70000076,65.30000305
Illinois,IL,2012,P,IL12H,16,PW113,137749,160435,0,0,5997,304181,R,7.449999809,22686,45.29000092,52.74000168,1.970000029,46.20000076,53.79999924
Illinois,IL,2012,P,IL12H,17,PW113,168796,119789,0,0,5249,293834,D,16.68000031,49007,57.45000076,40.77000046,1.789999962,58.5,41.5
Illinois,IL,2012,P,IL12H,18,PW113,125079,203198,0,0,6506,334783,R,23.34000015,78119,37.36000061,60.70000076,1.940000057,38.09999847,61.90000153
Indiana,IN,2012,P,IN12H,1,PW113,182021,111217,0,0,4327,297565,D,23.79000092,70804,61.16999817,37.38000107,1.450000048,62.09999847,37.90000153
