year,state,ecvotes,dem,rep,other,whig,lib,green,independent,reform,socialist,progressive,prohibition,populist,greenback,amerind,dixiecrat,constitution,southdem,whigwhite,whigwebster,whigamer,freesoil,liberty
1960,Connecticut,8,657055,565813,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,Delaware,3,99590,96373,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,Florida,10,748700,795476,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,Georgia,12,458638,274472,239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,Hawaii,3,92410,92295,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,Idaho,4,138853,161597,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,Illinois,27,2377846,2368988,10575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,Indiana,13,952358,1175120,7882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,Iowa,10,550565,722381,864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,Kansas,8,363213,561474,4138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,Kentucky,10,521855,602607,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,Louisiana,10,407339,230980,169572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,Maine,5,181159,240608,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,Maryland,9,565808,489538,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,Massachusetts,16,1487174,976750,5556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,Michigan,20,1687269,1620428,10400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,Minnesota,11,779933,757915,4039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,Mississippi,8,108362,73561,116248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,Missouri,13,972201,962221,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,Montana,4,134891,141841,847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,Nebraska,6,232542,380553,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,Nevada,3,54880,52387,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,New Hampshire,4,137772,157989,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,New Jersey,16,1385415,1363324,24372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,New Mexico,4,156027,153733,1347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,New York,45,3830085,3446419,14575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,North Carolina,14,713136,655420,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,North Dakota,4,123963,154310,158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,Ohio,25,1944248,2217611,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,Oklahoma,8,370111,533039,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,Oregon,6,367402,408060,959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,Pennsylvania,32,2556282,2439956,10303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,Rhode Island,4,258032,147502,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,South Carolina,8,198129,188558,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,South Dakota,4,128070,178417,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,Tennessee,11,481453,556577,13762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,Texas,24,1167567,1121310,22207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,Utah,4,169248,205361,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,Vermont,3,69186,98131,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,Virginia,12,362327,404521,4601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,Washington,9,599298,629273,13001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,West Virginia,8,441786,395995,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,Wisconsin,12,830805,895175,3102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,Wyoming,3,63331,77451,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,Alabama,10,0,479085,210732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,Alaska,3,44329,22930,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,Arizona,5,237753,242535,482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,Arkansas,6,314197,243264,2965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,California,40,4171877,2879108,6601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,Colorado,6,476024,296767,4195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,Connecticut,8,826269,390996,1313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,Delaware,3,122704,78078,538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,D. C.,3,169796,28801,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,Florida,14,948540,905941,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,Georgia,12,522557,616584,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,Hawaii,4,163249,44022,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,Idaho,4,148920,143557,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,Illinois,26,2796833,1905946,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,Indiana,13,1170848,911118,9640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,Iowa,9,733030,449148,2361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,Kansas,7,464028,386579,7294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,Kentucky,9,669659,372977,3469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,Louisiana,10,387068,509225,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,Maine,4,262264,118701,256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,Maryland,10,730912,385495,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,Massachusetts,14,1786422,549727,8649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,Michigan,21,2136615,1060152,6335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,Minnesota,10,991117,559624,3721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,Mississippi,7,52618,356528,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,Missouri,12,1164344,653535,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,Montana,4,164246,113032,1350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,Nebraska,5,307307,276847,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,Nevada,3,79339,56094,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,New Hampshire,4,184064,104029,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,New Jersey,17,1867671,963843,15256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,New Mexico,4,194017,131838,1760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,New York,43,4913156,2243559,9300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,North Carolina,13,800139,624844,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,North Dakota,4,149784,108207,398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,Ohio,26,2498331,1470865,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,Oklahoma,8,519834,412665,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,Oregon,6,501017,282779,2509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,Pennsylvania,29,3130954,1673657,18079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,Rhode Island,4,315463,74615,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,South Carolina,8,215700,309048,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,South Dakota,4,163010,130108,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,Tennessee,11,634947,508965,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,Texas,25,1663185,958566,5060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,Utah,4,219628,180682,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,Vermont,3,108127,54942,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,Virginia,12,558038,481334,2895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,Washington,9,779881,470366,8309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,West Virginia,7,538087,253953,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,Wisconsin,12,1050424,638495,2896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,Wyoming,3,80718,61998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1968,Alabama,10,196579,146923,14990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,691425,NA,NA,NA,NA,NA,NA,NA,NA
1968,Alaska,3,35411,37600,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10024,NA,NA,NA,NA,NA,NA,NA,NA
1968,Arizona,5,170514,266721,3128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46573,NA,NA,NA,NA,NA,NA,NA,NA
1968,Arkansas,6,184901,189062,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235627,NA,NA,NA,NA,NA,NA,NA,NA
1968,California,40,3244318,3467664,52335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,487270,NA,NA,NA,NA,NA,NA,NA,NA
1968,Colorado,6,335174,409345,5867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60813,NA,NA,NA,NA,NA,NA,NA,NA
1968,Connecticut,8,621561,556721,1300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76650,NA,NA,NA,NA,NA,NA,NA,NA
1968,Delaware,3,89194,96714,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28459,NA,NA,NA,NA,NA,NA,NA,NA
1968,D. C.,3,139566,31012,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1968,Florida,14,676794,886804,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,624207,NA,NA,NA,NA,NA,NA,NA,NA
1968,Georgia,12,334440,380111,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,535550,NA,NA,NA,NA,NA,NA,NA,NA
1968,Hawaii,4,141324,91425,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3469,NA,NA,NA,NA,NA,NA,NA,NA
1968,Idaho,4,89273,165369,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36541,NA,NA,NA,NA,NA,NA,NA,NA
1968,Illinois,26,2039814,2174774,14203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,390958,NA,NA,NA,NA,NA,NA,NA,NA
1968,Indiana,13,806659,1067885,5945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243108,NA,NA,NA,NA,NA,NA,NA,NA
1968,Iowa,9,476699,619106,5704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66422,NA,NA,NA,NA,NA,NA,NA,NA
1968,Kansas,7,302996,478674,2192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88921,NA,NA,NA,NA,NA,NA,NA,NA
1968,Kentucky,9,397541,462411,2843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193098,NA,NA,NA,NA,NA,NA,NA,NA
1968,Louisiana,10,309615,257535,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,530300,NA,NA,NA,NA,NA,NA,NA,NA
1968,Maine,4,217312,169254,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6370,NA,NA,NA,NA,NA,NA,NA,NA
1968,Maryland,10,538310,517995,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178734,NA,NA,NA,NA,NA,NA,NA,NA
1968,Massachusetts,14,1469218,766844,8602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87088,NA,NA,NA,NA,NA,NA,NA,NA
1968,Michigan,21,1593082,1370665,10535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331968,NA,NA,NA,NA,NA,NA,NA,NA
1968,Minnesota,10,857738,658643,3198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68931,NA,NA,NA,NA,NA,NA,NA,NA
1968,Mississippi,7,150644,88516,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,415349,NA,NA,NA,NA,NA,NA,NA,NA
1968,Missouri,12,791444,811932,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206126,NA,NA,NA,NA,NA,NA,NA,NA
1968,Montana,4,114117,138835,1437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20015,NA,NA,NA,NA,NA,NA,NA,NA
1968,Nebraska,5,170784,321163,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44904,NA,NA,NA,NA,NA,NA,NA,NA
1968,Nevada,3,60598,73188,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20432,NA,NA,NA,NA,NA,NA,NA,NA
1968,New Hampshire,4,130589,154903,634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11173,NA,NA,NA,NA,NA,NA,NA,NA
1968,New Jersey,17,1264206,1325467,23535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262187,NA,NA,NA,NA,NA,NA,NA,NA
1968,New Mexico,4,130081,169692,1771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25737,NA,NA,NA,NA,NA,NA,NA,NA
1968,New York,43,3378470,3007932,44800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358864,NA,NA,NA,NA,NA,NA,NA,NA
1968,North Carolina,13,464113,627192,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,496188,NA,NA,NA,NA,NA,NA,NA,NA
1968,North Dakota,4,94769,138669,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14244,NA,NA,NA,NA,NA,NA,NA,NA
1968,Ohio,26,1700586,1791014,603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,467495,NA,NA,NA,NA,NA,NA,NA,NA
1968,Oklahoma,8,301658,449697,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191731,NA,NA,NA,NA,NA,NA,NA,NA
1968,Oregon,6,358866,408433,2640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49683,NA,NA,NA,NA,NA,NA,NA,NA
1968,Pennsylvania,29,2259405,2090017,19924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,378582,NA,NA,NA,NA,NA,NA,NA,NA
1968,Rhode Island,4,246518,122359,445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15678,NA,NA,NA,NA,NA,NA,NA,NA
1968,South Carolina,8,197486,254062,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215430,NA,NA,NA,NA,NA,NA,NA,NA
1968,South Dakota,4,118023,149841,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13400,NA,NA,NA,NA,NA,NA,NA,NA
1968,Tennessee,11,351233,472592,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,424792,NA,NA,NA,NA,NA,NA,NA,NA
1968,Texas,25,1266804,1227844,489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,584269,NA,NA,NA,NA,NA,NA,NA,NA
1968,Utah,4,156665,238728,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26906,NA,NA,NA,NA,NA,NA,NA,NA
1968,Vermont,3,70255,85142,903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5104,NA,NA,NA,NA,NA,NA,NA,NA
1968,Virginia,12,442387,590319,6952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321833,NA,NA,NA,NA,NA,NA,NA,NA
1968,Washington,9,616037,588510,2744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96990,NA,NA,NA,NA,NA,NA,NA,NA
1968,West Virginia,7,374091,307555,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72560,NA,NA,NA,NA,NA,NA,NA,NA
1968,Wisconsin,12,748804,809997,4902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127835,NA,NA,NA,NA,NA,NA,NA,NA
1968,Wyoming,3,45173,70927,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11105,NA,NA,NA,NA,NA,NA,NA,NA
1972,Alabama,9,256923,728701,20469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972,Alaska,3,32967,55349,6903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972,Arizona,6,198540,402812,52153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972,Arkansas,6,198899,445751,3016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972,California,45,3475847,4602096,289919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972,Colorado,7,329980,597189,26715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972,Connecticut,8,555498,810763,18016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972,Delaware,3,92283,140357,2876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972,D. C.,3,127627,35226,568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972,Florida,17,718117,1857759,7407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972,Georgia,12,289529,881496,3747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972,Hawaii,4,101409,168865,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972,Idaho,4,80826,199384,30169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972,Illinois,26,1913472,2788179,21585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972,Indiana,13,708568,1405154,11807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972,Iowa,8,496206,706207,23531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972,Kansas,7,270287,619812,25996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972,Kentucky,9,371159,676446,19894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972,Louisiana,10,298142,686852,66497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972,Maine,4,160584,256458,229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972,Maryland,10,505781,829305,18726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972,Massachusetts,14,1332540,1112078,14138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972,Michigan,21,1459435,1961721,69169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972,Minnesota,10,802346,898269,41037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972,Mississippi,7,126782,505125,14056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972,Missouri,12,698531,1154058,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972,Montana,4,120197,183976,13430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972,Nebraska,5,169991,406298,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972,Nevada,3,66016,115750,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972,New Hampshire,4,116435,213724,3900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972,New Jersey,17,1102211,1845502,49516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972,New Mexico,4,141084,235606,9241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972,New York,41,2951084,4192778,17968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972,North Carolina,13,438705,1054889,25018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972,North Dakota,3,100384,174109,6021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972,Ohio,25,1558889,2441827,94071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
