"state","cty","countyfips","Obama","Romney","pctObama","diff2012"
"NH","Dover","93300058",9724,6162,0.612111292962357,3562
"NH","Dublin","93300059",671,375,0.641491395793499,296
"NH","Dummer","93300060",84,79,0.515337423312883,5
"NH","Dunbarton","93300061",794,958,0.453196347031963,-164
"NH","Durham","93300062",5074,2217,0.695926484707173,2857
"NH","East Kingston","93300063",592,916,0.392572944297082,-324
"NH","Easton","93300064",122,63,0.659459459459459,59
"NH","Eaton","93300065",163,119,0.578014184397163,44
"NH","Effingham","93300066",380,393,0.491591203104787,-13
"NH","Ellsworth","93300067",32,19,0.627450980392157,13
"NH","Enfield","93300068",1542,843,0.646540880503145,699
"NH","Epping","93300069",1793,1697,0.513753581661891,96
"NH","Epsom","93300070",1195,1333,0.472705696202532,-138
"NH","Errol","93300071",81,96,0.457627118644068,-15
"NH","Exeter","93300072",5194,3614,0.58969118982743,1580
"NH","Farmington","93300073",1545,1429,0.519502353732347,116
"NH","Fitzwilliam","93300074",753,550,0.577897160399079,203
"NH","Francestown","93300075",538,449,0.545086119554205,89
"NH","Franconia","93300076",479,276,0.634437086092715,203
"NH","Franklin","93300077",2059,1570,0.567373932212731,489
"NH","Freedom","93300078",438,478,0.478165938864629,-40
"NH","Fremont","93300079",1039,1380,0.429516329061596,-341
"NH","Gilford","93300080",2133,2448,0.465618860510805,-315
"NH","Gilmanton","93300081",1013,1151,0.4681146025878,-138
"NH","Gilsum","93300082",231,192,0.546099290780142,39
"NH","Goffstown","93300083",4231,4856,0.465610212391328,-625
"NH","Gorham","93300084",1020,524,0.660621761658031,496
"NH","Goshen","93300085",227,202,0.529137529137529,25
"NH","Grafton","93300086",339,315,0.518348623853211,24
"NH","Grantham","93300087",1144,831,0.579240506329114,313
"NH","Greenfield","93300088",461,394,0.539181286549708,67
"NH","Greenland","93300089",1355,1159,0.538981702466189,196
"NH","Greenville","93300090",509,424,0.545551982851018,85
"NH","Groton","93300091",139,155,0.472789115646259,-16
"NH","Hampstead","93300092",2012,3217,0.384777204054312,-1205
"NH","Hampton","93300093",4843,4742,0.505268648930621,101
"NH","Hampton Falls","93300094",548,917,0.374061433447099,-369
"NH","Hancock","93300095",738,465,0.613466334164589,273
"NH","Hanover","93300096",5469,1727,0.760005558643691,3742
"NH","Harrisville","93300097",478,208,0.696793002915452,270
"NH","Harts Location","93300098",23,9,0.71875,14
"NH","Haverhill","93300099",974,975,0.499743458183684,-1
"NH","Hebron","93300100",171,222,0.435114503816794,-51
"NH","Henniker","93300101",1515,1009,0.600237717908082,506
"NH","Hill","93300102",286,267,0.517179023508137,19
"NH","Hillsborough","93300103",1490,1213,0.551239363669996,277
"NH","Hinsdale","93300104",1227,504,0.708838821490468,723
"NH","Holderness","93300105",755,547,0.579877112135177,208
"NH","Hollis","93300106",2289,2785,0.451123374063855,-496
"NH","Hooksett","93300107",3319,3968,0.455468642788528,-649
"NH","Hopkinton","93300108",2264,1471,0.60615796519411,793
"NH","Hudson","93300109",5451,5174,0.513035294117647,277
"NH","Jackson","93300110",423,259,0.620234604105572,164
"NH","Jaffrey","93300111",1538,1235,0.554633970429138,303
"NH","Jefferson","93300112",274,311,0.468376068376068,-37
"NH","Keene","93300113",8667,3592,0.706990782282405,5075
"NH","Kensington","93300114",587,739,0.442684766214178,-152
"NH","Kingston","93300115",1518,1854,0.45017793594306,-336
"NH","Laconia","93300116",3932,3856,0.504879301489471,76
"NH","Lancaster","93300117",864,742,0.537982565379826,122
"NH","Landaff","93300118",133,109,0.549586776859504,24
"NH","Langdon","93300119",223,164,0.576227390180879,59
"NH","Lebanon","93300120",4772,2060,0.69847775175644,2712
"NH","Lee","93300121",1621,921,0.637686860739575,700
"NH","Lempster","93300122",294,316,0.481967213114754,-22
"NH","Lincoln","93300123",446,337,0.569604086845466,109
"NH","Lisbon","93300124",386,322,0.545197740112994,64
"NH","Litchfield","93300125",1956,2703,0.419832582099163,-747
"NH","Littleton","93300126",1566,1293,0.547743966421826,273
"NH","Londonderry","93300127",5660,7295,0.436896950984176,-1635
"NH","Loudon","93300128",1414,1546,0.477702702702703,-132
"NH","Lyman","93300129",161,140,0.534883720930233,21
"NH","Lyme","93300130",932,274,0.772802653399668,658
"NH","Lyndeborough","93300131",535,480,0.527093596059113,55
"NH","Madbury","93300132",673,466,0.590869183494293,207
"NH","Madison","93300133",793,596,0.570914326853852,197
"NH","Manchester","93300134",25676,20809,0.552350220501237,4867
"NH","Marlborough","93300135",801,348,0.697127937336815,453
"NH","Marlow","93300136",262,154,0.629807692307692,108
"NH","Mason","93300137",331,476,0.410161090458488,-145
"NH","Meredith","93300138",1853,2088,0.470185232174575,-235
"NH","Merrimack","93300139",6797,7678,0.469568221070812,-881
"NH","Middleton","93300140",416,439,0.486549707602339,-23
"NH","Milan","93300141",435,283,0.605849582172702,152
"NH","Milford","93300142",3940,3773,0.510825878387139,167
"NH","Millsfield","93300143",5,16,0.238095238095238,-11
"NH","Milton","93300144",1104,1124,0.495511669658887,-20
"NH","Monroe","93300145",216,267,0.447204968944099,-51
"NH","Mont Vernon","93300146",691,775,0.471350613915416,-84
"NH","Moultonborough","93300147",1204,1822,0.397884996695307,-618
"NH","Nashua","93300148",23213,17506,0.570077850634839,5707
"NH","Nelson","93300149",295,150,0.662921348314607,145
"NH","New Boston","93300150",1399,1736,0.446251993620415,-337
"NH","New Castle","93300152",396,419,0.485889570552147,-23
"NH","New Durham","93300153",699,889,0.440176322418136,-190
"NH","New Hampton","93300155",646,636,0.50390015600624,10
"NH","New Ipswich","93300157",819,1688,0.326685281212605,-869
"NH","New London","93300158",1737,1384,0.556552387055431,353
"NH","Newbury","93300151",664,680,0.494047619047619,-16
"NH","Newfields","93300154",564,521,0.519815668202765,43
"NH","Newington","93300156",262,298,0.467857142857143,-36
"NH","Newmarket","93300159",3230,1893,0.630489947296506,1337
"NH","Newport","93300160",1448,1310,0.525018129079043,138
"NH","Newton","93300161",1104,1395,0.441776710684274,-291
"NH","North Hampton","93300163",1462,1558,0.484105960264901,-96
"NH","Northfield","93300162",1242,1013,0.550776053215078,229
"NH","Northumberland","93300164",621,366,0.629179331306991,255
"NH","Northwood","93300165",1198,1189,0.501885211562631,9
"NH","Nottingham","93300166",1364,1379,0.497265767407947,-15
"NH","Orange","93300167",107,72,0.597765363128492,35
"NH","Orford","93300168",455,239,0.655619596541787,216
"NH","Ossipee","93300169",961,1142,0.45696623870661,-181
"NH","Pelham","93300170",2870,4184,0.406861355259427,-1314
"NH","Pembroke","93300171",2102,1729,0.548681806316889,373
"NH","Peterborough","93300172",2479,1309,0.654435058078142,1170
"NH","Piermont","93300173",255,161,0.612980769230769,94
"NH","Pittsburg","93300174",180,317,0.362173038229376,-137
"NH","Pittsfield","93300175",959,936,0.506068601583114,23
"NH","Plainfield","93300176",976,457,0.681088625261689,519
"NH","Plaistow","93300177",1709,2387,0.417236328125,-678
"NH","Plymouth","93300178",2313,1111,0.675525700934579,1202
"NH","Portsmouth","93300179",8828,4088,0.683493341591824,4740
"NH","Randolph","93300180",172,77,0.690763052208835,95
"NH","Raymond","93300181",2289,2632,0.465149359886202,-343
"NH","Richmond","93300182",330,325,0.50381679389313,5
"NH","Rindge","93300183",1410,1716,0.4510556621881,-306
"NH","Rochester","93300184",7493,6816,0.523656440002795,677
"NH","Rollinsford","93300185",837,680,0.55174686882004,157
"NH","Roxbury","93300186",110,41,0.728476821192053,69
"NH","Rumney","93300187",411,438,0.484098939929329,-27
"NH","Rye","93300188",1930,1873,0.507494083618196,57
"NH","Salem","93300189",6026,8285,0.421074697784921,-2259
"NH","Salisbury","93300190",400,387,0.508259212198221,13
"NH","Sanbornton","93300191",888,913,0.49305941143809,-25
"NH","Sandown","93300192",1298,1922,0.403105590062112,-624
"NH","Sandwich","93300193",609,403,0.601778656126482,206
"NH","Seabrook","93300194",2030,2211,0.478660693232728,-181
"NH","Sharon","93300195",162,91,0.640316205533597,71
"NH","Shelburne","93300196",139,118,0.540856031128405,21
"NH","Somersworth","93300197",3028,2151,0.584668854991311,877
"NH","South Hampton","93300198",240,322,0.427046263345196,-82
"NH","Springfield","93300199",365,398,0.478374836173001,-33
"NH","Stark","93300200",164,133,0.552188552188552,31
"NH","Stewartstown","93300201",161,193,0.454802259887006,-32
"NH","Stoddard","93300202",403,337,0.544594594594595,66
"NH","Strafford","93300203",1235,1214,0.504287464271131,21
"NH","Stratford","93300204",167,105,0.613970588235294,62
"NH","Stratham","93300205",2411,2395,0.501664585934249,16
"NH","Sugar Hill","93300206",248,153,0.618453865336658,95
"NH","Sullivan","93300207",221,148,0.598915989159892,73
"NH","Sunapee","93300208",916,1075,0.460070316423908,-159
"NH","Surry","93300209",270,219,0.552147239263804,51
"NH","Sutton","93300210",654,545,0.545454545454545,109
"NH","Swanzey","93300211",2133,1497,0.587603305785124,636
"NH","Tamworth","93300212",843,718,0.540038436899423,125
"NH","Temple","93300213",435,413,0.512971698113208,22
"NH","Thornton","93300214",743,611,0.548744460856721,132
"NH","Tilton","93300215",997,853,0.538918918918919,144
"NH","Troy","93300216",553,413,0.572463768115942,140
"NH","Tuftonboro","93300217",671,984,0.405438066465257,-313
"NH","Unity","93300218",424,359,0.541507024265645,65
"NH","Wakefield","93300219",1083,1448,0.427894112998815,-365
"NH","Walpole","93300220",1284,793,0.618199325950891,491
"NH","Warner","93300221",938,694,0.574754901960784,244
"NH","Warren","93300222",233,206,0.530751708428246,27
"NH","Washington","93300223",285,314,0.475792988313856,-29
"NH","Waterville","93300224",136,105,0.564315352697095,31
"NH","Weare","93300225",2105,2592,0.448158398978071,-487
"NH","Webster","93300226",623,496,0.55674709562109,127
"NH","Wentworth","93300227",218,260,0.456066945606695,-42
"NH","Wentworth's Location","93300228",9,13,0.409090909090909,-4
"NH","Westmoreland","93300229",676,411,0.621895124195032,265
"NH","Whitefield","93300230",633,478,0.56975697569757,155
"NH","Wilmot","93300231",492,361,0.576787807737397,131
"NH","Wilton","93300232",1137,1022,0.526632700324224,115
"NH","Winchester","93300233",1131,633,0.641156462585034,498
"NH","Windham","93300234",2964,5224,0.361993160723009,-2260
"NH","Windsor","93300235",42,66,0.388888888888889,-24
"NH","Wolfeboro","93300236",1854,2400,0.435825105782793,-546
"NH","Woodstock","93300237",456,307,0.597640891218873,149
"NJ","Atlantic","34001",59509,41918,0.586717540694292,17591
"NJ","Bergen","34003",193470,155267,0.554773367896151,38203
"NJ","Burlington","34005",115951,79110,0.594434561496147,36841
"NJ","Camden","34007",137795,63329,0.685124599749408,74466
"NJ","Cape May","34009",21275,25488,0.454953702713684,-4213
"NJ","Cumberland","34011",30172,18767,0.616522609779521,11405
"NJ","Essex","34013",217950,61595,0.779659804324885,156355
"NJ","Gloucester","34015",72960,58915,0.553251184834123,14045
"NJ","Hudson","34017",136239,38082,0.781540950315797,98157
"NJ","Hunterdon","34019",25148,36979,0.404783749416518,-11831
"NJ","Mercer","34021",94300,43155,0.686042704885235,51145
"NJ","Middlesex","34023",179515,102472,0.63660736133226,77043
"NJ","Monmouth","34025",125471,140376,0.4719669584385,-14905
"NJ","Morris","34027",90313,114265,0.441459981034129,-23952
"NJ","Ocean","34029",96500,138594,0.410474108229049,-42094
"NJ","Passaic","34031",104057,59181,0.637455739472427,44876
"NJ","Salem","34033",14456,14214,0.504220439483781,242
"NJ","Somerset","34035",70168,63159,0.52628499853743,7009
"NJ","Sussex","34037",23406,37215,0.386103825407037,-13809
"NJ","Union","34039",134220,66457,0.668835990173263,67763
"NJ","Warren","34041",17869,24695,0.419814867023776,-6826
"NM","Bernalillo","35001",147183,104242,0.585395247091578,42941
"NM","Catron","35003",557,1474,0.27424913835549,-917
"NM","Chaves","35005",6621,13271,0.332847375829479,-6650
"NM","Cibola","35006",4907,2966,0.623269401752826,1941
"NM","Colfax","35007",2879,2763,0.510280042538107,116
"NM","Curry","35009",3956,9150,0.301846482527087,-5194
"NM","DeBaca","35011",287,586,0.328751431844215,-299
"NM","Dona Ana","35013",36778,26988,0.576765047203839,9790
"NM","Eddy","35015",6110,12546,0.327508576329331,-6436
"NM","Grant","35017",7009,5286,0.570069133794225,1723
"NM","Guadalupe","35019",1388,518,0.728226652675761,870
"NM","Harding","35021",260,326,0.443686006825939,-66
"NM","Hidalgo","35023",994,895,0.526204340921122,99
"NM","Lea","35025",4068,12480,0.24583031182016,-8412
"NM","Lincoln","35027",2931,5940,0.330402434900237,-3009
"NM","Los Alamos","35028",5191,4796,0.519775708420947,395
"NM","Luna","35029",3573,3654,0.49439601494396,-81
"NM","McKinley","35031",15363,5420,0.739209931193764,9943
"NM","Mora","35033",1952,591,0.767597325992922,1361
"NM","Otero","35035",6715,12219,0.354653005175874,-5504
"NM","Quay","35037",1382,2194,0.386465324384787,-812
"NM","Rio Arriba","35039",11389,3373,0.771507925755318,8016
"NM","Roosevelt","35041",1719,4032,0.298904538341158,-2313
"NM","San Juan","35045",15688,28779,0.352800953516091,-13091
"NM","San Miguel","35047",8754,2281,0.793294064340734,6473
"NM","Sandoval","35043",26831,24124,0.526562653321558,2707
"NM","Santa Fe","35049",49668,15145,0.766327742891087,34523
"NM","Sierra","35051",1963,2928,0.401349417297076,-965
"NM","Socorro","35053",3983,2698,0.596168238287682,1285
"NM","Taos","35055",11855,2710,0.813937521455544,9145
"NM","Torrance","35057",2414,3521,0.406739679865206,-1107
"NM","Union","35059",471,1231,0.276733254994125,-760
"NM","Valencia","35061",13473,12788,0.513042153764137,685
"NV","Carson City","32510",10290,12394,0.453623699523893,-2104
"NV","Churchill","32001",2961,7061,0.295450009978048,-4100
"NV","Clark","32003",387978,288223,0.573761352024028,99755
"NV","Douglas","32005",9288,16264,0.363494051346274,-6976
"NV","Elko","32007",3510,12013,0.226116085808156,-8503
"NV","Esmeralda","32009",92,317,0.224938875305623,-225
"NV","Eureka","32011",107,663,0.138961038961039,-556
"NV","Humboldt","32013",1737,3810,0.313142239048134,-2073
"NV","Lander","32015",534,1580,0.252601702932829,-1046
"NV","Lincoln","32017",400,1691,0.191296030607365,-1291
"NV","Lyon","32019",7380,13520,0.35311004784689,-6140
"NV","Mineral","32021",863,1080,0.444158517756047,-217
"NV","Nye","32023",6320,10566,0.37427454696198,-4246
"NV","Pershing","32027",632,1167,0.351306281267371,-535
"NV","Storey","32029",920,1321,0.410531012940651,-401
"NV","Washoe","32031",94806,88151,0.518187333635772,6655
"NV","White Pine","32033",983,2601,0.274274553571429,-1618
"NY","Albany","36001",80891,42029,0.658078424991865,38862
"NY","Allegany","36003",5658,9609,0.370603261937512,-3951
"NY","Bronx","36005",288378,26304,0.916410852860983,262074
"NY","Brooklyn","36047",503291,108630,0.822477084460249,394661
"NY","Broome","36007",38315,34878,0.523479021217876,3437
"NY","Cattaraugus","36009",11695,15406,0.431533891738312,-3711
"NY","Cayuga","36011",14162,11355,0.555002547321394,2807
"NY","Chautauqua","36013",21815,25795,0.458202058391094,-3980
"NY","Chemung","36015",15285,16207,0.485361361615648,-922
"NY","Chenango","36017",8340,8933,0.482834481560817,-593
"NY","Clinton","36019",17123,10054,0.630054825771792,7069
"NY","Columbia","36021",14244,11194,0.55994968157874,3050
"NY","Cortland","36023",9445,7886,0.544977208470371,1559
"NY","Delaware","36025",7469,9085,0.451190044702187,-1616
"NY","Dutchess","36027",59885,52320,0.533710618956375,7565
"NY","Erie","36029",220184,159678,0.57964208054504,60506
"NY","Essex","36031",8835,6495,0.576320939334638,2340
"NY","Franklin","36033",9065,5248,0.633340319988821,3817
"NY","Fulton","36035",7916,9811,0.446550459750663,-1895
"NY","Genesee","36037",8886,13701,0.393412139726391,-4815
"NY","Greene","36039",7911,9935,0.443292614591505,-2024
"NY","Hamilton","36041",955,1652,0.366321442270809,-697
"NY","Herkimer","36043",10433,12389,0.45714661291736,-1956
"NY","Jefferson","36045",15345,16279,0.485232734631925,-934
"NY","Lewis","36049",4263,5083,0.456130965118767,-820
"NY","Livingston","36051",10889,13210,0.451844474874476,-2321
"NY","Madison","36053",12698,12611,0.501718756173693,87
"NY","Manhattan","36061",417861,72300,0.852497444717144,345561
"NY","Monroe","36055",178491,124769,0.588574160786124,53722
"NY","Montgomery","36057",7881,8622,0.477549536447919,-741
"NY","Nassau","36059",243649,212882,0.533696506918479,30767
"NY","Niagara","36063",40862,40397,0.502861221526231,465
"NY","Oneida","36065",37388,41639,0.47310412896858,-4251
"NY","Onondaga","36067",112664,72807,0.607448064657008,39857
"NY","Ontario","36069",21285,21998,0.491763509923065,-713
"NY","Orange","36071",67709,60984,0.526128072233921,6725
"NY","Orleans","36073",5411,8076,0.401201156669385,-2665
"NY","Oswego","36075",21733,18503,0.54013818471021,3230
"NY","Otsego","36077",10975,10527,0.510417635568784,448
"NY","Putnam","36079",17851,22436,0.443095787723087,-4585
"NY","Queens","36081",399970,103193,0.794911390543422,296777
"NY","Rensselaer","36083",34713,27240,0.560311849305118,7473
"NY","Rockland","36087",60446,52936,0.533118131625831,7510
"NY","Saint Lawrence","36089",19574,13914,0.584507883420927,5660
"NY","Saratoga","36091",48876,46829,0.510694321090852,2047
"NY","Schenectady","36093",33777,24608,0.578521880620022,9169
"NY","Schoharie","36095",4862,6849,0.415165229271625,-1987
"NY","Schuyler","36097",3354,3942,0.459703947368421,-588
"NY","Seneca","36099",6526,5405,0.546978459475316,1121
"NY","Staten Island","36085",67524,66420,0.504121125246372,1104
"NY","Steuben","36101",14586,20425,0.416611921967382,-5839
"NY","Suffolk","36103",274830,259348,0.514491424206912,15482
"NY","Sullivan","36105",13781,11148,0.552809980344177,2633
"NY","Tioga","36107",8263,11278,0.422854511028095,-3015
"NY","Tompkins","36109",24447,10202,0.705561488066034,14245
"NY","Ulster","36111",43164,27340,0.61222058322932,15824
"NY","Warren","36113",13112,12571,0.51053225869252,541
"NY","Washington","36115",10596,10254,0.508201438848921,342
"NY","Wayne","36117",15136,18315,0.452482735942124,-3179
"NY","Westchester","36119",171908,108707,0.612611585268072,63201
